funcid,dim,milestone,error
6,30,1,1.856939e+01
6,30,2,1.518932e+01
6,30,3,1.424530e+01
6,30,5,1.424530e+01
6,30,10,1.220646e+01
6,30,20,6.154067e+00
6,30,30,2.613083e+00
6,30,40,2.184461e+00
6,30,50,1.636952e+00
6,30,60,6.823242e-01
6,30,70,5.756356e-01
6,30,80,5.665136e-01
6,30,90,5.664447e-01
6,30,100,4.986957e-01
6,30,1,2.270139e+01
6,30,2,1.700762e+01
6,30,3,1.673968e+01
6,30,5,1.673968e+01
6,30,10,1.362675e+01
6,30,20,9.393340e+00
6,30,30,4.176534e+00
6,30,40,2.839568e+00
6,30,50,2.099838e+00
6,30,60,1.650733e+00
6,30,70,1.390459e+00
6,30,80,1.330911e+00
6,30,90,8.829867e-01
6,30,100,8.829566e-01
6,30,1,2.495968e+01
6,30,2,1.808887e+01
6,30,3,1.766183e+01
6,30,5,1.766183e+01
6,30,10,1.451596e+01
6,30,20,3.795379e+00
6,30,30,1.742992e+00
6,30,40,8.728057e-01
6,30,50,7.067449e-01
6,30,60,5.734610e-01
6,30,70,4.939963e-01
6,30,80,4.667266e-01
6,30,90,3.998669e-01
6,30,100,3.714747e-01
6,30,1,1.627562e+01
6,30,2,1.204769e+01
6,30,3,1.195338e+01
6,30,5,1.195338e+01
6,30,10,9.648981e+00
6,30,20,8.056001e+00
6,30,30,2.570255e+00
6,30,40,2.020535e+00
6,30,50,1.280606e+00
6,30,60,7.617831e-01
6,30,70,4.879279e-01
6,30,80,4.200087e-01
6,30,90,2.211944e-01
6,30,100,1.680664e-01
6,30,1,3.849327e+01
6,30,2,2.919195e+01
6,30,3,2.906605e+01
6,30,5,2.906605e+01
6,30,10,2.197443e+01
6,30,20,5.854394e+00
6,30,30,2.908230e+00
6,30,40,1.820338e+00
6,30,50,1.301003e+00
6,30,60,7.292764e-01
6,30,70,4.881641e-01
6,30,80,3.756247e-01
6,30,90,1.538544e-01
6,30,100,1.430701e-01
6,30,1,1.590540e+01
6,30,2,1.237694e+01
6,30,3,1.227633e+01
6,30,5,1.227633e+01
6,30,10,1.018774e+01
6,30,20,3.995417e+00
6,30,30,2.407670e+00
6,30,40,1.754163e+00
6,30,50,1.559960e+00
6,30,60,1.242749e+00
6,30,70,1.137020e+00
6,30,80,8.966566e-01
6,30,90,6.721099e-01
6,30,100,4.798219e-01
6,30,1,1.904720e+01
6,30,2,1.095172e+01
6,30,3,1.015377e+01
6,30,5,1.015377e+01
6,30,10,7.777171e+00
6,30,20,7.454697e+00
6,30,30,1.953603e+00
6,30,40,1.475975e+00
6,30,50,1.152315e+00
6,30,60,1.079065e+00
6,30,70,9.668244e-01
6,30,80,9.445557e-01
6,30,90,9.344279e-01
6,30,100,9.101498e-01
6,30,1,1.897086e+01
6,30,2,1.543288e+01
6,30,3,1.444826e+01
6,30,5,1.444826e+01
6,30,10,1.312267e+01
6,30,20,4.406677e+00
6,30,30,1.081170e+00
6,30,40,8.901178e-01
6,30,50,8.156551e-01
6,30,60,7.665453e-01
6,30,70,7.453051e-01
6,30,80,7.453051e-01
6,30,90,7.243914e-01
6,30,100,7.136313e-01
6,30,1,8.881332e+00
6,30,2,3.658060e+00
6,30,3,2.903204e+00
6,30,5,2.903204e+00
6,30,10,1.815879e+00
6,30,20,1.541036e+00
6,30,30,1.528390e+00
6,30,40,1.308308e+00
6,30,50,7.345342e-01
6,30,60,6.849739e-01
6,30,70,4.871675e-01
6,30,80,2.764817e-01
6,30,90,2.553546e-01
6,30,100,2.197484e-01
6,30,1,1.759381e+01
6,30,2,1.182617e+01
6,30,3,1.146219e+01
6,30,5,1.146219e+01
6,30,10,1.071266e+01
6,30,20,4.518168e+00
6,30,30,2.401714e+00
6,30,40,1.042763e+00
6,30,50,3.460159e-01
6,30,60,2.886587e-01
6,30,70,2.863211e-01
6,30,80,2.663177e-01
6,30,90,1.398280e-01
6,30,100,1.168322e-01
