funcid,dim,milestone,error
10,10,1,2.134922e+03
10,10,2,1.660460e+03
10,10,3,1.660460e+03
10,10,5,1.660460e+03
10,10,10,1.660460e+03
10,10,20,1.660460e+03
10,10,30,1.660460e+03
10,10,40,1.455980e+03
10,10,50,8.748196e+02
10,10,60,8.748196e+02
10,10,70,8.748196e+02
10,10,80,8.733022e+02
10,10,90,8.733022e+02
10,10,100,8.733022e+02
10,10,1,2.392910e+03
10,10,2,1.929433e+03
10,10,3,1.929433e+03
10,10,5,1.701658e+03
10,10,10,1.701658e+03
10,10,20,1.291714e+03
10,10,30,1.291714e+03
10,10,40,1.291714e+03
10,10,50,1.291714e+03
10,10,60,1.291714e+03
10,10,70,1.291714e+03
10,10,80,1.291714e+03
10,10,90,1.291714e+03
10,10,100,1.291714e+03
10,10,1,2.351479e+03
10,10,2,2.105481e+03
10,10,3,2.105481e+03
10,10,5,1.958005e+03
10,10,10,1.857491e+03
10,10,20,1.381897e+03
10,10,30,1.381897e+03
10,10,40,1.381897e+03
10,10,50,1.362745e+03
10,10,60,1.362745e+03
10,10,70,1.362745e+03
10,10,80,1.360990e+03
10,10,90,1.360990e+03
10,10,100,1.360990e+03
10,10,1,2.387646e+03
10,10,2,2.001780e+03
10,10,3,1.702773e+03
10,10,5,1.702773e+03
10,10,10,1.702773e+03
10,10,20,1.702773e+03
10,10,30,1.702773e+03
10,10,40,1.551496e+03
10,10,50,1.536940e+03
10,10,60,1.536940e+03
10,10,70,1.492901e+03
10,10,80,1.491223e+03
10,10,90,1.491223e+03
10,10,100,1.491223e+03
10,10,1,1.575993e+03
10,10,2,1.575993e+03
10,10,3,1.575993e+03
10,10,5,1.575993e+03
10,10,10,1.575993e+03
10,10,20,1.575993e+03
10,10,30,1.575993e+03
10,10,40,1.292196e+03
10,10,50,1.292196e+03
10,10,60,1.292196e+03
10,10,70,1.292196e+03
10,10,80,1.292196e+03
10,10,90,1.292196e+03
10,10,100,1.292196e+03
10,10,1,2.235876e+03
10,10,2,2.235876e+03
10,10,3,1.823168e+03
10,10,5,1.823168e+03
10,10,10,1.670195e+03
10,10,20,1.497602e+03
10,10,30,1.248726e+03
10,10,40,1.248726e+03
10,10,50,1.248726e+03
10,10,60,1.248726e+03
10,10,70,1.248726e+03
10,10,80,1.248726e+03
10,10,90,1.248726e+03
10,10,100,1.248726e+03
10,10,1,2.030088e+03
10,10,2,1.970054e+03
10,10,3,1.970054e+03
10,10,5,1.970054e+03
10,10,10,1.804627e+03
10,10,20,1.510161e+03
10,10,30,1.510161e+03
10,10,40,1.510161e+03
10,10,50,1.510161e+03
10,10,60,1.258700e+03
10,10,70,1.258700e+03
10,10,80,1.258700e+03
10,10,90,1.258700e+03
10,10,100,1.258700e+03
10,10,1,2.105102e+03
10,10,2,2.105102e+03
10,10,3,2.105102e+03
10,10,5,1.806022e+03
10,10,10,1.774964e+03
10,10,20,1.553854e+03
10,10,30,1.553854e+03
10,10,40,1.553854e+03
10,10,50,1.553854e+03
10,10,60,1.553854e+03
10,10,70,1.553854e+03
10,10,80,1.553854e+03
10,10,90,1.553854e+03
10,10,100,1.553854e+03
10,10,1,2.562250e+03
10,10,2,2.031209e+03
10,10,3,2.031209e+03
10,10,5,1.965171e+03
10,10,10,1.893792e+03
10,10,20,1.498121e+03
10,10,30,1.324753e+03
10,10,40,1.324753e+03
10,10,50,1.324753e+03
10,10,60,1.324753e+03
10,10,70,1.324753e+03
10,10,80,1.324753e+03
10,10,90,1.324753e+03
10,10,100,1.324753e+03
10,10,1,2.173119e+03
10,10,2,1.967154e+03
10,10,3,1.967154e+03
10,10,5,1.819063e+03
10,10,10,1.811977e+03
10,10,20,1.753764e+03
10,10,30,1.753764e+03
10,10,40,1.615734e+03
10,10,50,1.083289e+03
10,10,60,1.083289e+03
10,10,70,1.083289e+03
10,10,80,1.083289e+03
10,10,90,1.083289e+03
10,10,100,1.079093e+03
