funcid,dim,milestone,error
11,10,1,3.534226e+03
11,10,2,2.668233e+03
11,10,3,1.094550e+03
11,10,5,1.791613e+02
11,10,10,1.791613e+02
11,10,20,1.791613e+02
11,10,30,1.702592e+02
11,10,40,1.702592e+02
11,10,50,9.166486e+01
11,10,60,9.166486e+01
11,10,70,9.166486e+01
11,10,80,9.166486e+01
11,10,90,9.166486e+01
11,10,100,9.166486e+01
11,10,1,1.310110e+03
11,10,2,9.818173e+02
11,10,3,9.818173e+02
11,10,5,9.818173e+02
11,10,10,3.953076e+02
11,10,20,2.363261e+02
11,10,30,2.200778e+02
11,10,40,1.866939e+02
11,10,50,1.866939e+02
11,10,60,1.743962e+02
11,10,70,1.743962e+02
11,10,80,1.580320e+02
11,10,90,1.580320e+02
11,10,100,1.580320e+02
11,10,1,6.689377e+02
11,10,2,5.486975e+02
11,10,3,5.486975e+02
11,10,5,5.486975e+02
11,10,10,5.486975e+02
11,10,20,4.208881e+02
11,10,30,1.933295e+02
11,10,40,1.933295e+02
11,10,50,1.748345e+02
11,10,60,1.512842e+02
11,10,70,1.512842e+02
11,10,80,1.512842e+02
11,10,90,1.512842e+02
11,10,100,1.512842e+02
11,10,1,3.702870e+03
11,10,2,1.845848e+03
11,10,3,4.836523e+02
11,10,5,4.836523e+02
11,10,10,3.230365e+02
11,10,20,1.961251e+02
11,10,30,1.961251e+02
11,10,40,1.961251e+02
11,10,50,1.961251e+02
11,10,60,1.524408e+02
11,10,70,1.524408e+02
11,10,80,1.212654e+02
11,10,90,9.461438e+01
11,10,100,9.461438e+01
11,10,1,5.174848e+02
11,10,2,5.174848e+02
11,10,3,5.174848e+02
11,10,5,5.174848e+02
11,10,10,3.390800e+02
11,10,20,3.390800e+02
11,10,30,3.359411e+02
11,10,40,2.886056e+02
11,10,50,2.886056e+02
11,10,60,2.886056e+02
11,10,70,2.519488e+02
11,10,80,2.399066e+02
11,10,90,2.399066e+02
11,10,100,2.130788e+02
11,10,1,3.216860e+03
11,10,2,8.713514e+02
11,10,3,8.713514e+02
11,10,5,8.713514e+02
11,10,10,5.385114e+02
11,10,20,2.445703e+02
11,10,30,2.166636e+02
11,10,40,1.863493e+02
11,10,50,1.078599e+02
11,10,60,1.042325e+02
11,10,70,1.042325e+02
11,10,80,1.042325e+02
11,10,90,1.042325e+02
11,10,100,1.042325e+02
11,10,1,2.500166e+03
11,10,2,1.632857e+03
11,10,3,2.716458e+02
11,10,5,2.716458e+02
11,10,10,2.716458e+02
11,10,20,2.457054e+02
11,10,30,2.457054e+02
11,10,40,2.351403e+02
11,10,50,2.351403e+02
11,10,60,2.254210e+02
11,10,70,2.254210e+02
11,10,80,2.254210e+02
11,10,90,2.254210e+02
11,10,100,2.253786e+02
11,10,1,2.542012e+03
11,10,2,2.542012e+03
11,10,3,1.491623e+03
11,10,5,1.491623e+03
11,10,10,6.003350e+02
11,10,20,3.084654e+02
11,10,30,1.958931e+02
11,10,40,1.390810e+02
11,10,50,1.390810e+02
11,10,60,1.390810e+02
11,10,70,1.390810e+02
11,10,80,1.390810e+02
11,10,90,1.390810e+02
11,10,100,1.390810e+02
11,10,1,7.337609e+02
11,10,2,7.337609e+02
11,10,3,3.199694e+02
11,10,5,2.544805e+02
11,10,10,2.544805e+02
11,10,20,2.053176e+02
11,10,30,1.151837e+02
11,10,40,8.224008e+01
11,10,50,8.224008e+01
11,10,60,8.224008e+01
11,10,70,8.224008e+01
11,10,80,8.224008e+01
11,10,90,8.224008e+01
11,10,100,8.224008e+01
11,10,1,2.604946e+03
11,10,2,3.495071e+02
11,10,3,3.495071e+02
11,10,5,3.495071e+02
11,10,10,3.495071e+02
11,10,20,3.495071e+02
11,10,30,1.187615e+02
11,10,40,1.187615e+02
11,10,50,1.187615e+02
11,10,60,1.187615e+02
11,10,70,1.187615e+02
11,10,80,1.187615e+02
11,10,90,1.187615e+02
11,10,100,1.187615e+02
