funcid,dim,milestone,error
27,30,1,6.468019e+02
27,30,2,5.921730e+02
27,30,3,5.889014e+02
27,30,5,5.889014e+02
27,30,10,5.843052e+02
27,30,20,5.785891e+02
27,30,30,5.528527e+02
27,30,40,5.477848e+02
27,30,50,5.476432e+02
27,30,60,5.459585e+02
27,30,70,5.458741e+02
27,30,80,5.458726e+02
27,30,90,5.453960e+02
27,30,100,5.453919e+02
27,30,1,6.069798e+02
27,30,2,5.937660e+02
27,30,3,5.918014e+02
27,30,5,5.918014e+02
27,30,10,5.881475e+02
27,30,20,5.836338e+02
27,30,30,5.826459e+02
27,30,40,5.817946e+02
27,30,50,5.817934e+02
27,30,60,5.817558e+02
27,30,70,5.805012e+02
27,30,80,5.803803e+02
27,30,90,5.803717e+02
27,30,100,5.803491e+02
27,30,1,7.376118e+02
27,30,2,7.202946e+02
27,30,3,7.132668e+02
27,30,5,7.132668e+02
27,30,10,6.263119e+02
27,30,20,6.143985e+02
27,30,30,6.056518e+02
27,30,40,6.052595e+02
27,30,50,6.052528e+02
27,30,60,6.049813e+02
27,30,70,6.049813e+02
27,30,80,6.049813e+02
27,30,90,6.049813e+02
27,30,100,6.049526e+02
27,30,1,6.019060e+02
27,30,2,5.772430e+02
27,30,3,5.755101e+02
27,30,5,5.755101e+02
27,30,10,5.734250e+02
27,30,20,5.659726e+02
27,30,30,5.638346e+02
27,30,40,5.618647e+02
27,30,50,5.616186e+02
27,30,60,5.608850e+02
27,30,70,5.606162e+02
27,30,80,5.601024e+02
27,30,90,5.592707e+02
27,30,100,5.592649e+02
27,30,1,6.040565e+02
27,30,2,5.959048e+02
27,30,3,5.951889e+02
27,30,5,5.951889e+02
27,30,10,5.770291e+02
27,30,20,5.575016e+02
27,30,30,5.484443e+02
27,30,40,5.480983e+02
27,30,50,5.477829e+02
27,30,60,5.465111e+02
27,30,70,5.465111e+02
27,30,80,5.465111e+02
27,30,90,5.465111e+02
27,30,100,5.465111e+02
27,30,1,6.532574e+02
27,30,2,6.391630e+02
27,30,3,6.383964e+02
27,30,5,6.383964e+02
27,30,10,5.915580e+02
27,30,20,5.733443e+02
27,30,30,5.582709e+02
27,30,40,5.561229e+02
27,30,50,5.559916e+02
27,30,60,5.559253e+02
27,30,70,5.559213e+02
27,30,80,5.559056e+02
27,30,90,5.557664e+02
27,30,100,5.556695e+02
27,30,1,6.051148e+02
27,30,2,5.984465e+02
27,30,3,5.945892e+02
27,30,5,5.945892e+02
27,30,10,5.910057e+02
27,30,20,5.638290e+02
27,30,30,5.563816e+02
27,30,40,5.559998e+02
27,30,50,5.559149e+02
27,30,60,5.557712e+02
27,30,70,5.557602e+02
27,30,80,5.557566e+02
27,30,90,5.557426e+02
27,30,100,5.557423e+02
27,30,1,5.960767e+02
27,30,2,5.765973e+02
27,30,3,5.760043e+02
27,30,5,5.760043e+02
27,30,10,5.619579e+02
27,30,20,5.576637e+02
27,30,30,5.571010e+02
27,30,40,5.501552e+02
27,30,50,5.501191e+02
27,30,60,5.499899e+02
27,30,70,5.499380e+02
27,30,80,5.499233e+02
27,30,90,5.499219e+02
27,30,100,5.499181e+02
27,30,1,6.253728e+02
27,30,2,6.079159e+02
27,30,3,6.063466e+02
27,30,5,6.063466e+02
27,30,10,5.904156e+02
27,30,20,5.637931e+02
27,30,30,5.540722e+02
27,30,40,5.540569e+02
27,30,50,5.529000e+02
27,30,60,5.527833e+02
27,30,70,5.525679e+02
27,30,80,5.523896e+02
27,30,90,5.523896e+02
27,30,100,5.522416e+02
27,30,1,7.802649e+02
27,30,2,7.388849e+02
27,30,3,7.379806e+02
27,30,5,7.379806e+02
27,30,10,5.603437e+02
27,30,20,5.512480e+02
27,30,30,5.462459e+02
27,30,40,5.458103e+02
27,30,50,5.447957e+02
27,30,60,5.446604e+02
27,30,70,5.446604e+02
27,30,80,5.446604e+02
27,30,90,5.446309e+02
27,30,100,5.445551e+02
