funcid,dim,milestone,error
2,30,1,6.566335e+47
2,30,2,6.566335e+47
2,30,3,6.566335e+47
2,30,5,6.566335e+47
2,30,10,4.006135e+29
2,30,20,1.142633e+28
2,30,30,1.092204e+28
2,30,40,2.604572e+27
2,30,50,2.604572e+27
2,30,60,2.604572e+27
2,30,70,2.604572e+27
2,30,80,1.726238e+27
2,30,90,1.744318e+26
2,30,100,1.744318e+26
2,30,1,2.482339e+45
2,30,2,2.482339e+45
2,30,3,7.209302e+44
2,30,5,7.209302e+44
2,30,10,5.156588e+29
2,30,20,9.608842e+20
2,30,30,9.404567e+20
2,30,40,3.111863e+17
2,30,50,1.716200e+16
2,30,60,2.356020e+15
2,30,70,8.666244e+14
2,30,80,1.493630e+14
2,30,90,6.181969e+13
2,30,100,4.388541e+13
2,30,1,2.420308e+48
2,30,2,2.420308e+48
2,30,3,6.468364e+47
2,30,5,6.468364e+47
2,30,10,5.318031e+30
2,30,20,2.875196e+27
2,30,30,4.546979e+26
2,30,40,4.546979e+26
2,30,50,1.510927e+25
2,30,60,1.376402e+25
2,30,70,1.751627e+24
2,30,80,1.828891e+20
2,30,90,1.488408e+20
2,30,100,9.073470e+19
2,30,1,3.610938e+46
2,30,2,3.610938e+46
2,30,3,3.610938e+46
2,30,5,3.610938e+46
2,30,10,2.907264e+27
2,30,20,1.140672e+23
2,30,30,7.721999e+16
2,30,40,6.397140e+16
2,30,50,4.014281e+15
2,30,60,3.978052e+15
2,30,70,2.941754e+15
2,30,80,2.941754e+15
2,30,90,2.941301e+15
2,30,100,2.940671e+15
2,30,1,2.704480e+49
2,30,2,2.704480e+49
2,30,3,2.704480e+49
2,30,5,2.704480e+49
2,30,10,2.173652e+34
2,30,20,8.367095e+19
2,30,30,3.520091e+17
2,30,40,1.071023e+17
2,30,50,3.139109e+16
2,30,60,3.574047e+15
2,30,70,3.694569e+14
2,30,80,1.331542e+13
2,30,90,2.217382e+12
2,30,100,3.973576e+11
2,30,1,1.249624e+45
2,30,2,1.249624e+45
2,30,3,1.249624e+45
2,30,5,1.249624e+45
2,30,10,1.987456e+35
2,30,20,1.081927e+25
2,30,30,7.899029e+21
2,30,40,3.889758e+18
2,30,50,1.166681e+18
2,30,60,7.494618e+16
2,30,70,1.696811e+16
2,30,80,9.200627e+15
2,30,90,5.787671e+15
2,30,100,5.721720e+15
2,30,1,2.890431e+46
2,30,2,2.890431e+46
2,30,3,2.890431e+46
2,30,5,2.890431e+46
2,30,10,2.503807e+33
2,30,20,2.422330e+27
2,30,30,5.689367e+23
2,30,40,1.740695e+23
2,30,50,1.235588e+23
2,30,60,2.944837e+20
2,30,70,5.989695e+14
2,30,80,5.364333e+14
2,30,90,2.530663e+14
2,30,100,2.470541e+14
2,30,1,1.341796e+49
2,30,2,1.341796e+49
2,30,3,1.341796e+49
2,30,5,1.341796e+49
2,30,10,4.815544e+33
2,30,20,2.759224e+19
2,30,30,8.182108e+17
2,30,40,2.855958e+17
2,30,50,9.922216e+16
2,30,60,4.038517e+15
2,30,70,2.054165e+15
2,30,80,7.863506e+14
2,30,90,4.029651e+14
2,30,100,9.214981e+13
2,30,1,6.072451e+45
2,30,2,6.072451e+45
2,30,3,6.072451e+45
2,30,5,6.072451e+45
2,30,10,7.965108e+36
2,30,20,2.006666e+32
2,30,30,4.601169e+23
2,30,40,3.081540e+20
2,30,50,1.049699e+18
2,30,60,7.619120e+16
2,30,70,6.931377e+14
2,30,80,5.610288e+14
2,30,90,1.371627e+14
2,30,100,2.924459e+13
2,30,1,8.225532e+48
2,30,2,8.225532e+48
2,30,3,8.225532e+48
2,30,5,8.225532e+48
2,30,10,2.811323e+35
2,30,20,8.967197e+25
2,30,30,6.321295e+24
2,30,40,6.281568e+24
2,30,50,7.591988e+22
2,30,60,1.475667e+20
2,30,70,1.104317e+20
2,30,80,2.097894e+16
2,30,90,2.018369e+14
2,30,100,1.462330e+13
