funcid,dim,milestone,error
15,30,1,6.007630e+05
15,30,2,3.290879e+05
15,30,3,3.211047e+05
15,30,5,1.202738e+05
15,30,10,1.202738e+05
15,30,20,2.203814e+04
15,30,30,1.322384e+04
15,30,40,1.011515e+04
15,30,50,5.538292e+03
15,30,60,4.271650e+03
15,30,70,3.516017e+03
15,30,80,2.951006e+03
15,30,90,2.897586e+03
15,30,100,2.875932e+03
15,30,1,2.953690e+06
15,30,2,6.810144e+05
15,30,3,6.698506e+05
15,30,5,6.698506e+05
15,30,10,4.001224e+05
15,30,20,6.274747e+04
15,30,30,1.785488e+04
15,30,40,7.292300e+03
15,30,50,3.644547e+03
15,30,60,2.267319e+03
15,30,70,1.524759e+03
15,30,80,7.487612e+02
15,30,90,5.977959e+02
15,30,100,5.356123e+02
15,30,1,2.386297e+08
15,30,2,2.381157e+08
15,30,3,9.374363e+07
15,30,5,9.772176e+05
15,30,10,9.772156e+05
15,30,20,3.838461e+04
15,30,30,1.674985e+04
15,30,40,1.052211e+04
15,30,50,4.468411e+03
15,30,60,3.885244e+03
15,30,70,3.662592e+03
15,30,80,3.580394e+03
15,30,90,3.571141e+03
15,30,100,3.563794e+03
15,30,1,9.275814e+04
15,30,2,9.019387e+04
15,30,3,9.012175e+04
15,30,5,9.012175e+04
15,30,10,8.994607e+04
15,30,20,4.044429e+04
15,30,30,3.721041e+04
15,30,40,3.519846e+04
15,30,50,1.962898e+04
15,30,60,7.334245e+03
15,30,70,3.593502e+03
15,30,80,2.135879e+03
15,30,90,1.909349e+03
15,30,100,1.785214e+03
15,30,1,1.206327e+05
15,30,2,9.694401e+04
15,30,3,7.351923e+04
15,30,5,4.698736e+04
15,30,10,2.869839e+04
15,30,20,6.078692e+03
15,30,30,3.697978e+03
15,30,40,1.836865e+03
15,30,50,6.766586e+02
15,30,60,5.465377e+02
15,30,70,4.806600e+02
15,30,80,4.450840e+02
15,30,90,4.335692e+02
15,30,100,4.244704e+02
15,30,1,9.895631e+05
15,30,2,9.881082e+05
15,30,3,8.425731e+05
15,30,5,6.640784e+05
15,30,10,3.595736e+05
15,30,20,1.034469e+04
15,30,30,4.852819e+03
15,30,40,3.420225e+03
15,30,50,1.818849e+03
15,30,60,1.578224e+03
15,30,70,1.397982e+03
15,30,80,1.234825e+03
15,30,90,1.199855e+03
15,30,100,1.188497e+03
15,30,1,4.954256e+07
15,30,2,4.953574e+07
15,30,3,4.936269e+07
15,30,5,1.771387e+07
15,30,10,1.635958e+07
15,30,20,6.667605e+05
15,30,30,7.766364e+04
15,30,40,8.419121e+03
15,30,50,3.194881e+03
15,30,60,2.306777e+03
15,30,70,2.172201e+03
15,30,80,2.021972e+03
15,30,90,2.000417e+03
15,30,100,1.991469e+03
15,30,1,3.901965e+08
15,30,2,3.891252e+08
15,30,3,3.826097e+08
15,30,5,1.156740e+08
15,30,10,1.339379e+07
15,30,20,7.921253e+05
15,30,30,4.464080e+04
15,30,40,1.310899e+04
15,30,50,4.996998e+03
15,30,60,2.849627e+03
15,30,70,1.558399e+03
15,30,80,6.822621e+02
15,30,90,4.566975e+02
15,30,100,3.290724e+02
15,30,1,1.238392e+08
15,30,2,1.230536e+08
15,30,3,3.749462e+07
15,30,5,1.104573e+06
15,30,10,9.555496e+05
15,30,20,2.136586e+04
15,30,30,7.557120e+03
15,30,40,5.969743e+03
15,30,50,3.723993e+03
15,30,60,3.396499e+03
15,30,70,3.317521e+03
15,30,80,3.249455e+03
15,30,90,3.231613e+03
15,30,100,3.206841e+03
15,30,1,5.845100e+05
15,30,2,3.976297e+05
15,30,3,3.839098e+05
15,30,5,3.839098e+05
15,30,10,2.098588e+05
15,30,20,1.386104e+04
15,30,30,9.329099e+03
15,30,40,6.504363e+03
15,30,50,4.024926e+03
15,30,60,3.564296e+03
15,30,70,3.171847e+03
15,30,80,3.048464e+03
15,30,90,3.034684e+03
15,30,100,3.029167e+03
