funcid,dim,milestone,error
13,30,1,1.562382e+08
13,30,2,1.107454e+07
13,30,3,1.050308e+07
13,30,5,1.050308e+07
13,30,10,8.034336e+06
13,30,20,7.980570e+06
13,30,30,2.007545e+06
13,30,40,1.960512e+06
13,30,50,1.953682e+06
13,30,60,3.048012e+05
13,30,70,6.664112e+04
13,30,80,1.119839e+04
13,30,90,8.098704e+03
13,30,100,5.868883e+03
13,30,1,4.311775e+07
13,30,2,1.496997e+07
13,30,3,1.458909e+07
13,30,5,1.458909e+07
13,30,10,1.422656e+07
13,30,20,2.308770e+06
13,30,30,1.624783e+06
13,30,40,1.462696e+06
13,30,50,9.860365e+05
13,30,60,2.355867e+05
13,30,70,4.987028e+04
13,30,80,2.754371e+04
13,30,90,2.289637e+04
13,30,100,1.989331e+04
13,30,1,4.352552e+07
13,30,2,2.609152e+07
13,30,3,2.467755e+07
13,30,5,2.467755e+07
13,30,10,1.948669e+07
13,30,20,1.931467e+07
13,30,30,6.244386e+06
13,30,40,2.633105e+06
13,30,50,3.800299e+05
13,30,60,9.880694e+04
13,30,70,2.838225e+04
13,30,80,1.529685e+04
13,30,90,1.244146e+04
13,30,100,1.041147e+04
13,30,1,4.275316e+07
13,30,2,1.718164e+07
13,30,3,1.471053e+07
13,30,5,1.471053e+07
13,30,10,1.063676e+07
13,30,20,9.082882e+06
13,30,30,4.507347e+06
13,30,40,5.032044e+05
13,30,50,1.379166e+05
13,30,60,1.205504e+05
13,30,70,8.535858e+04
13,30,80,2.259892e+04
13,30,90,1.778650e+04
13,30,100,1.278077e+04
13,30,1,5.490907e+06
13,30,2,3.196714e+06
13,30,3,5.759898e+05
13,30,5,5.759898e+05
13,30,10,5.689837e+05
13,30,20,1.237533e+05
13,30,30,1.134978e+05
13,30,40,8.383057e+04
13,30,50,5.880963e+04
13,30,60,2.732994e+04
13,30,70,1.475726e+04
13,30,80,8.237409e+03
13,30,90,6.086776e+03
13,30,100,5.153113e+03
13,30,1,2.271323e+07
13,30,2,3.069455e+06
13,30,3,7.352779e+05
13,30,5,7.352779e+05
13,30,10,7.248250e+05
13,30,20,6.071069e+05
13,30,30,2.145472e+05
13,30,40,1.550356e+05
13,30,50,1.441608e+05
13,30,60,7.907244e+04
13,30,70,4.247349e+04
13,30,80,2.294585e+04
13,30,90,1.964806e+04
13,30,100,1.811973e+04
13,30,1,1.400557e+08
13,30,2,1.076907e+08
13,30,3,1.050417e+08
13,30,5,1.050417e+08
13,30,10,7.608577e+07
13,30,20,1.025339e+07
13,30,30,3.343949e+05
13,30,40,5.644535e+04
13,30,50,1.960129e+04
13,30,60,1.428011e+04
13,30,70,1.170766e+04
13,30,80,8.344650e+03
13,30,90,7.390336e+03
13,30,100,6.684684e+03
13,30,1,1.724250e+06
13,30,2,1.597159e+06
13,30,3,1.451813e+06
13,30,5,1.451813e+06
13,30,10,1.386375e+06
13,30,20,1.342219e+06
13,30,30,1.274319e+06
13,30,40,3.995909e+05
13,30,50,1.100625e+05
13,30,60,7.442985e+04
13,30,70,7.332603e+04
13,30,80,6.174630e+04
13,30,90,2.784937e+04
13,30,100,2.191100e+04
13,30,1,1.723024e+07
13,30,2,1.687610e+07
13,30,3,1.380367e+07
13,30,5,1.380367e+07
13,30,10,1.360370e+07
13,30,20,1.354258e+07
13,30,30,1.073398e+07
13,30,40,7.473832e+06
13,30,50,6.724608e+06
13,30,60,2.030912e+05
13,30,70,5.377959e+04
13,30,80,1.561490e+04
13,30,90,1.072613e+04
13,30,100,8.791301e+03
13,30,1,1.678276e+07
13,30,2,1.551217e+07
13,30,3,1.292582e+07
13,30,5,1.292582e+07
13,30,10,1.272371e+07
13,30,20,1.269999e+07
13,30,30,8.960474e+06
13,30,40,6.102800e+06
13,30,50,1.020812e+06
13,30,60,8.153072e+04
13,30,70,3.827075e+04
13,30,80,2.582963e+04
13,30,90,2.260692e+04
13,30,100,2.114145e+04
