funcid,dim,milestone,error
3,10,1,1.507799e+04
3,10,2,1.507799e+04
3,10,3,1.480408e+04
3,10,5,1.480408e+04
3,10,10,1.219479e+04
3,10,20,1.219479e+04
3,10,30,9.256181e+03
3,10,40,9.256181e+03
3,10,50,9.256181e+03
3,10,60,9.256181e+03
3,10,70,9.256181e+03
3,10,80,6.452952e+03
3,10,90,4.740750e+03
3,10,100,4.740750e+03
3,10,1,4.293199e+04
3,10,2,3.310895e+04
3,10,3,2.112399e+04
3,10,5,7.788102e+03
3,10,10,7.788102e+03
3,10,20,4.479106e+03
3,10,30,3.656380e+03
3,10,40,3.656380e+03
3,10,50,3.656380e+03
3,10,60,3.656380e+03
3,10,70,3.656380e+03
3,10,80,3.510328e+03
3,10,90,3.510328e+03
3,10,100,3.510328e+03
3,10,1,3.331700e+04
3,10,2,3.331700e+04
3,10,3,1.468901e+04
3,10,5,1.468901e+04
3,10,10,1.468901e+04
3,10,20,1.468901e+04
3,10,30,8.309441e+03
3,10,40,7.697374e+03
3,10,50,7.697374e+03
3,10,60,7.697374e+03
3,10,70,7.697374e+03
3,10,80,7.660764e+03
3,10,90,7.660764e+03
3,10,100,7.660764e+03
3,10,1,2.775747e+04
3,10,2,2.775747e+04
3,10,3,2.775747e+04
3,10,5,1.020426e+04
3,10,10,9.353693e+03
3,10,20,2.299636e+03
3,10,30,2.299636e+03
3,10,40,2.299636e+03
3,10,50,2.299636e+03
3,10,60,2.299636e+03
3,10,70,2.299636e+03
3,10,80,2.299636e+03
3,10,90,2.299636e+03
3,10,100,2.299636e+03
3,10,1,2.901056e+04
3,10,2,2.442341e+04
3,10,3,2.131204e+04
3,10,5,1.547684e+04
3,10,10,1.062813e+04
3,10,20,4.457422e+03
3,10,30,4.457422e+03
3,10,40,4.457422e+03
3,10,50,4.457422e+03
3,10,60,4.457422e+03
3,10,70,4.457422e+03
3,10,80,4.457422e+03
3,10,90,4.457422e+03
3,10,100,4.457422e+03
3,10,1,2.406942e+04
3,10,2,2.406942e+04
3,10,3,2.325374e+04
3,10,5,2.087545e+04
3,10,10,7.468301e+03
3,10,20,7.468301e+03
3,10,30,6.772238e+03
3,10,40,5.158537e+03
3,10,50,5.158537e+03
3,10,60,4.877733e+03
3,10,70,4.877733e+03
3,10,80,4.877733e+03
3,10,90,4.877733e+03
3,10,100,4.454984e+03
3,10,1,8.794087e+03
3,10,2,8.794087e+03
3,10,3,5.904131e+03
3,10,5,5.904131e+03
3,10,10,5.904131e+03
3,10,20,5.904131e+03
3,10,30,5.904131e+03
3,10,40,4.123552e+03
3,10,50,4.123552e+03
3,10,60,4.123552e+03
3,10,70,2.324279e+03
3,10,80,2.324279e+03
3,10,90,2.324279e+03
3,10,100,2.324279e+03
3,10,1,2.902941e+04
3,10,2,2.888679e+04
3,10,3,1.309642e+04
3,10,5,1.309642e+04
3,10,10,1.309642e+04
3,10,20,7.274812e+03
3,10,30,7.274812e+03
3,10,40,7.274812e+03
3,10,50,7.274812e+03
3,10,60,7.274812e+03
3,10,70,7.274812e+03
3,10,80,5.419505e+03
3,10,90,5.419505e+03
3,10,100,2.764794e+03
3,10,1,9.704057e+03
3,10,2,9.704057e+03
3,10,3,9.704057e+03
3,10,5,9.704057e+03
3,10,10,9.704057e+03
3,10,20,9.704057e+03
3,10,30,4.899979e+03
3,10,40,4.899979e+03
3,10,50,4.899979e+03
3,10,60,4.899979e+03
3,10,70,4.899979e+03
3,10,80,4.899979e+03
3,10,90,4.899979e+03
3,10,100,4.899979e+03
3,10,1,1.766794e+04
3,10,2,1.766794e+04
3,10,3,1.418398e+04
3,10,5,1.418398e+04
3,10,10,1.081821e+04
3,10,20,1.081821e+04
3,10,30,7.652624e+03
3,10,40,6.871155e+03
3,10,50,4.647005e+03
3,10,60,3.267365e+03
3,10,70,2.235442e+03
3,10,80,2.235442e+03
3,10,90,1.887936e+03
3,10,100,1.887936e+03
