funcid,dim,milestone,error
22,30,1,5.375289e+03
22,30,2,4.177029e+03
22,30,3,4.167932e+03
22,30,5,4.167932e+03
22,30,10,7.161997e+02
22,30,20,2.476386e+02
22,30,30,1.321571e+02
22,30,40,1.315417e+02
22,30,50,1.304723e+02
22,30,60,1.220927e+02
22,30,70,1.211162e+02
22,30,80,1.163068e+02
22,30,90,1.158129e+02
22,30,100,1.133168e+02
22,30,1,6.993496e+02
22,30,2,6.659015e+02
22,30,3,6.610861e+02
22,30,5,6.610861e+02
22,30,10,4.146772e+02
22,30,20,1.858924e+02
22,30,30,1.528847e+02
22,30,40,1.267770e+02
22,30,50,1.209637e+02
22,30,60,1.186526e+02
22,30,70,1.186526e+02
22,30,80,1.175671e+02
22,30,90,1.161452e+02
22,30,100,1.154546e+02
22,30,1,5.391467e+02
22,30,2,4.914492e+02
22,30,3,4.853899e+02
22,30,5,4.853899e+02
22,30,10,2.837795e+02
22,30,20,2.352316e+02
22,30,30,2.288206e+02
22,30,40,2.106811e+02
22,30,50,1.582931e+02
22,30,60,1.458404e+02
22,30,70,1.446697e+02
22,30,80,1.402367e+02
22,30,90,1.401197e+02
22,30,100,1.138254e+02
22,30,1,8.194778e+02
22,30,2,6.615245e+02
22,30,3,6.524039e+02
22,30,5,6.524039e+02
22,30,10,4.879359e+02
22,30,20,2.926306e+02
22,30,30,2.531400e+02
22,30,40,1.392005e+02
22,30,50,1.316067e+02
22,30,60,1.304246e+02
22,30,70,1.223677e+02
22,30,80,1.218330e+02
22,30,90,1.179560e+02
22,30,100,1.069753e+02
22,30,1,1.099442e+03
22,30,2,9.467629e+02
22,30,3,9.325014e+02
22,30,5,9.325014e+02
22,30,10,5.038502e+02
22,30,20,2.295797e+02
22,30,30,1.309551e+02
22,30,40,1.249790e+02
22,30,50,1.221722e+02
22,30,60,1.169577e+02
22,30,70,1.168116e+02
22,30,80,1.144811e+02
22,30,90,1.123962e+02
22,30,100,1.102175e+02
22,30,1,3.831418e+02
22,30,2,3.154399e+02
22,30,3,3.146495e+02
22,30,5,3.146495e+02
22,30,10,3.010419e+02
22,30,20,2.055767e+02
22,30,30,2.028047e+02
22,30,40,1.231477e+02
22,30,50,1.204740e+02
22,30,60,1.161321e+02
22,30,70,1.086466e+02
22,30,80,1.075851e+02
22,30,90,1.073588e+02
22,30,100,1.072651e+02
22,30,1,2.065847e+03
22,30,2,1.611753e+03
22,30,3,1.608703e+03
22,30,5,1.608703e+03
22,30,10,5.270964e+02
22,30,20,1.966049e+02
22,30,30,1.436489e+02
22,30,40,1.245673e+02
22,30,50,1.191777e+02
22,30,60,1.153739e+02
22,30,70,1.148203e+02
22,30,80,1.146457e+02
22,30,90,1.146455e+02
22,30,100,1.138289e+02
22,30,1,1.146368e+03
22,30,2,9.611302e+02
22,30,3,9.535690e+02
22,30,5,9.535690e+02
22,30,10,7.051971e+02
22,30,20,6.142104e+02
22,30,30,5.075349e+02
22,30,40,2.609671e+02
22,30,50,2.434538e+02
22,30,60,2.369668e+02
22,30,70,2.290945e+02
22,30,80,2.269580e+02
22,30,90,2.239468e+02
22,30,100,2.185139e+02
22,30,1,1.350185e+03
22,30,2,1.128189e+03
22,30,3,1.127187e+03
22,30,5,1.127187e+03
22,30,10,4.198422e+02
22,30,20,2.549199e+02
22,30,30,1.324697e+02
22,30,40,1.274377e+02
22,30,50,1.266941e+02
22,30,60,1.169952e+02
22,30,70,1.167453e+02
22,30,80,1.152555e+02
22,30,90,1.150752e+02
22,30,100,1.132836e+02
22,30,1,2.487820e+03
22,30,2,2.376089e+03
22,30,3,2.368395e+03
22,30,5,2.368395e+03
22,30,10,3.441601e+02
22,30,20,1.716324e+02
22,30,30,1.365924e+02
22,30,40,1.303999e+02
22,30,50,1.285350e+02
22,30,60,1.167742e+02
22,30,70,1.161963e+02
22,30,80,1.161532e+02
22,30,90,1.102672e+02
22,30,100,1.083265e+02
