funcid,dim,milestone,error
29,10,1,8.173368e+02
29,10,2,7.755605e+02
29,10,3,6.664084e+02
29,10,5,6.664084e+02
29,10,10,3.377144e+02
29,10,20,3.377144e+02
29,10,30,3.377144e+02
29,10,40,3.377144e+02
29,10,50,3.377144e+02
29,10,60,3.377144e+02
29,10,70,3.377144e+02
29,10,80,3.377144e+02
29,10,90,3.377144e+02
29,10,100,3.377144e+02
29,10,1,5.436752e+02
29,10,2,5.436752e+02
29,10,3,5.436752e+02
29,10,5,5.436752e+02
29,10,10,5.432494e+02
29,10,20,4.580776e+02
29,10,30,4.580776e+02
29,10,40,4.358345e+02
29,10,50,4.325821e+02
29,10,60,3.978642e+02
29,10,70,3.975618e+02
29,10,80,3.613034e+02
29,10,90,3.613034e+02
29,10,100,3.613034e+02
29,10,1,7.661736e+02
29,10,2,4.936390e+02
29,10,3,4.936390e+02
29,10,5,4.914027e+02
29,10,10,4.914027e+02
29,10,20,4.914027e+02
29,10,30,3.833471e+02
29,10,40,3.833471e+02
29,10,50,3.833471e+02
29,10,60,3.833471e+02
29,10,70,3.833471e+02
29,10,80,3.560513e+02
29,10,90,3.560513e+02
29,10,100,3.560513e+02
29,10,1,6.682249e+02
29,10,2,4.282982e+02
29,10,3,4.282982e+02
29,10,5,4.282982e+02
29,10,10,3.957940e+02
29,10,20,3.957940e+02
29,10,30,3.957940e+02
29,10,40,3.957940e+02
29,10,50,3.676862e+02
29,10,60,3.676862e+02
29,10,70,3.231686e+02
29,10,80,3.231686e+02
29,10,90,3.231686e+02
29,10,100,3.231686e+02
29,10,1,8.086072e+02
29,10,2,7.824486e+02
29,10,3,7.106502e+02
29,10,5,5.639818e+02
29,10,10,4.860276e+02
29,10,20,4.187353e+02
29,10,30,3.904840e+02
29,10,40,3.904840e+02
29,10,50,3.904840e+02
29,10,60,3.904840e+02
29,10,70,3.904840e+02
29,10,80,3.667167e+02
29,10,90,3.667167e+02
29,10,100,3.380114e+02
29,10,1,6.654066e+02
29,10,2,5.420190e+02
29,10,3,5.420190e+02
29,10,5,5.420190e+02
29,10,10,5.420190e+02
29,10,20,4.959755e+02
29,10,30,2.921374e+02
29,10,40,2.921374e+02
29,10,50,2.921374e+02
29,10,60,2.921374e+02
29,10,70,2.898992e+02
29,10,80,2.898992e+02
29,10,90,2.898992e+02
29,10,100,2.898992e+02
29,10,1,7.077165e+02
29,10,2,5.801929e+02
29,10,3,5.801929e+02
29,10,5,5.369928e+02
29,10,10,5.252395e+02
29,10,20,4.612146e+02
29,10,30,3.692176e+02
29,10,40,3.692176e+02
29,10,50,3.692176e+02
29,10,60,3.692176e+02
29,10,70,3.628621e+02
29,10,80,3.628621e+02
29,10,90,3.346852e+02
29,10,100,3.346852e+02
29,10,1,6.467060e+02
29,10,2,5.826224e+02
29,10,3,5.826000e+02
29,10,5,5.826000e+02
29,10,10,5.446657e+02
29,10,20,5.446657e+02
29,10,30,4.215496e+02
29,10,40,4.215496e+02
29,10,50,4.215496e+02
29,10,60,4.215496e+02
29,10,70,4.215496e+02
29,10,80,4.186787e+02
29,10,90,4.186787e+02
29,10,100,4.186787e+02
29,10,1,7.945937e+02
29,10,2,5.640730e+02
29,10,3,4.227935e+02
29,10,5,4.227935e+02
29,10,10,4.227935e+02
29,10,20,4.039402e+02
29,10,30,4.039402e+02
29,10,40,3.975516e+02
29,10,50,3.820179e+02
29,10,60,3.820179e+02
29,10,70,3.820179e+02
29,10,80,3.820179e+02
29,10,90,3.820179e+02
29,10,100,3.820179e+02
29,10,1,7.414332e+02
29,10,2,6.910012e+02
29,10,3,6.904557e+02
29,10,5,6.546375e+02
29,10,10,3.771835e+02
29,10,20,3.771835e+02
29,10,30,3.771835e+02
29,10,40,3.771835e+02
29,10,50,3.771835e+02
29,10,60,3.771835e+02
29,10,70,3.771835e+02
29,10,80,3.663534e+02
29,10,90,3.663534e+02
29,10,100,3.663534e+02
