funcid,dim,milestone,error
29,30,1,1.142423e+03
29,30,2,1.116386e+03
29,30,3,1.107275e+03
29,30,5,1.107275e+03
29,30,10,1.075464e+03
29,30,20,1.011585e+03
29,30,30,8.814783e+02
29,30,40,8.761005e+02
29,30,50,8.715503e+02
29,30,60,8.598233e+02
29,30,70,8.592645e+02
29,30,80,8.585611e+02
29,30,90,8.525528e+02
29,30,100,8.525415e+02
29,30,1,1.156085e+03
29,30,2,1.055678e+03
29,30,3,1.050859e+03
29,30,5,1.050859e+03
29,30,10,9.489019e+02
29,30,20,9.181531e+02
29,30,30,9.173076e+02
29,30,40,8.557842e+02
29,30,50,8.524102e+02
29,30,60,8.514814e+02
29,30,70,8.357061e+02
29,30,80,8.347262e+02
29,30,90,8.343020e+02
29,30,100,7.996727e+02
29,30,1,1.732722e+03
29,30,2,1.427909e+03
29,30,3,1.417649e+03
29,30,5,1.417649e+03
29,30,10,1.366556e+03
29,30,20,1.146700e+03
29,30,30,1.096523e+03
29,30,40,1.045100e+03
29,30,50,1.009240e+03
29,30,60,9.709206e+02
29,30,70,9.650147e+02
29,30,80,9.649486e+02
29,30,90,9.636755e+02
29,30,100,9.636755e+02
29,30,1,1.463576e+03
29,30,2,1.391638e+03
29,30,3,1.379342e+03
29,30,5,1.379342e+03
29,30,10,1.318175e+03
29,30,20,1.318175e+03
29,30,30,1.258602e+03
29,30,40,1.150605e+03
29,30,50,1.141925e+03
29,30,60,1.101716e+03
29,30,70,1.091423e+03
29,30,80,1.089751e+03
29,30,90,1.089674e+03
29,30,100,1.083570e+03
29,30,1,1.051889e+03
29,30,2,1.011698e+03
29,30,3,9.947159e+02
29,30,5,9.947159e+02
29,30,10,9.470001e+02
29,30,20,9.403107e+02
29,30,30,9.377198e+02
29,30,40,8.489196e+02
29,30,50,8.405163e+02
29,30,60,8.298038e+02
29,30,70,8.255910e+02
29,30,80,8.250050e+02
29,30,90,8.248801e+02
29,30,100,8.235110e+02
29,30,1,1.084680e+03
29,30,2,1.009763e+03
29,30,3,9.953161e+02
29,30,5,9.953161e+02
29,30,10,9.842629e+02
29,30,20,9.516956e+02
29,30,30,9.512973e+02
29,30,40,9.404773e+02
29,30,50,8.586735e+02
29,30,60,8.528109e+02
29,30,70,8.300634e+02
29,30,80,8.293560e+02
29,30,90,8.288652e+02
29,30,100,8.281060e+02
29,30,1,1.495388e+03
29,30,2,1.475956e+03
29,30,3,1.465724e+03
29,30,5,1.465724e+03
29,30,10,1.449704e+03
29,30,20,1.393898e+03
29,30,30,1.333027e+03
29,30,40,1.240931e+03
29,30,50,1.220768e+03
29,30,60,1.164193e+03
29,30,70,1.164193e+03
29,30,80,1.159571e+03
29,30,90,1.156644e+03
29,30,100,1.152862e+03
29,30,1,1.577280e+03
29,30,2,1.489156e+03
29,30,3,1.487678e+03
29,30,5,1.487678e+03
29,30,10,1.308109e+03
29,30,20,1.266862e+03
29,30,30,1.204343e+03
29,30,40,1.186023e+03
29,30,50,1.182285e+03
29,30,60,1.163086e+03
29,30,70,1.162408e+03
29,30,80,1.160288e+03
29,30,90,1.157804e+03
29,30,100,1.154970e+03
29,30,1,1.427272e+03
29,30,2,1.412228e+03
29,30,3,1.400559e+03
29,30,5,1.400559e+03
29,30,10,1.225816e+03
29,30,20,1.171842e+03
29,30,30,1.038554e+03
29,30,40,1.020553e+03
29,30,50,1.015867e+03
29,30,60,9.992968e+02
29,30,70,9.965478e+02
29,30,80,9.956915e+02
29,30,90,9.946544e+02
29,30,100,9.946544e+02
29,30,1,1.409245e+03
29,30,2,1.378721e+03
29,30,3,1.366591e+03
29,30,5,1.366591e+03
29,30,10,1.347940e+03
29,30,20,1.306016e+03
29,30,30,1.273580e+03
29,30,40,1.267349e+03
29,30,50,1.235714e+03
29,30,60,1.231962e+03
29,30,70,1.196823e+03
29,30,80,1.183994e+03
29,30,90,1.178670e+03
29,30,100,1.166310e+03
