funcid,dim,milestone,error
16,30,1,1.195593e+03
16,30,2,1.106677e+03
16,30,3,1.102126e+03
16,30,5,1.102126e+03
16,30,10,1.063653e+03
16,30,20,1.012018e+03
16,30,30,1.009763e+03
16,30,40,9.683170e+02
16,30,50,9.602723e+02
16,30,60,9.413980e+02
16,30,70,8.893507e+02
16,30,80,8.868736e+02
16,30,90,8.868000e+02
16,30,100,8.864704e+02
16,30,1,1.892917e+03
16,30,2,1.451695e+03
16,30,3,1.357910e+03
16,30,5,1.357910e+03
16,30,10,1.230621e+03
16,30,20,1.167670e+03
16,30,30,1.157849e+03
16,30,40,1.076715e+03
16,30,50,1.073514e+03
16,30,60,1.052499e+03
16,30,70,1.038382e+03
16,30,80,1.038353e+03
16,30,90,1.038342e+03
16,30,100,1.036441e+03
16,30,1,2.115002e+03
16,30,2,2.004170e+03
16,30,3,2.003259e+03
16,30,5,2.003259e+03
16,30,10,1.609753e+03
16,30,20,1.579216e+03
16,30,30,1.552456e+03
16,30,40,1.483456e+03
16,30,50,1.468143e+03
16,30,60,1.466148e+03
16,30,70,1.322614e+03
16,30,80,1.322601e+03
16,30,90,1.322597e+03
16,30,100,1.289898e+03
16,30,1,1.733305e+03
16,30,2,1.642500e+03
16,30,3,1.624884e+03
16,30,5,1.624884e+03
16,30,10,1.575096e+03
16,30,20,1.550452e+03
16,30,30,1.523319e+03
16,30,40,1.502639e+03
16,30,50,1.500577e+03
16,30,60,1.500197e+03
16,30,70,1.499684e+03
16,30,80,1.499663e+03
16,30,90,1.498190e+03
16,30,100,1.497870e+03
16,30,1,2.622837e+03
16,30,2,2.154354e+03
16,30,3,2.046494e+03
16,30,5,2.046494e+03
16,30,10,1.822927e+03
16,30,20,1.602168e+03
16,30,30,1.083445e+03
16,30,40,8.985855e+02
16,30,50,7.708393e+02
16,30,60,7.343308e+02
16,30,70,7.130702e+02
16,30,80,6.775102e+02
16,30,90,6.648356e+02
16,30,100,6.564199e+02
16,30,1,1.500828e+03
16,30,2,1.311879e+03
16,30,3,1.295209e+03
16,30,5,1.295209e+03
16,30,10,1.279184e+03
16,30,20,1.268252e+03
16,30,30,1.267957e+03
16,30,40,1.249645e+03
16,30,50,1.248562e+03
16,30,60,1.242911e+03
16,30,70,1.223562e+03
16,30,80,1.222646e+03
16,30,90,1.219875e+03
16,30,100,1.218199e+03
16,30,1,1.347194e+03
16,30,2,1.288343e+03
16,30,3,1.258963e+03
16,30,5,1.258963e+03
16,30,10,1.236826e+03
16,30,20,1.226222e+03
16,30,30,1.225313e+03
16,30,40,1.091927e+03
16,30,50,1.088775e+03
16,30,60,1.085584e+03
16,30,70,1.085499e+03
16,30,80,1.084967e+03
16,30,90,1.076569e+03
16,30,100,1.074844e+03
16,30,1,9.522087e+02
16,30,2,9.226471e+02
16,30,3,9.177813e+02
16,30,5,9.177813e+02
16,30,10,8.371811e+02
16,30,20,8.305184e+02
16,30,30,8.098682e+02
16,30,40,7.757167e+02
16,30,50,7.455005e+02
16,30,60,7.450361e+02
16,30,70,7.373325e+02
16,30,80,7.370583e+02
16,30,90,7.370533e+02
16,30,100,7.370457e+02
16,30,1,1.649348e+03
16,30,2,1.444716e+03
16,30,3,1.397991e+03
16,30,5,1.397991e+03
16,30,10,1.312049e+03
16,30,20,1.251022e+03
16,30,30,1.137747e+03
16,30,40,1.135970e+03
16,30,50,1.109128e+03
16,30,60,1.104741e+03
16,30,70,1.102270e+03
16,30,80,1.102145e+03
16,30,90,1.098398e+03
16,30,100,1.093085e+03
16,30,1,1.611650e+03
16,30,2,1.366395e+03
16,30,3,1.326495e+03
16,30,5,1.326495e+03
16,30,10,1.296987e+03
16,30,20,1.290636e+03
16,30,30,1.288189e+03
16,30,40,1.268161e+03
16,30,50,1.268107e+03
16,30,60,1.267999e+03
16,30,70,1.266780e+03
16,30,80,1.266780e+03
16,30,90,1.266780e+03
16,30,100,1.266151e+03
