funcid,dim,milestone,error
4,30,1,8.105638e+02
4,30,2,7.304934e+02
4,30,3,7.191048e+02
4,30,5,7.191048e+02
4,30,10,6.753887e+02
4,30,20,2.685954e+02
4,30,30,1.584011e+02
4,30,40,1.387509e+02
4,30,50,1.232862e+02
4,30,60,1.190525e+02
4,30,70,1.131702e+02
4,30,80,1.109763e+02
4,30,90,1.012647e+02
4,30,100,9.057788e+01
4,30,1,2.911435e+02
4,30,2,2.415637e+02
4,30,3,2.394975e+02
4,30,5,2.394975e+02
4,30,10,1.995675e+02
4,30,20,1.535519e+02
4,30,30,1.463746e+02
4,30,40,1.239439e+02
4,30,50,1.212787e+02
4,30,60,1.182232e+02
4,30,70,1.166114e+02
4,30,80,1.144540e+02
4,30,90,1.136058e+02
4,30,100,1.130688e+02
4,30,1,5.911761e+02
4,30,2,5.089454e+02
4,30,3,5.025716e+02
4,30,5,5.025716e+02
4,30,10,3.723982e+02
4,30,20,1.712222e+02
4,30,30,1.552110e+02
4,30,40,1.542489e+02
4,30,50,1.531834e+02
4,30,60,1.516243e+02
4,30,70,1.459680e+02
4,30,80,1.388658e+02
4,30,90,1.368302e+02
4,30,100,1.312602e+02
4,30,1,8.998448e+02
4,30,2,8.152737e+02
4,30,3,8.091754e+02
4,30,5,8.091754e+02
4,30,10,3.903128e+02
4,30,20,2.501749e+02
4,30,30,2.013112e+02
4,30,40,1.925984e+02
4,30,50,1.872377e+02
4,30,60,1.833781e+02
4,30,70,1.791122e+02
4,30,80,1.767502e+02
4,30,90,1.589612e+02
4,30,100,1.569238e+02
4,30,1,5.382336e+02
4,30,2,4.541680e+02
4,30,3,4.492605e+02
4,30,5,4.492605e+02
4,30,10,3.367323e+02
4,30,20,1.866809e+02
4,30,30,1.470368e+02
4,30,40,1.372313e+02
4,30,50,1.314253e+02
4,30,60,1.083319e+02
4,30,70,1.011970e+02
4,30,80,9.701338e+01
4,30,90,9.295906e+01
4,30,100,9.016299e+01
4,30,1,1.168355e+03
4,30,2,9.234157e+02
4,30,3,9.006282e+02
4,30,5,9.006282e+02
4,30,10,4.595913e+02
4,30,20,2.362657e+02
4,30,30,1.835487e+02
4,30,40,1.689756e+02
4,30,50,1.649035e+02
4,30,60,1.382140e+02
4,30,70,1.356975e+02
4,30,80,1.313323e+02
4,30,90,1.228458e+02
4,30,100,1.228458e+02
4,30,1,1.145185e+03
4,30,2,1.015572e+03
4,30,3,1.008434e+03
4,30,5,1.008434e+03
4,30,10,4.711401e+02
4,30,20,2.063738e+02
4,30,30,1.300921e+02
4,30,40,1.244626e+02
4,30,50,1.195572e+02
4,30,60,1.149642e+02
4,30,70,1.137969e+02
4,30,80,1.136690e+02
4,30,90,1.123526e+02
4,30,100,1.122944e+02
4,30,1,1.084479e+03
4,30,2,1.039911e+03
4,30,3,1.037028e+03
4,30,5,1.037028e+03
4,30,10,7.132876e+02
4,30,20,2.495602e+02
4,30,30,1.461791e+02
4,30,40,1.193125e+02
4,30,50,1.126770e+02
4,30,60,1.021364e+02
4,30,70,9.771900e+01
4,30,80,9.574036e+01
4,30,90,9.332060e+01
4,30,100,9.273891e+01
4,30,1,7.603531e+02
4,30,2,4.503755e+02
4,30,3,4.368771e+02
4,30,5,4.368771e+02
4,30,10,3.934996e+02
4,30,20,2.686320e+02
4,30,30,2.207908e+02
4,30,40,1.606900e+02
4,30,50,1.331173e+02
4,30,60,1.188876e+02
4,30,70,9.817593e+01
4,30,80,9.402806e+01
4,30,90,8.901692e+01
4,30,100,8.638876e+01
4,30,1,7.253607e+02
4,30,2,6.778418e+02
4,30,3,6.750958e+02
4,30,5,6.750958e+02
4,30,10,5.161840e+02
4,30,20,3.673185e+02
4,30,30,2.824345e+02
4,30,40,1.951087e+02
4,30,50,1.765219e+02
4,30,60,1.653260e+02
4,30,70,1.559854e+02
4,30,80,1.525196e+02
4,30,90,1.447052e+02
4,30,100,1.403729e+02
