funcid,dim,milestone,error
17,30,1,3.566170e+02
17,30,2,3.441943e+02
17,30,3,3.321715e+02
17,30,5,3.321715e+02
17,30,10,3.312549e+02
17,30,20,3.310870e+02
17,30,30,3.295246e+02
17,30,40,3.287256e+02
17,30,50,3.287210e+02
17,30,60,3.287108e+02
17,30,70,3.286985e+02
17,30,80,3.286877e+02
17,30,90,3.286290e+02
17,30,100,3.286244e+02
17,30,1,4.718643e+02
17,30,2,4.313585e+02
17,30,3,4.292956e+02
17,30,5,4.292956e+02
17,30,10,4.096604e+02
17,30,20,4.088867e+02
17,30,30,4.088527e+02
17,30,40,4.088010e+02
17,30,50,4.085791e+02
17,30,60,4.026253e+02
17,30,70,4.020298e+02
17,30,80,4.020248e+02
17,30,90,4.020189e+02
17,30,100,4.017586e+02
17,30,1,6.647805e+02
17,30,2,6.597510e+02
17,30,3,6.506660e+02
17,30,5,6.506660e+02
17,30,10,3.950799e+02
17,30,20,2.383315e+02
17,30,30,2.205505e+02
17,30,40,2.179206e+02
17,30,50,2.179206e+02
17,30,60,2.179206e+02
17,30,70,2.179206e+02
17,30,80,2.177462e+02
17,30,90,2.164280e+02
17,30,100,2.163545e+02
17,30,1,6.429638e+02
17,30,2,5.748608e+02
17,30,3,5.729729e+02
17,30,5,5.729729e+02
17,30,10,5.520985e+02
17,30,20,5.483807e+02
17,30,30,5.298508e+02
17,30,40,5.285398e+02
17,30,50,5.283512e+02
17,30,60,5.267621e+02
17,30,70,5.265570e+02
17,30,80,5.245291e+02
17,30,90,5.245106e+02
17,30,100,5.245032e+02
17,30,1,4.570869e+02
17,30,2,4.287284e+02
17,30,3,4.269330e+02
17,30,5,4.269330e+02
17,30,10,4.263893e+02
17,30,20,4.253179e+02
17,30,30,4.237546e+02
17,30,40,4.235181e+02
17,30,50,4.235080e+02
17,30,60,4.234968e+02
17,30,70,4.233368e+02
17,30,80,4.232293e+02
17,30,90,4.230446e+02
17,30,100,4.230393e+02
17,30,1,8.749115e+02
17,30,2,8.421941e+02
17,30,3,8.417243e+02
17,30,5,8.417243e+02
17,30,10,1.745248e+02
17,30,20,1.519783e+02
17,30,30,7.470877e+01
17,30,40,7.038028e+01
17,30,50,6.859622e+01
17,30,60,6.839561e+01
17,30,70,6.839561e+01
17,30,80,6.811348e+01
17,30,90,6.795734e+01
17,30,100,6.795734e+01
17,30,1,5.279295e+02
17,30,2,5.115603e+02
17,30,3,5.081434e+02
17,30,5,5.081434e+02
17,30,10,5.076234e+02
17,30,20,4.251028e+02
17,30,30,4.249127e+02
17,30,40,4.247389e+02
17,30,50,4.246657e+02
17,30,60,4.246657e+02
17,30,70,4.246657e+02
17,30,80,4.246434e+02
17,30,90,4.237600e+02
17,30,100,4.237600e+02
17,30,1,9.140937e+02
17,30,2,8.888408e+02
17,30,3,8.865280e+02
17,30,5,8.865280e+02
17,30,10,4.496722e+02
17,30,20,3.844590e+02
17,30,30,2.186911e+02
17,30,40,2.160067e+02
17,30,50,2.149476e+02
17,30,60,2.149476e+02
17,30,70,2.139841e+02
17,30,80,2.138875e+02
17,30,90,2.133177e+02
17,30,100,2.130367e+02
17,30,1,9.532373e+02
17,30,2,9.510616e+02
17,30,3,9.494300e+02
17,30,5,9.494300e+02
17,30,10,8.517259e+02
17,30,20,6.716293e+02
17,30,30,6.566104e+02
17,30,40,6.559356e+02
17,30,50,6.555591e+02
17,30,60,6.538453e+02
17,30,70,6.538369e+02
17,30,80,6.538369e+02
17,30,90,6.527334e+02
17,30,100,6.495743e+02
17,30,1,3.079334e+02
17,30,2,2.651367e+02
17,30,3,2.452131e+02
17,30,5,2.452131e+02
17,30,10,2.429043e+02
17,30,20,2.421075e+02
17,30,30,2.419600e+02
17,30,40,2.248838e+02
17,30,50,2.232534e+02
17,30,60,2.232187e+02
17,30,70,2.229802e+02
17,30,80,2.227353e+02
17,30,90,2.091614e+02
17,30,100,2.088751e+02
