funcid,dim,milestone,error
17,10,1,2.316134e+02
17,10,2,2.316134e+02
17,10,3,2.316134e+02
17,10,5,2.316134e+02
17,10,10,2.055132e+02
17,10,20,1.728021e+02
17,10,30,1.648432e+02
17,10,40,1.485692e+02
17,10,50,1.483875e+02
17,10,60,1.483875e+02
17,10,70,1.481194e+02
17,10,80,1.481194e+02
17,10,90,1.481194e+02
17,10,100,1.481194e+02
17,10,1,1.363309e+02
17,10,2,1.363309e+02
17,10,3,1.363309e+02
17,10,5,1.363309e+02
17,10,10,1.320597e+02
17,10,20,1.259899e+02
17,10,30,1.094566e+02
17,10,40,1.082730e+02
17,10,50,1.032449e+02
17,10,60,7.778390e+01
17,10,70,7.778390e+01
17,10,80,7.778390e+01
17,10,90,7.778390e+01
17,10,100,7.778390e+01
17,10,1,2.748542e+02
17,10,2,2.748542e+02
17,10,3,1.511539e+02
17,10,5,1.306917e+02
17,10,10,1.306917e+02
17,10,20,1.306917e+02
17,10,30,1.306917e+02
17,10,40,7.350371e+01
17,10,50,7.193607e+01
17,10,60,7.193607e+01
17,10,70,7.193607e+01
17,10,80,7.193607e+01
17,10,90,7.190775e+01
17,10,100,7.126075e+01
17,10,1,4.377046e+02
17,10,2,2.433116e+02
17,10,3,2.059292e+02
17,10,5,2.059292e+02
17,10,10,1.799014e+02
17,10,20,1.726776e+02
17,10,30,1.691318e+02
17,10,40,1.492830e+02
17,10,50,1.387800e+02
17,10,60,9.742228e+01
17,10,70,9.742228e+01
17,10,80,9.742228e+01
17,10,90,8.517394e+01
17,10,100,8.517394e+01
17,10,1,3.755128e+02
17,10,2,3.755128e+02
17,10,3,1.726954e+02
17,10,5,1.726954e+02
17,10,10,1.726954e+02
17,10,20,1.726954e+02
17,10,30,1.069317e+02
17,10,40,1.069317e+02
17,10,50,1.069317e+02
17,10,60,9.377944e+01
17,10,70,9.377944e+01
17,10,80,9.377944e+01
17,10,90,9.377944e+01
17,10,100,9.377944e+01
17,10,1,3.388577e+02
17,10,2,2.444272e+02
17,10,3,2.444272e+02
17,10,5,2.444272e+02
17,10,10,1.446696e+02
17,10,20,1.446696e+02
17,10,30,1.446696e+02
17,10,40,1.446696e+02
17,10,50,1.446696e+02
17,10,60,1.201459e+02
17,10,70,1.201459e+02
17,10,80,1.044720e+02
17,10,90,1.040835e+02
17,10,100,1.040835e+02
17,10,1,2.751823e+02
17,10,2,2.751823e+02
17,10,3,1.975531e+02
17,10,5,1.286094e+02
17,10,10,1.214735e+02
17,10,20,1.214735e+02
17,10,30,9.442133e+01
17,10,40,9.442133e+01
17,10,50,9.154066e+01
17,10,60,8.578946e+01
17,10,70,8.578946e+01
17,10,80,8.578946e+01
17,10,90,8.578946e+01
17,10,100,8.578946e+01
17,10,1,2.053525e+02
17,10,2,2.053525e+02
17,10,3,1.455157e+02
17,10,5,1.455157e+02
17,10,10,1.455157e+02
17,10,20,1.024875e+02
17,10,30,1.024875e+02
17,10,40,1.024875e+02
17,10,50,1.024875e+02
17,10,60,1.024875e+02
17,10,70,1.024875e+02
17,10,80,1.024875e+02
17,10,90,1.024875e+02
17,10,100,1.024875e+02
17,10,1,3.691494e+02
17,10,2,3.691494e+02
17,10,3,3.035757e+02
17,10,5,1.311645e+02
17,10,10,1.309711e+02
17,10,20,1.210946e+02
17,10,30,9.393386e+01
17,10,40,9.393386e+01
17,10,50,9.393386e+01
17,10,60,9.393386e+01
17,10,70,9.393386e+01
17,10,80,8.565263e+01
17,10,90,8.565263e+01
17,10,100,8.565263e+01
17,10,1,4.384036e+02
17,10,2,3.702121e+02
17,10,3,3.702121e+02
17,10,5,2.681273e+02
17,10,10,1.345674e+02
17,10,20,1.303435e+02
17,10,30,8.785810e+01
17,10,40,8.785810e+01
17,10,50,8.785810e+01
17,10,60,8.785810e+01
17,10,70,8.785810e+01
17,10,80,8.683286e+01
17,10,90,8.683286e+01
17,10,100,8.683286e+01
