funcid,dim,milestone,error
26,10,1,1.845489e+03
26,10,2,1.523463e+03
26,10,3,1.410558e+03
26,10,5,1.410558e+03
26,10,10,1.337998e+03
26,10,20,1.087763e+03
26,10,30,7.382286e+02
26,10,40,6.431683e+02
26,10,50,6.358772e+02
26,10,60,5.175566e+02
26,10,70,5.175566e+02
26,10,80,5.004463e+02
26,10,90,5.004463e+02
26,10,100,4.680846e+02
26,10,1,1.148252e+03
26,10,2,1.008686e+03
26,10,3,1.003263e+03
26,10,5,1.003263e+03
26,10,10,6.292527e+02
26,10,20,6.292527e+02
26,10,30,5.863882e+02
26,10,40,5.858731e+02
26,10,50,5.858731e+02
26,10,60,5.858731e+02
26,10,70,5.858731e+02
26,10,80,5.858731e+02
26,10,90,5.858731e+02
26,10,100,5.858731e+02
26,10,1,1.524425e+03
26,10,2,9.701415e+02
26,10,3,9.701415e+02
26,10,5,9.701415e+02
26,10,10,9.701415e+02
26,10,20,6.908940e+02
26,10,30,6.908940e+02
26,10,40,6.547980e+02
26,10,50,6.547980e+02
26,10,60,6.474497e+02
26,10,70,5.846358e+02
26,10,80,5.622699e+02
26,10,90,5.087406e+02
26,10,100,5.087406e+02
26,10,1,8.123064e+02
26,10,2,7.568254e+02
26,10,3,7.568254e+02
26,10,5,7.568254e+02
26,10,10,6.578572e+02
26,10,20,6.559574e+02
26,10,30,6.321093e+02
26,10,40,5.135631e+02
26,10,50,5.135631e+02
26,10,60,4.977696e+02
26,10,70,4.770899e+02
26,10,80,4.528452e+02
26,10,90,4.528452e+02
26,10,100,4.302654e+02
26,10,1,1.789219e+03
26,10,2,1.047186e+03
26,10,3,1.047186e+03
26,10,5,1.047186e+03
26,10,10,5.172590e+02
26,10,20,5.172590e+02
26,10,30,5.172590e+02
26,10,40,5.115974e+02
26,10,50,5.115974e+02
26,10,60,5.102722e+02
26,10,70,5.102722e+02
26,10,80,5.102722e+02
26,10,90,5.102722e+02
26,10,100,5.102722e+02
26,10,1,1.528546e+03
26,10,2,1.261898e+03
26,10,3,1.210518e+03
26,10,5,1.042793e+03
26,10,10,1.029957e+03
26,10,20,1.029957e+03
26,10,30,8.625790e+02
26,10,40,6.800928e+02
26,10,50,6.800928e+02
26,10,60,5.718831e+02
26,10,70,5.718831e+02
26,10,80,5.718831e+02
26,10,90,4.767853e+02
26,10,100,4.767853e+02
26,10,1,2.142468e+03
26,10,2,1.278304e+03
26,10,3,1.275389e+03
26,10,5,1.275389e+03
26,10,10,8.845457e+02
26,10,20,8.794057e+02
26,10,30,6.754919e+02
26,10,40,5.671125e+02
26,10,50,5.671125e+02
26,10,60,4.234466e+02
26,10,70,3.786112e+02
26,10,80,3.751629e+02
26,10,90,2.978141e+02
26,10,100,2.978141e+02
26,10,1,1.484306e+03
26,10,2,1.437914e+03
26,10,3,1.409762e+03
26,10,5,1.222464e+03
26,10,10,9.968953e+02
26,10,20,5.323778e+02
26,10,30,5.037062e+02
26,10,40,5.037062e+02
26,10,50,5.037062e+02
26,10,60,5.027326e+02
26,10,70,5.027326e+02
26,10,80,5.027326e+02
26,10,90,4.943365e+02
26,10,100,4.802847e+02
26,10,1,1.722131e+03
26,10,2,1.179624e+03
26,10,3,1.179624e+03
26,10,5,1.179624e+03
26,10,10,7.537604e+02
26,10,20,7.537604e+02
26,10,30,4.809939e+02
26,10,40,4.809939e+02
26,10,50,4.809939e+02
26,10,60,4.809939e+02
26,10,70,4.809939e+02
26,10,80,4.484276e+02
26,10,90,4.484276e+02
26,10,100,4.484276e+02
26,10,1,1.511449e+03
26,10,2,1.494396e+03
26,10,3,8.950604e+02
26,10,5,8.950604e+02
26,10,10,7.144057e+02
26,10,20,7.144057e+02
26,10,30,6.723684e+02
26,10,40,6.723684e+02
26,10,50,5.985352e+02
26,10,60,5.985352e+02
26,10,70,5.956824e+02
26,10,80,5.956824e+02
26,10,90,5.885315e+02
26,10,100,5.467101e+02
