funcid,dim,milestone,error
16,10,1,6.846412e+02
16,10,2,6.502362e+02
16,10,3,6.122970e+02
16,10,5,6.122970e+02
16,10,10,4.255438e+02
16,10,20,1.821983e+02
16,10,30,1.821983e+02
16,10,40,1.821983e+02
16,10,50,1.821983e+02
16,10,60,1.821983e+02
16,10,70,1.821983e+02
16,10,80,1.821983e+02
16,10,90,1.821983e+02
16,10,100,1.821983e+02
16,10,1,7.599132e+02
16,10,2,4.031177e+02
16,10,3,4.031177e+02
16,10,5,4.031177e+02
16,10,10,2.803391e+02
16,10,20,2.803391e+02
16,10,30,2.803391e+02
16,10,40,2.803391e+02
16,10,50,2.705838e+02
16,10,60,2.279606e+02
16,10,70,1.907985e+02
16,10,80,1.907985e+02
16,10,90,1.907985e+02
16,10,100,1.794355e+02
16,10,1,5.036223e+02
16,10,2,3.698749e+02
16,10,3,3.698749e+02
16,10,5,3.698749e+02
16,10,10,3.698749e+02
16,10,20,9.852963e+01
16,10,30,8.449496e+01
16,10,40,8.449496e+01
16,10,50,8.449496e+01
16,10,60,8.449496e+01
16,10,70,8.449496e+01
16,10,80,8.449496e+01
16,10,90,8.449496e+01
16,10,100,8.449496e+01
16,10,1,8.531176e+02
16,10,2,8.214427e+02
16,10,3,7.574403e+02
16,10,5,5.510760e+02
16,10,10,5.367787e+02
16,10,20,3.755177e+02
16,10,30,3.496922e+02
16,10,40,3.496922e+02
16,10,50,3.364729e+02
16,10,60,3.364729e+02
16,10,70,2.733357e+02
16,10,80,2.733357e+02
16,10,90,2.733357e+02
16,10,100,2.372798e+02
16,10,1,6.416115e+02
16,10,2,5.759810e+02
16,10,3,5.759810e+02
16,10,5,5.759810e+02
16,10,10,3.838446e+02
16,10,20,3.838446e+02
16,10,30,3.035610e+02
16,10,40,3.035610e+02
16,10,50,2.575881e+02
16,10,60,2.380580e+02
16,10,70,2.380571e+02
16,10,80,2.380571e+02
16,10,90,2.380571e+02
16,10,100,2.106818e+02
16,10,1,6.806990e+02
16,10,2,5.271188e+02
16,10,3,5.269092e+02
16,10,5,5.124284e+02
16,10,10,4.809461e+02
16,10,20,3.112354e+02
16,10,30,3.111113e+02
16,10,40,3.070057e+02
16,10,50,3.070057e+02
16,10,60,3.070057e+02
16,10,70,3.070057e+02
16,10,80,3.070057e+02
16,10,90,3.070057e+02
16,10,100,3.070057e+02
16,10,1,4.407950e+02
16,10,2,4.407950e+02
16,10,3,4.407950e+02
16,10,5,4.407950e+02
16,10,10,3.406746e+02
16,10,20,3.406746e+02
16,10,30,3.406746e+02
16,10,40,3.406746e+02
16,10,50,3.406746e+02
16,10,60,3.376489e+02
16,10,70,3.376489e+02
16,10,80,2.616162e+02
16,10,90,2.616162e+02
16,10,100,2.616161e+02
16,10,1,6.203431e+02
16,10,2,4.430099e+02
16,10,3,4.430099e+02
16,10,5,4.430099e+02
16,10,10,2.425957e+02
16,10,20,2.425957e+02
16,10,30,2.425957e+02
16,10,40,1.537887e+02
16,10,50,1.537887e+02
16,10,60,1.365959e+02
16,10,70,1.365959e+02
16,10,80,1.365959e+02
16,10,90,1.365959e+02
16,10,100,1.365959e+02
16,10,1,6.350099e+02
16,10,2,5.955915e+02
16,10,3,3.640805e+02
16,10,5,3.640805e+02
16,10,10,3.640805e+02
16,10,20,3.172770e+02
16,10,30,3.172770e+02
16,10,40,3.172770e+02
16,10,50,1.846950e+02
16,10,60,1.846950e+02
16,10,70,1.846950e+02
16,10,80,1.846950e+02
16,10,90,1.846950e+02
16,10,100,1.846950e+02
16,10,1,5.882027e+02
16,10,2,5.882027e+02
16,10,3,5.882027e+02
16,10,5,5.882027e+02
16,10,10,5.424836e+02
16,10,20,4.424107e+02
16,10,30,2.989701e+02
16,10,40,2.989701e+02
16,10,50,2.989701e+02
16,10,60,2.989701e+02
16,10,70,2.767520e+02
16,10,80,2.767520e+02
16,10,90,2.767520e+02
16,10,100,2.767520e+02
