funcid,dim,milestone,error
2,10,1,9.270303e+10
2,10,2,3.772629e+09
2,10,3,3.772629e+09
2,10,5,3.772629e+09
2,10,10,2.508532e+09
2,10,20,2.508532e+09
2,10,30,1.515967e+09
2,10,40,1.072424e+09
2,10,50,6.690514e+07
2,10,60,2.107396e+06
2,10,70,2.107396e+06
2,10,80,2.107396e+06
2,10,90,2.090564e+06
2,10,100,2.090564e+06
2,10,1,3.897567e+10
2,10,2,2.900486e+08
2,10,3,2.900486e+08
2,10,5,2.900486e+08
2,10,10,2.480852e+08
2,10,20,2.480852e+08
2,10,30,1.563971e+07
2,10,40,1.393091e+07
2,10,50,1.393091e+07
2,10,60,1.393091e+07
2,10,70,1.393091e+07
2,10,80,4.262332e+06
2,10,90,4.262332e+06
2,10,100,4.230025e+06
2,10,1,1.268959e+12
2,10,2,5.387442e+08
2,10,3,5.387442e+08
2,10,5,5.387442e+08
2,10,10,5.387442e+08
2,10,20,2.797880e+08
2,10,30,2.122544e+07
2,10,40,2.122544e+07
2,10,50,2.122544e+07
2,10,60,2.122544e+07
2,10,70,2.122544e+07
2,10,80,2.043581e+07
2,10,90,1.126179e+07
2,10,100,1.126179e+07
2,10,1,1.353820e+11
2,10,2,9.010940e+08
2,10,3,9.010940e+08
2,10,5,9.010940e+08
2,10,10,5.419963e+08
2,10,20,1.017884e+08
2,10,30,1.891587e+07
2,10,40,1.891587e+07
2,10,50,1.883719e+07
2,10,60,1.883719e+07
2,10,70,1.883719e+07
2,10,80,4.182312e+06
2,10,90,4.182312e+06
2,10,100,4.182312e+06
2,10,1,1.917466e+11
2,10,2,1.508888e+11
2,10,3,1.414873e+09
2,10,5,1.414873e+09
2,10,10,1.381236e+09
2,10,20,4.963149e+08
2,10,30,4.963149e+08
2,10,40,4.192307e+07
2,10,50,4.192307e+07
2,10,60,1.762835e+07
2,10,70,1.263152e+07
2,10,80,1.263152e+07
2,10,90,5.308005e+06
2,10,100,5.308005e+06
2,10,1,2.300760e+11
2,10,2,4.181328e+10
2,10,3,4.181328e+10
2,10,5,5.093943e+09
2,10,10,7.523469e+08
2,10,20,7.459067e+07
2,10,30,7.459067e+07
2,10,40,7.459067e+07
2,10,50,7.459067e+07
2,10,60,7.459067e+07
2,10,70,7.459067e+07
2,10,80,7.459067e+07
2,10,90,7.459067e+07
2,10,100,6.243936e+07
2,10,1,1.216199e+10
2,10,2,1.216199e+10
2,10,3,1.216199e+10
2,10,5,1.216199e+10
2,10,10,1.867261e+09
2,10,20,1.776736e+08
2,10,30,4.249905e+07
2,10,40,1.064499e+07
2,10,50,1.064499e+07
2,10,60,1.064499e+07
2,10,70,1.064499e+07
2,10,80,1.064499e+07
2,10,90,1.064499e+07
2,10,100,1.064499e+07
2,10,1,7.663398e+08
2,10,2,2.608228e+08
2,10,3,2.608228e+08
2,10,5,2.608228e+08
2,10,10,2.608228e+08
2,10,20,8.738162e+07
2,10,30,8.738162e+07
2,10,40,1.547521e+07
2,10,50,1.547521e+07
2,10,60,1.547521e+07
2,10,70,1.547521e+07
2,10,80,9.106855e+06
2,10,90,9.106855e+06
2,10,100,9.106855e+06
2,10,1,1.124010e+10
2,10,2,1.124010e+10
2,10,3,1.120189e+10
2,10,5,1.120189e+10
2,10,10,1.120189e+10
2,10,20,4.534565e+09
2,10,30,1.248196e+09
2,10,40,7.615603e+08
2,10,50,6.271166e+08
2,10,60,5.729724e+08
2,10,70,5.729724e+08
2,10,80,5.729724e+08
2,10,90,4.635349e+08
2,10,100,2.892734e+07
2,10,1,7.375934e+10
2,10,2,4.406036e+10
2,10,3,2.458455e+10
2,10,5,2.458455e+10
2,10,10,1.003728e+09
2,10,20,2.196650e+08
2,10,30,1.224706e+08
2,10,40,7.306422e+07
2,10,50,7.267385e+07
2,10,60,4.120670e+07
2,10,70,4.120670e+07
2,10,80,3.934550e+07
2,10,90,1.938726e+07
2,10,100,1.671082e+07
