funcid,dim,milestone,error
9,10,1,1.321068e+03
9,10,2,1.193004e+03
9,10,3,9.915877e+02
9,10,5,6.674902e+02
9,10,10,3.449720e+02
9,10,20,3.085767e+02
9,10,30,6.661512e+01
9,10,40,2.781637e+01
9,10,50,2.757225e+01
9,10,60,2.752648e+01
9,10,70,2.587097e+01
9,10,80,2.088032e+01
9,10,90,1.993768e+01
9,10,100,1.599707e+01
9,10,1,2.855357e+02
9,10,2,1.918996e+02
9,10,3,1.200921e+02
9,10,5,1.200921e+02
9,10,10,8.058167e+01
9,10,20,7.981730e+01
9,10,30,7.922869e+01
9,10,40,7.916120e+01
9,10,50,7.915972e+01
9,10,60,7.915566e+01
9,10,70,5.578881e+01
9,10,80,5.578881e+01
9,10,90,5.575284e+01
9,10,100,5.573167e+01
9,10,1,6.869106e+02
9,10,2,6.608085e+02
9,10,3,3.920329e+02
9,10,5,3.284578e+02
9,10,10,1.887779e+02
9,10,20,6.077330e+01
9,10,30,5.532790e+01
9,10,40,4.336265e+01
9,10,50,4.336265e+01
9,10,60,4.215266e+01
9,10,70,4.215266e+01
9,10,80,4.215266e+01
9,10,90,3.948066e+01
9,10,100,3.948066e+01
9,10,1,9.368563e+02
9,10,2,8.036248e+02
9,10,3,1.757627e+02
9,10,5,1.099514e+02
9,10,10,6.248942e+01
9,10,20,6.248942e+01
9,10,30,5.328186e+01
9,10,40,4.739426e+01
9,10,50,3.700379e+01
9,10,60,2.305839e+01
9,10,70,2.293564e+01
9,10,80,2.293564e+01
9,10,90,1.340314e+01
9,10,100,1.340314e+01
9,10,1,4.787805e+01
9,10,2,4.598146e+01
9,10,3,4.579505e+01
9,10,5,4.579505e+01
9,10,10,4.207726e+01
9,10,20,4.050412e+01
9,10,30,3.994273e+01
9,10,40,3.963129e+01
9,10,50,3.226138e+01
9,10,60,3.226117e+01
9,10,70,3.178675e+01
9,10,80,2.689659e+01
9,10,90,2.685125e+01
9,10,100,2.658686e+01
9,10,1,4.203829e+02
9,10,2,3.997656e+02
9,10,3,3.997656e+02
9,10,5,3.997656e+02
9,10,10,1.955168e+02
9,10,20,1.019447e+02
9,10,30,1.017343e+02
9,10,40,1.014187e+02
9,10,50,1.013925e+02
9,10,60,1.013684e+02
9,10,70,1.009139e+02
9,10,80,9.958698e+01
9,10,90,9.886221e+01
9,10,100,9.885930e+01
9,10,1,1.192352e+03
9,10,2,1.130219e+03
9,10,3,3.781484e+02
9,10,5,2.958841e+02
9,10,10,2.958841e+02
9,10,20,2.683276e+02
9,10,30,2.526864e+02
9,10,40,2.434322e+02
9,10,50,1.984165e+02
9,10,60,1.863178e+02
9,10,70,1.759122e+02
9,10,80,3.662187e+01
9,10,90,3.345083e+01
9,10,100,3.345083e+01
9,10,1,4.918825e+01
9,10,2,2.930271e+01
9,10,3,2.929229e+01
9,10,5,2.929229e+01
9,10,10,2.490589e+01
9,10,20,2.479125e+01
9,10,30,2.479117e+01
9,10,40,1.820931e+01
9,10,50,1.820931e+01
9,10,60,1.820859e+01
9,10,70,7.950257e+00
9,10,80,7.948151e+00
9,10,90,7.948151e+00
9,10,100,7.942638e+00
9,10,1,2.501167e+03
9,10,2,1.918785e+03
9,10,3,1.201569e+03
9,10,5,8.986478e+02
9,10,10,1.484274e+02
9,10,20,6.675931e+01
9,10,30,5.164841e+01
9,10,40,3.773996e+01
9,10,50,3.621051e+01
9,10,60,9.461854e+00
9,10,70,9.461854e+00
9,10,80,9.461854e+00
9,10,90,4.213012e+00
9,10,100,4.213012e+00
9,10,1,5.145518e+02
9,10,2,4.232302e+02
9,10,3,3.830557e+02
9,10,5,3.830557e+02
9,10,10,3.627515e+02
9,10,20,3.627432e+02
9,10,30,1.270974e+02
9,10,40,1.060252e+02
9,10,50,1.060252e+02
9,10,60,5.825870e+01
9,10,70,4.962410e+01
9,10,80,4.962410e+01
9,10,90,4.050910e+01
9,10,100,3.942851e+01
