funcid,dim,milestone,error
27,10,1,5.350267e+02
27,10,2,5.348099e+02
27,10,3,5.348099e+02
27,10,5,5.348099e+02
27,10,10,4.684387e+02
27,10,20,4.652050e+02
27,10,30,4.651523e+02
27,10,40,4.650531e+02
27,10,50,4.650531e+02
27,10,60,4.650442e+02
27,10,70,4.650442e+02
27,10,80,4.648223e+02
27,10,90,4.647883e+02
27,10,100,4.642371e+02
27,10,1,4.120690e+02
27,10,2,4.090486e+02
27,10,3,4.087506e+02
27,10,5,4.087506e+02
27,10,10,4.073146e+02
27,10,20,4.073114e+02
27,10,30,4.072381e+02
27,10,40,4.070063e+02
27,10,50,4.059213e+02
27,10,60,4.057939e+02
27,10,70,4.057383e+02
27,10,80,4.057383e+02
27,10,90,4.055865e+02
27,10,100,4.055865e+02
27,10,1,5.066488e+02
27,10,2,5.033556e+02
27,10,3,5.033498e+02
27,10,5,5.033498e+02
27,10,10,3.956835e+02
27,10,20,3.953622e+02
27,10,30,3.953503e+02
27,10,40,3.953503e+02
27,10,50,3.953503e+02
27,10,60,3.921003e+02
27,10,70,3.919095e+02
27,10,80,3.919095e+02
27,10,90,3.914736e+02
27,10,100,3.914113e+02
27,10,1,5.299051e+02
27,10,2,5.190255e+02
27,10,3,5.168640e+02
27,10,5,5.168640e+02
27,10,10,4.026553e+02
27,10,20,4.016662e+02
27,10,30,4.011212e+02
27,10,40,4.011212e+02
27,10,50,4.011212e+02
27,10,60,4.011008e+02
27,10,70,4.011008e+02
27,10,80,4.011008e+02
27,10,90,4.011008e+02
27,10,100,4.011008e+02
27,10,1,4.595002e+02
27,10,2,4.581373e+02
27,10,3,4.578851e+02
27,10,5,4.578851e+02
27,10,10,4.417122e+02
27,10,20,4.104507e+02
27,10,30,4.041185e+02
27,10,40,4.038963e+02
27,10,50,4.037284e+02
27,10,60,4.036013e+02
27,10,70,4.035660e+02
27,10,80,4.035660e+02
27,10,90,4.035660e+02
27,10,100,4.035545e+02
27,10,1,5.080535e+02
27,10,2,4.958143e+02
27,10,3,4.942422e+02
27,10,5,4.942422e+02
27,10,10,4.924282e+02
27,10,20,4.924273e+02
27,10,30,4.924273e+02
27,10,40,4.924273e+02
27,10,50,4.920834e+02
27,10,60,4.920628e+02
27,10,70,4.920481e+02
27,10,80,4.920481e+02
27,10,90,4.920481e+02
27,10,100,4.920481e+02
27,10,1,4.244394e+02
27,10,2,4.243746e+02
27,10,3,4.243521e+02
27,10,5,4.243521e+02
27,10,10,4.144823e+02
27,10,20,4.144823e+02
27,10,30,4.144188e+02
27,10,40,4.144188e+02
27,10,50,4.135470e+02
27,10,60,4.121129e+02
27,10,70,4.119681e+02
27,10,80,4.119681e+02
27,10,90,4.117685e+02
27,10,100,4.117684e+02
27,10,1,4.322156e+02
27,10,2,4.312493e+02
27,10,3,4.308592e+02
27,10,5,4.308592e+02
27,10,10,4.168046e+02
27,10,20,4.159989e+02
27,10,30,4.154803e+02
27,10,40,4.000244e+02
27,10,50,3.993505e+02
27,10,60,3.991572e+02
27,10,70,3.990122e+02
27,10,80,3.990122e+02
27,10,90,3.990118e+02
27,10,100,3.989904e+02
27,10,1,4.313084e+02
27,10,2,4.244288e+02
27,10,3,4.244287e+02
27,10,5,4.244287e+02
27,10,10,4.117504e+02
27,10,20,4.108881e+02
27,10,30,4.078321e+02
27,10,40,4.074283e+02
27,10,50,4.070799e+02
27,10,60,4.070719e+02
27,10,70,4.070719e+02
27,10,80,4.070719e+02
27,10,90,4.070719e+02
27,10,100,4.070719e+02
27,10,1,5.838609e+02
27,10,2,5.791216e+02
27,10,3,5.789567e+02
27,10,5,5.789567e+02
27,10,10,3.974304e+02
27,10,20,3.974304e+02
27,10,30,3.944728e+02
27,10,40,3.928621e+02
27,10,50,3.928469e+02
27,10,60,3.927281e+02
27,10,70,3.926728e+02
27,10,80,3.920032e+02
27,10,90,3.915383e+02
27,10,100,3.912882e+02
