funcid,dim,milestone,error
15,10,1,9.658647e+03
15,10,2,9.653263e+03
15,10,3,9.653039e+03
15,10,5,9.653039e+03
15,10,10,3.636894e+03
15,10,20,3.626895e+03
15,10,30,3.624434e+03
15,10,40,3.624434e+03
15,10,50,3.624434e+03
15,10,60,3.624434e+03
15,10,70,3.624434e+03
15,10,80,3.624434e+03
15,10,90,3.624434e+03
15,10,100,3.624434e+03
15,10,1,1.496708e+04
15,10,2,1.496266e+04
15,10,3,1.495973e+04
15,10,5,1.495973e+04
15,10,10,3.751077e+03
15,10,20,3.741473e+03
15,10,30,3.732286e+03
15,10,40,3.732286e+03
15,10,50,3.732188e+03
15,10,60,3.732188e+03
15,10,70,3.732057e+03
15,10,80,3.731616e+03
15,10,90,3.731616e+03
15,10,100,1.844181e+03
15,10,1,5.898302e+03
15,10,2,5.886236e+03
15,10,3,5.886236e+03
15,10,5,5.886236e+03
15,10,10,5.857703e+03
15,10,20,5.847827e+03
15,10,30,5.847827e+03
15,10,40,5.844662e+03
15,10,50,5.843201e+03
15,10,60,5.842364e+03
15,10,70,5.303630e+03
15,10,80,4.040964e+03
15,10,90,3.808720e+03
15,10,100,3.658469e+03
15,10,1,1.269526e+03
15,10,2,6.123355e+02
15,10,3,3.450217e+02
15,10,5,3.450217e+02
15,10,10,2.830394e+02
15,10,20,2.743339e+02
15,10,30,2.707309e+02
15,10,40,2.548935e+02
15,10,50,2.535167e+02
15,10,60,2.535161e+02
15,10,70,2.426106e+02
15,10,80,2.426084e+02
15,10,90,2.426084e+02
15,10,100,2.422031e+02
15,10,1,1.586928e+04
15,10,2,1.560602e+04
15,10,3,1.560545e+04
15,10,5,1.349542e+04
15,10,10,2.665178e+03
15,10,20,2.656747e+03
15,10,30,2.656727e+03
15,10,40,2.524587e+03
15,10,50,1.145893e+03
15,10,60,7.786979e+02
15,10,70,4.336604e+02
15,10,80,2.163115e+02
15,10,90,1.257079e+02
15,10,100,9.589767e+01
15,10,1,1.334675e+04
15,10,2,1.331624e+04
15,10,3,1.331623e+04
15,10,5,1.331623e+04
15,10,10,2.058978e+03
15,10,20,2.046574e+03
15,10,30,2.044324e+03
15,10,40,2.044324e+03
15,10,50,2.042388e+03
15,10,60,2.042388e+03
15,10,70,2.042275e+03
15,10,80,2.042124e+03
15,10,90,2.042106e+03
15,10,100,1.545704e+03
15,10,1,1.167285e+04
15,10,2,1.167257e+04
15,10,3,1.167257e+04
15,10,5,1.167257e+04
15,10,10,7.274815e+02
15,10,20,7.274815e+02
15,10,30,6.931591e+02
15,10,40,6.873278e+02
15,10,50,6.873169e+02
15,10,60,6.861762e+02
15,10,70,6.860033e+02
15,10,80,6.856948e+02
15,10,90,4.790653e+02
15,10,100,3.450726e+02
15,10,1,7.567428e+04
15,10,2,7.214751e+04
15,10,3,6.322184e+02
15,10,5,6.322184e+02
15,10,10,6.119113e+02
15,10,20,4.662721e+02
15,10,30,4.662721e+02
15,10,40,4.630348e+02
15,10,50,2.702140e+02
15,10,60,1.700575e+02
15,10,70,1.368988e+02
15,10,80,1.165179e+02
15,10,90,1.159719e+02
15,10,100,1.147484e+02
15,10,1,8.547741e+02
15,10,2,8.547481e+02
15,10,3,8.547481e+02
15,10,5,8.547481e+02
15,10,10,8.190017e+02
15,10,20,7.635194e+02
15,10,30,7.632987e+02
15,10,40,7.632945e+02
15,10,50,7.632929e+02
15,10,60,7.632913e+02
15,10,70,7.632900e+02
15,10,80,7.632846e+02
15,10,90,7.631771e+02
15,10,100,7.631754e+02
15,10,1,3.985570e+02
15,10,2,3.489964e+02
15,10,3,3.475336e+02
15,10,5,3.475336e+02
15,10,10,6.297127e+01
15,10,20,5.685801e+01
15,10,30,5.685801e+01
15,10,40,5.685801e+01
15,10,50,5.685801e+01
15,10,60,5.674067e+01
15,10,70,5.674067e+01
15,10,80,5.674067e+01
15,10,90,5.674067e+01
15,10,100,5.674067e+01
