funcid,dim,milestone,error
26,10,1,7.433553e+02
26,10,2,6.213988e+02
26,10,3,6.181627e+02
26,10,5,6.181627e+02
26,10,10,5.436175e+02
26,10,20,5.265674e+02
26,10,30,4.706933e+02
26,10,40,4.143716e+02
26,10,50,4.069271e+02
26,10,60,3.768673e+02
26,10,70,3.197773e+02
26,10,80,2.882580e+02
26,10,90,2.875852e+02
26,10,100,2.579346e+02
26,10,1,8.454943e+02
26,10,2,8.408523e+02
26,10,3,8.402287e+02
26,10,5,8.402287e+02
26,10,10,6.294896e+02
26,10,20,5.253691e+02
26,10,30,5.106836e+02
26,10,40,5.080762e+02
26,10,50,5.070659e+02
26,10,60,5.070659e+02
26,10,70,5.066777e+02
26,10,80,5.066760e+02
26,10,90,5.057489e+02
26,10,100,5.057489e+02
26,10,1,6.173871e+02
26,10,2,6.166796e+02
26,10,3,6.164160e+02
26,10,5,6.164160e+02
26,10,10,5.825884e+02
26,10,20,5.541560e+02
26,10,30,4.705697e+02
26,10,40,4.392841e+02
26,10,50,4.392841e+02
26,10,60,4.245498e+02
26,10,70,4.244133e+02
26,10,80,4.217890e+02
26,10,90,4.217879e+02
26,10,100,4.217809e+02
26,10,1,7.856094e+02
26,10,2,7.628662e+02
26,10,3,7.585290e+02
26,10,5,7.585290e+02
26,10,10,6.982136e+02
26,10,20,6.982134e+02
26,10,30,6.982134e+02
26,10,40,6.966906e+02
26,10,50,6.932955e+02
26,10,60,6.708826e+02
26,10,70,6.708299e+02
26,10,80,6.708298e+02
26,10,90,6.708298e+02
26,10,100,6.708278e+02
26,10,1,6.391990e+02
26,10,2,6.268219e+02
26,10,3,6.265190e+02
26,10,5,6.265190e+02
26,10,10,6.079869e+02
26,10,20,6.079867e+02
26,10,30,5.781682e+02
26,10,40,5.779838e+02
26,10,50,5.716174e+02
26,10,60,5.521642e+02
26,10,70,5.516684e+02
26,10,80,5.515609e+02
26,10,90,5.514509e+02
26,10,100,5.514509e+02
26,10,1,1.651388e+03
26,10,2,1.608055e+03
26,10,3,1.608055e+03
26,10,5,1.608055e+03
26,10,10,5.500430e+02
26,10,20,5.087146e+02
26,10,30,4.807341e+02
26,10,40,4.676672e+02
26,10,50,4.676672e+02
26,10,60,4.664344e+02
26,10,70,4.658384e+02
26,10,80,4.657225e+02
26,10,90,4.656845e+02
26,10,100,4.656845e+02
26,10,1,8.224123e+02
26,10,2,8.181672e+02
26,10,3,7.879329e+02
26,10,5,7.879329e+02
26,10,10,7.196025e+02
26,10,20,7.166232e+02
26,10,30,7.151336e+02
26,10,40,6.533457e+02
26,10,50,6.430654e+02
26,10,60,6.417894e+02
26,10,70,6.232917e+02
26,10,80,6.229588e+02
26,10,90,6.228732e+02
26,10,100,6.226307e+02
26,10,1,5.204933e+02
26,10,2,4.894706e+02
26,10,3,4.893122e+02
26,10,5,4.893122e+02
26,10,10,4.875708e+02
26,10,20,4.875648e+02
26,10,30,4.871360e+02
26,10,40,4.855799e+02
26,10,50,4.855685e+02
26,10,60,4.855676e+02
26,10,70,4.855064e+02
26,10,80,4.855058e+02
26,10,90,4.855057e+02
26,10,100,4.855056e+02
26,10,1,1.743165e+03
26,10,2,1.531935e+03
26,10,3,1.496187e+03
26,10,5,1.496187e+03
26,10,10,5.003822e+02
26,10,20,4.988280e+02
26,10,30,4.977995e+02
26,10,40,4.934754e+02
26,10,50,4.934754e+02
26,10,60,4.934754e+02
26,10,70,4.934754e+02
26,10,80,4.934754e+02
26,10,90,4.934754e+02
26,10,100,4.928151e+02
26,10,1,1.297774e+03
26,10,2,1.284303e+03
26,10,3,1.284300e+03
26,10,5,1.284300e+03
26,10,10,1.235541e+03
26,10,20,1.229029e+03
26,10,30,1.229027e+03
26,10,40,1.219318e+03
26,10,50,1.179858e+03
26,10,60,1.179851e+03
26,10,70,1.152409e+03
26,10,80,1.142265e+03
26,10,90,1.142256e+03
26,10,100,1.135115e+03
