funcid,dim,milestone,error
22,30,1,6.245143e+03
22,30,2,5.577229e+03
22,30,3,5.556423e+03
22,30,5,5.556423e+03
22,30,10,4.699659e+03
22,30,20,4.585568e+03
22,30,30,4.275163e+03
22,30,40,4.182125e+03
22,30,50,4.182106e+03
22,30,60,4.122332e+03
22,30,70,3.920366e+03
22,30,80,3.887323e+03
22,30,90,3.831310e+03
22,30,100,3.802538e+03
22,30,1,9.490707e+02
22,30,2,8.782106e+02
22,30,3,8.736127e+02
22,30,5,8.736127e+02
22,30,10,7.294106e+02
22,30,20,7.258415e+02
22,30,30,7.202050e+02
22,30,40,6.467888e+02
22,30,50,6.382849e+02
22,30,60,6.197853e+02
22,30,70,6.031593e+02
22,30,80,5.892037e+02
22,30,90,4.133142e+02
22,30,100,3.028847e+02
22,30,1,6.863339e+03
22,30,2,4.985799e+03
22,30,3,4.880902e+03
22,30,5,4.880902e+03
22,30,10,4.671537e+03
22,30,20,4.597977e+03
22,30,30,4.018347e+03
22,30,40,4.014427e+03
22,30,50,4.002231e+03
22,30,60,3.862163e+03
22,30,70,3.862163e+03
22,30,80,3.855439e+03
22,30,90,3.845783e+03
22,30,100,3.686332e+03
22,30,1,5.475939e+03
22,30,2,5.318848e+03
22,30,3,5.251930e+03
22,30,5,5.251930e+03
22,30,10,5.211055e+03
22,30,20,5.190416e+03
22,30,30,5.165951e+03
22,30,40,5.064174e+03
22,30,50,5.038147e+03
22,30,60,4.972876e+03
22,30,70,4.912771e+03
22,30,80,4.865882e+03
22,30,90,4.813456e+03
22,30,100,4.703133e+03
22,30,1,5.917126e+03
22,30,2,5.491788e+03
22,30,3,5.216097e+03
22,30,5,5.216097e+03
22,30,10,4.987032e+03
22,30,20,4.545147e+03
22,30,30,4.420863e+03
22,30,40,4.150330e+03
22,30,50,3.992689e+03
22,30,60,3.779283e+03
22,30,70,3.636026e+03
22,30,80,3.636026e+03
22,30,90,3.588995e+03
22,30,100,3.588995e+03
22,30,1,7.034892e+03
22,30,2,6.467613e+03
22,30,3,6.265825e+03
22,30,5,5.612012e+03
22,30,10,5.612012e+03
22,30,20,4.940439e+03
22,30,30,3.668979e+03
22,30,40,3.550590e+03
22,30,50,3.550576e+03
22,30,60,3.541217e+03
22,30,70,3.538804e+03
22,30,80,3.536964e+03
22,30,90,3.536669e+03
22,30,100,3.536669e+03
22,30,1,5.732784e+03
22,30,2,4.812602e+03
22,30,3,4.769251e+03
22,30,5,4.769251e+03
22,30,10,4.054822e+02
22,30,20,1.997888e+02
22,30,30,1.735607e+02
22,30,40,1.676192e+02
22,30,50,1.409437e+02
22,30,60,1.344198e+02
22,30,70,1.260065e+02
22,30,80,1.214827e+02
22,30,90,1.196543e+02
22,30,100,1.157477e+02
22,30,1,7.568987e+03
22,30,2,6.921682e+03
22,30,3,6.676864e+03
22,30,5,5.393019e+03
22,30,10,7.826412e+02
22,30,20,3.270756e+02
22,30,30,1.522880e+02
22,30,40,1.488737e+02
22,30,50,1.405178e+02
22,30,60,1.254532e+02
22,30,70,1.242078e+02
22,30,80,1.240524e+02
22,30,90,1.209025e+02
22,30,100,1.172150e+02
22,30,1,6.639979e+03
22,30,2,6.213922e+03
22,30,3,6.032751e+03
22,30,5,6.032751e+03
22,30,10,5.211185e+03
22,30,20,4.821425e+03
22,30,30,4.632262e+03
22,30,40,4.632261e+03
22,30,50,4.322703e+03
22,30,60,4.269457e+03
22,30,70,4.175965e+03
22,30,80,4.137641e+03
22,30,90,4.137641e+03
22,30,100,4.137641e+03
22,30,1,7.325500e+03
22,30,2,7.122226e+03
22,30,3,7.040744e+03
22,30,5,6.476759e+03
22,30,10,6.107457e+02
22,30,20,2.447362e+02
22,30,30,1.424119e+02
22,30,40,1.392925e+02
22,30,50,1.321347e+02
22,30,60,1.231779e+02
22,30,70,1.226742e+02
22,30,80,1.226742e+02
22,30,90,1.205544e+02
22,30,100,1.205544e+02
