funcid,dim,milestone,error
8,30,1,2.419442e+02
8,30,2,1.963444e+02
8,30,3,1.870196e+02
8,30,5,1.870196e+02
8,30,10,1.735394e+02
8,30,20,1.591109e+02
8,30,30,1.555682e+02
8,30,40,1.452626e+02
8,30,50,1.451167e+02
8,30,60,1.441760e+02
8,30,70,1.415551e+02
8,30,80,1.388113e+02
8,30,90,1.387977e+02
8,30,100,1.386199e+02
8,30,1,2.936444e+02
8,30,2,2.881314e+02
8,30,3,2.836739e+02
8,30,5,2.634083e+02
8,30,10,1.800964e+02
8,30,20,1.584388e+02
8,30,30,1.419605e+02
8,30,40,1.294708e+02
8,30,50,1.180171e+02
8,30,60,1.164920e+02
8,30,70,1.164919e+02
8,30,80,1.144227e+02
8,30,90,1.092278e+02
8,30,100,1.092278e+02
8,30,1,2.931132e+02
8,30,2,2.687526e+02
8,30,3,2.579831e+02
8,30,5,2.100224e+02
8,30,10,1.610584e+02
8,30,20,1.448978e+02
8,30,30,1.192771e+02
8,30,40,1.105489e+02
8,30,50,1.105483e+02
8,30,60,1.068188e+02
8,30,70,1.056095e+02
8,30,80,1.056095e+02
8,30,90,1.042635e+02
8,30,100,1.013696e+02
8,30,1,2.271898e+02
8,30,2,1.902206e+02
8,30,3,1.790271e+02
8,30,5,1.790271e+02
8,30,10,1.568539e+02
8,30,20,1.562833e+02
8,30,30,1.387497e+02
8,30,40,1.355581e+02
8,30,50,1.345921e+02
8,30,60,1.330177e+02
8,30,70,1.328153e+02
8,30,80,1.326865e+02
8,30,90,1.325954e+02
8,30,100,1.322366e+02
8,30,1,2.631808e+02
8,30,2,2.416911e+02
8,30,3,2.338378e+02
8,30,5,2.338378e+02
8,30,10,1.877460e+02
8,30,20,1.696589e+02
8,30,30,1.249609e+02
8,30,40,1.155219e+02
8,30,50,1.078956e+02
8,30,60,1.051261e+02
8,30,70,1.015459e+02
8,30,80,1.015459e+02
8,30,90,1.013130e+02
8,30,100,9.999050e+01
8,30,1,1.792505e+02
8,30,2,1.473503e+02
8,30,3,1.429138e+02
8,30,5,1.429138e+02
8,30,10,1.387119e+02
8,30,20,1.324870e+02
8,30,30,1.252371e+02
8,30,40,1.191641e+02
8,30,50,1.184068e+02
8,30,60,1.145546e+02
8,30,70,1.108330e+02
8,30,80,1.090715e+02
8,30,90,1.090663e+02
8,30,100,1.053721e+02
8,30,1,1.826303e+02
8,30,2,1.517149e+02
8,30,3,1.463052e+02
8,30,5,1.463052e+02
8,30,10,1.376887e+02
8,30,20,1.075424e+02
8,30,30,1.015444e+02
8,30,40,1.007130e+02
8,30,50,9.759329e+01
8,30,60,9.494092e+01
8,30,70,9.456121e+01
8,30,80,9.451523e+01
8,30,90,9.429819e+01
8,30,100,8.439832e+01
8,30,1,1.502242e+02
8,30,2,1.169893e+02
8,30,3,1.099669e+02
8,30,5,1.099669e+02
8,30,10,1.042212e+02
8,30,20,1.027891e+02
8,30,30,1.018428e+02
8,30,40,1.014859e+02
8,30,50,1.014102e+02
8,30,60,9.934602e+01
8,30,70,8.902356e+01
8,30,80,8.643088e+01
8,30,90,8.640935e+01
8,30,100,8.611920e+01
8,30,1,2.608010e+02
8,30,2,2.251100e+02
8,30,3,2.207068e+02
8,30,5,2.207068e+02
8,30,10,1.815635e+02
8,30,20,1.587552e+02
8,30,30,1.450222e+02
8,30,40,1.445282e+02
8,30,50,1.445282e+02
8,30,60,1.420164e+02
8,30,70,1.417566e+02
8,30,80,1.401450e+02
8,30,90,1.395731e+02
8,30,100,1.369081e+02
8,30,1,2.279700e+02
8,30,2,2.133412e+02
8,30,3,2.072401e+02
8,30,5,2.072401e+02
8,30,10,1.802279e+02
8,30,20,1.480843e+02
8,30,30,1.223609e+02
8,30,40,1.100179e+02
8,30,50,1.085312e+02
8,30,60,1.037376e+02
8,30,70,1.022687e+02
8,30,80,1.022264e+02
8,30,90,1.021262e+02
8,30,100,1.005761e+02
