funcid,dim,milestone,error
10,30,1,5.347007e+03
10,30,2,4.975800e+03
10,30,3,4.736713e+03
10,30,5,4.736713e+03
10,30,10,4.411313e+03
10,30,20,3.598361e+03
10,30,30,3.584689e+03
10,30,40,3.582654e+03
10,30,50,3.582037e+03
10,30,60,3.581999e+03
10,30,70,3.581975e+03
10,30,80,3.579357e+03
10,30,90,3.573854e+03
10,30,100,3.561276e+03
10,30,1,5.908676e+03
10,30,2,5.765302e+03
10,30,3,5.636731e+03
10,30,5,4.608073e+03
10,30,10,4.608073e+03
10,30,20,3.648027e+03
10,30,30,3.622815e+03
10,30,40,3.619349e+03
10,30,50,3.617648e+03
10,30,60,3.617516e+03
10,30,70,3.617431e+03
10,30,80,3.617404e+03
10,30,90,3.617401e+03
10,30,100,3.617401e+03
10,30,1,5.295093e+03
10,30,2,4.356580e+03
10,30,3,4.287911e+03
10,30,5,4.287911e+03
10,30,10,4.166832e+03
10,30,20,4.166075e+03
10,30,30,4.060754e+03
10,30,40,3.987689e+03
10,30,50,3.945339e+03
10,30,60,3.837253e+03
10,30,70,3.837253e+03
10,30,80,3.837253e+03
10,30,90,3.814323e+03
10,30,100,3.208346e+03
10,30,1,5.337321e+03
10,30,2,4.862198e+03
10,30,3,4.846452e+03
10,30,5,4.846452e+03
10,30,10,4.496232e+03
10,30,20,4.335657e+03
10,30,30,3.316336e+03
10,30,40,2.999974e+03
10,30,50,2.778101e+03
10,30,60,2.727407e+03
10,30,70,2.586313e+03
10,30,80,2.400957e+03
10,30,90,2.400957e+03
10,30,100,2.399515e+03
10,30,1,6.453191e+03
10,30,2,6.208299e+03
10,30,3,6.172851e+03
10,30,5,6.172851e+03
10,30,10,4.900271e+03
10,30,20,4.775790e+03
10,30,30,4.319069e+03
10,30,40,3.876494e+03
10,30,50,3.874126e+03
10,30,60,3.871272e+03
10,30,70,3.871272e+03
10,30,80,3.850331e+03
10,30,90,3.752561e+03
10,30,100,3.743555e+03
10,30,1,5.998792e+03
10,30,2,5.448787e+03
10,30,3,5.365863e+03
10,30,5,5.365863e+03
10,30,10,5.310889e+03
10,30,20,4.834628e+03
10,30,30,3.922420e+03
10,30,40,3.919263e+03
10,30,50,3.418461e+03
10,30,60,3.418461e+03
10,30,70,3.294259e+03
10,30,80,3.294258e+03
10,30,90,3.123365e+03
10,30,100,3.104533e+03
10,30,1,4.866060e+03
10,30,2,4.167102e+03
10,30,3,4.065852e+03
10,30,5,4.065852e+03
10,30,10,3.810953e+03
10,30,20,3.624312e+03
10,30,30,3.386819e+03
10,30,40,2.977569e+03
10,30,50,2.941819e+03
10,30,60,2.921431e+03
10,30,70,2.908229e+03
10,30,80,2.908117e+03
10,30,90,2.901218e+03
10,30,100,2.890044e+03
10,30,1,4.836907e+03
10,30,2,4.078996e+03
10,30,3,4.001359e+03
10,30,5,4.001359e+03
10,30,10,3.771263e+03
10,30,20,3.760052e+03
10,30,30,3.759311e+03
10,30,40,3.709872e+03
10,30,50,3.709292e+03
10,30,60,3.675391e+03
10,30,70,3.575745e+03
10,30,80,3.464086e+03
10,30,90,3.442336e+03
10,30,100,3.441795e+03
10,30,1,4.983454e+03
10,30,2,4.677591e+03
10,30,3,4.521902e+03
10,30,5,4.521902e+03
10,30,10,4.328248e+03
10,30,20,3.816524e+03
10,30,30,2.615627e+03
10,30,40,2.582898e+03
10,30,50,2.582889e+03
10,30,60,2.457826e+03
10,30,70,2.295827e+03
10,30,80,2.295827e+03
10,30,90,2.265039e+03
10,30,100,2.246829e+03
10,30,1,6.438100e+03
10,30,2,5.569127e+03
10,30,3,5.114203e+03
10,30,5,5.114203e+03
10,30,10,4.405222e+03
10,30,20,4.359709e+03
10,30,30,4.150762e+03
10,30,40,4.089143e+03
10,30,50,3.554691e+03
10,30,60,3.534224e+03
10,30,70,3.534224e+03
10,30,80,3.534224e+03
10,30,90,3.523197e+03
10,30,100,3.523197e+03
