funcid,dim,milestone,error
20,30,1,8.751959e+02
20,30,2,7.661885e+02
20,30,3,7.646169e+02
20,30,5,7.646169e+02
20,30,10,6.897393e+02
20,30,20,6.893413e+02
20,30,30,6.893182e+02
20,30,40,6.386668e+02
20,30,50,6.289362e+02
20,30,60,6.288860e+02
20,30,70,6.288860e+02
20,30,80,6.238074e+02
20,30,90,6.234747e+02
20,30,100,6.234747e+02
20,30,1,8.965793e+02
20,30,2,8.233920e+02
20,30,3,8.012300e+02
20,30,5,8.012300e+02
20,30,10,7.959971e+02
20,30,20,6.298211e+02
20,30,30,6.282889e+02
20,30,40,6.282889e+02
20,30,50,6.282889e+02
20,30,60,6.280108e+02
20,30,70,6.259753e+02
20,30,80,6.259231e+02
20,30,90,6.259231e+02
20,30,100,6.259231e+02
20,30,1,1.565924e+03
20,30,2,1.354998e+03
20,30,3,8.203634e+02
20,30,5,7.545442e+02
20,30,10,7.539552e+02
20,30,20,5.144820e+02
20,30,30,4.967983e+02
20,30,40,4.934900e+02
20,30,50,4.923458e+02
20,30,60,4.920584e+02
20,30,70,4.919910e+02
20,30,80,4.917826e+02
20,30,90,4.916631e+02
20,30,100,4.915521e+02
20,30,1,1.207249e+03
20,30,2,1.165328e+03
20,30,3,1.153221e+03
20,30,5,1.049207e+03
20,30,10,4.151250e+02
20,30,20,3.734595e+02
20,30,30,3.588801e+02
20,30,40,3.588801e+02
20,30,50,3.586031e+02
20,30,60,3.207018e+02
20,30,70,3.207018e+02
20,30,80,3.207018e+02
20,30,90,3.203904e+02
20,30,100,3.133889e+02
20,30,1,9.082021e+02
20,30,2,5.756910e+02
20,30,3,5.745174e+02
20,30,5,5.745174e+02
20,30,10,5.709070e+02
20,30,20,5.696708e+02
20,30,30,5.357269e+02
20,30,40,5.322764e+02
20,30,50,5.322764e+02
20,30,60,5.319435e+02
20,30,70,5.309138e+02
20,30,80,5.309138e+02
20,30,90,5.309138e+02
20,30,100,5.309138e+02
20,30,1,1.024977e+03
20,30,2,9.456160e+02
20,30,3,9.447677e+02
20,30,5,7.057538e+02
20,30,10,4.410770e+02
20,30,20,3.990297e+02
20,30,30,2.171355e+02
20,30,40,2.170651e+02
20,30,50,2.152095e+02
20,30,60,2.115099e+02
20,30,70,1.902080e+02
20,30,80,1.902080e+02
20,30,90,1.884778e+02
20,30,100,1.847605e+02
20,30,1,8.886936e+02
20,30,2,8.447037e+02
20,30,3,8.207388e+02
20,30,5,7.866582e+02
20,30,10,6.735745e+02
20,30,20,6.735745e+02
20,30,30,5.838085e+02
20,30,40,5.692505e+02
20,30,50,5.452090e+02
20,30,60,5.168996e+02
20,30,70,5.168996e+02
20,30,80,5.015016e+02
20,30,90,4.998282e+02
20,30,100,4.967356e+02
20,30,1,7.323938e+02
20,30,2,6.918860e+02
20,30,3,6.902875e+02
20,30,5,6.902875e+02
20,30,10,4.740392e+02
20,30,20,4.703279e+02
20,30,30,4.392952e+02
20,30,40,4.297026e+02
20,30,50,4.133497e+02
20,30,60,4.111739e+02
20,30,70,4.111739e+02
20,30,80,4.083111e+02
20,30,90,4.083111e+02
20,30,100,3.964919e+02
20,30,1,9.193893e+02
20,30,2,8.667975e+02
20,30,3,7.801027e+02
20,30,5,7.801027e+02
20,30,10,7.790278e+02
20,30,20,7.786385e+02
20,30,30,7.784851e+02
20,30,40,5.343810e+02
20,30,50,5.285530e+02
20,30,60,5.284944e+02
20,30,70,5.273019e+02
20,30,80,5.273019e+02
20,30,90,5.260229e+02
20,30,100,5.260229e+02
20,30,1,6.685725e+02
20,30,2,6.655176e+02
20,30,3,6.610611e+02
20,30,5,6.610611e+02
20,30,10,6.575127e+02
20,30,20,4.095610e+02
20,30,30,3.991678e+02
20,30,40,3.934283e+02
20,30,50,2.749530e+02
20,30,60,2.508294e+02
20,30,70,2.508294e+02
20,30,80,2.504114e+02
20,30,90,2.503371e+02
20,30,100,2.503371e+02
