funcid,dim,milestone,error
17,10,1,3.403219e+02
17,10,2,3.403200e+02
17,10,3,3.344980e+02
17,10,5,1.656003e+02
17,10,10,1.635601e+02
17,10,20,1.110909e+02
17,10,30,9.884082e+01
17,10,40,3.074719e+01
17,10,50,3.074719e+01
17,10,60,2.790287e+01
17,10,70,2.378699e+01
17,10,80,2.232662e+01
17,10,90,2.232636e+01
17,10,100,2.232636e+01
17,10,1,7.043277e+01
17,10,2,6.633549e+01
17,10,3,5.003503e+01
17,10,5,5.003503e+01
17,10,10,4.939343e+01
17,10,20,4.939112e+01
17,10,30,4.691909e+01
17,10,40,4.686759e+01
17,10,50,4.684973e+01
17,10,60,9.582497e+00
17,10,70,8.316978e+00
17,10,80,8.316978e+00
17,10,90,8.316978e+00
17,10,100,8.316978e+00
17,10,1,1.776604e+02
17,10,2,1.705453e+02
17,10,3,1.691194e+02
17,10,5,1.691194e+02
17,10,10,1.682322e+02
17,10,20,1.682298e+02
17,10,30,1.494570e+02
17,10,40,1.471862e+02
17,10,50,1.471862e+02
17,10,60,1.470576e+02
17,10,70,1.470576e+02
17,10,80,1.470576e+02
17,10,90,1.470441e+02
17,10,100,1.470441e+02
17,10,1,6.833478e+01
17,10,2,5.685470e+01
17,10,3,5.597810e+01
17,10,5,5.597810e+01
17,10,10,5.597023e+01
17,10,20,5.597023e+01
17,10,30,5.596443e+01
17,10,40,5.596437e+01
17,10,50,5.036114e+01
17,10,60,4.451017e+01
17,10,70,4.393443e+01
17,10,80,4.383032e+01
17,10,90,4.245551e+01
17,10,100,4.245310e+01
17,10,1,2.441401e+02
17,10,2,2.335359e+02
17,10,3,1.257476e+02
17,10,5,8.822129e+01
17,10,10,7.322198e+01
17,10,20,5.275147e+01
17,10,30,4.987253e+01
17,10,40,4.986864e+01
17,10,50,4.986864e+01
17,10,60,4.854234e+01
17,10,70,4.854234e+01
17,10,80,4.854234e+01
17,10,90,4.854234e+01
17,10,100,4.854234e+01
17,10,1,9.738915e+01
17,10,2,3.391124e+01
17,10,3,3.387546e+01
17,10,5,3.387546e+01
17,10,10,3.343124e+01
17,10,20,3.343122e+01
17,10,30,3.342461e+01
17,10,40,3.311990e+01
17,10,50,3.311990e+01
17,10,60,3.301916e+01
17,10,70,3.301916e+01
17,10,80,3.301916e+01
17,10,90,3.301916e+01
17,10,100,3.301916e+01
17,10,1,2.900597e+02
17,10,2,2.595683e+02
17,10,3,2.590691e+02
17,10,5,2.590691e+02
17,10,10,6.127614e+01
17,10,20,5.967517e+01
17,10,30,5.222381e+01
17,10,40,5.222368e+01
17,10,50,5.210509e+01
17,10,60,5.198183e+01
17,10,70,5.198183e+01
17,10,80,5.198183e+01
17,10,90,5.198183e+01
17,10,100,5.198183e+01
17,10,1,1.209880e+02
17,10,2,1.106294e+02
17,10,3,1.081918e+02
17,10,5,1.081918e+02
17,10,10,7.830098e+01
17,10,20,6.930237e+01
17,10,30,6.753486e+01
17,10,40,6.747877e+01
17,10,50,6.718093e+01
17,10,60,6.718085e+01
17,10,70,6.718085e+01
17,10,80,5.648167e+01
17,10,90,5.648167e+01
17,10,100,5.072532e+01
17,10,1,2.931853e+02
17,10,2,2.751400e+02
17,10,3,2.588037e+02
17,10,5,2.588037e+02
17,10,10,8.769158e+01
17,10,20,4.806975e+01
17,10,30,4.295399e+01
17,10,40,4.099069e+01
17,10,50,4.087407e+01
17,10,60,4.018815e+01
17,10,70,3.565704e+01
17,10,80,1.977569e+01
17,10,90,1.822085e+01
17,10,100,1.822085e+01
17,10,1,3.168619e+02
17,10,2,1.015742e+02
17,10,3,1.015727e+02
17,10,5,1.015727e+02
17,10,10,7.413240e+01
17,10,20,7.344401e+01
17,10,30,6.984530e+01
17,10,40,6.982728e+01
17,10,50,5.595253e+01
17,10,60,5.595253e+01
17,10,70,5.380619e+01
17,10,80,5.354192e+01
17,10,90,5.354192e+01
17,10,100,3.462056e+01
