funcid,dim,milestone,error
3,30,1,2.220312e+05
3,30,2,2.142345e+05
3,30,3,2.021602e+05
3,30,5,2.021602e+05
3,30,10,1.239274e+05
3,30,20,1.239274e+05
3,30,30,1.239027e+05
3,30,40,1.238832e+05
3,30,50,1.238455e+05
3,30,60,1.233004e+05
3,30,70,1.227125e+05
3,30,80,1.202075e+05
3,30,90,1.201637e+05
3,30,100,1.185740e+05
3,30,1,2.116324e+05
3,30,2,2.085805e+05
3,30,3,1.232467e+05
3,30,5,1.215176e+05
3,30,10,1.215176e+05
3,30,20,1.157448e+05
3,30,30,1.132852e+05
3,30,40,1.121246e+05
3,30,50,1.077175e+05
3,30,60,1.066138e+05
3,30,70,1.043429e+05
3,30,80,1.025612e+05
3,30,90,1.016021e+05
3,30,100,1.005465e+05
3,30,1,2.715121e+05
3,30,2,2.709942e+05
3,30,3,2.686676e+05
3,30,5,2.674442e+05
3,30,10,1.229006e+05
3,30,20,1.228984e+05
3,30,30,1.227149e+05
3,30,40,1.221277e+05
3,30,50,1.214605e+05
3,30,60,1.213028e+05
3,30,70,1.203661e+05
3,30,80,1.195271e+05
3,30,90,1.192745e+05
3,30,100,1.168528e+05
3,30,1,3.014744e+05
3,30,2,2.983902e+05
3,30,3,1.432710e+05
3,30,5,1.401563e+05
3,30,10,1.401563e+05
3,30,20,1.329667e+05
3,30,30,1.302696e+05
3,30,40,1.277039e+05
3,30,50,1.228452e+05
3,30,60,1.190235e+05
3,30,70,1.168221e+05
3,30,80,1.129576e+05
3,30,90,1.105108e+05
3,30,100,1.086602e+05
3,30,1,2.184915e+05
3,30,2,2.172052e+05
3,30,3,1.429648e+05
3,30,5,1.419149e+05
3,30,10,1.419137e+05
3,30,20,1.328293e+05
3,30,30,1.280154e+05
3,30,40,1.238446e+05
3,30,50,1.190383e+05
3,30,60,1.149548e+05
3,30,70,1.124985e+05
3,30,80,1.087258e+05
3,30,90,1.066969e+05
3,30,100,1.055148e+05
3,30,1,2.668196e+05
3,30,2,2.644768e+05
3,30,3,2.249900e+05
3,30,5,2.219886e+05
3,30,10,2.219783e+05
3,30,20,2.142541e+05
3,30,30,2.102684e+05
3,30,40,2.072374e+05
3,30,50,1.991819e+05
3,30,60,1.953169e+05
3,30,70,1.922362e+05
3,30,80,1.873456e+05
3,30,90,1.851307e+05
3,30,100,1.828794e+05
3,30,1,2.724691e+05
3,30,2,2.707151e+05
3,30,3,1.438184e+05
3,30,5,1.383058e+05
3,30,10,1.271321e+05
3,30,20,1.263765e+05
3,30,30,1.253814e+05
3,30,40,1.220793e+05
3,30,50,1.161481e+05
3,30,60,1.133150e+05
3,30,70,1.115141e+05
3,30,80,1.053844e+05
3,30,90,1.026094e+05
3,30,100,1.004753e+05
3,30,1,1.953707e+05
3,30,2,1.941685e+05
3,30,3,1.923793e+05
3,30,5,1.923793e+05
3,30,10,8.938714e+04
3,30,20,8.916674e+04
3,30,30,8.879110e+04
3,30,40,8.842550e+04
3,30,50,8.791378e+04
3,30,60,8.765273e+04
3,30,70,8.673320e+04
3,30,80,8.667673e+04
3,30,90,8.623632e+04
3,30,100,8.620372e+04
3,30,1,1.017162e+05
3,30,2,1.003632e+05
3,30,3,9.887515e+04
3,30,5,9.887515e+04
3,30,10,9.782181e+04
3,30,20,9.654888e+04
3,30,30,9.530782e+04
3,30,40,9.353440e+04
3,30,50,9.290621e+04
3,30,60,9.230275e+04
3,30,70,9.149742e+04
3,30,80,9.098793e+04
3,30,90,9.045175e+04
3,30,100,8.962383e+04
3,30,1,1.624931e+05
3,30,2,1.615294e+05
3,30,3,1.232223e+05
3,30,5,1.232223e+05
3,30,10,1.232223e+05
3,30,20,1.232223e+05
3,30,30,1.232223e+05
3,30,40,1.232223e+05
3,30,50,1.232223e+05
3,30,60,1.232223e+05
3,30,70,1.232223e+05
3,30,80,1.232223e+05
3,30,90,1.198420e+05
3,30,100,1.162346e+05
