funcid,dim,milestone,error
12,30,1,1.979915e+08
12,30,2,1.855209e+08
12,30,3,1.761164e+08
12,30,5,1.761164e+08
12,30,10,1.520363e+08
12,30,20,3.261062e+07
12,30,30,1.614418e+07
12,30,40,7.934757e+06
12,30,50,7.588668e+06
12,30,60,6.362624e+06
12,30,70,5.584621e+06
12,30,80,5.148915e+06
12,30,90,2.871288e+06
12,30,100,2.171122e+06
12,30,1,1.801263e+09
12,30,2,1.737200e+09
12,30,3,1.705463e+09
12,30,5,1.705463e+09
12,30,10,2.477294e+08
12,30,20,1.664277e+08
12,30,30,2.652469e+07
12,30,40,2.199783e+07
12,30,50,2.161185e+07
12,30,60,2.023183e+07
12,30,70,1.947214e+07
12,30,80,1.864695e+07
12,30,90,1.508633e+07
12,30,100,1.447664e+07
12,30,1,1.379305e+09
12,30,2,1.355954e+09
12,30,3,1.329055e+09
12,30,5,1.329055e+09
12,30,10,1.211479e+08
12,30,20,7.230256e+07
12,30,30,4.769766e+07
12,30,40,2.330679e+07
12,30,50,2.185671e+07
12,30,60,1.354538e+07
12,30,70,1.157885e+07
12,30,80,1.145783e+07
12,30,90,1.116237e+07
12,30,100,9.805717e+06
12,30,1,2.794094e+08
12,30,2,2.475996e+08
12,30,3,2.347810e+08
12,30,5,2.347810e+08
12,30,10,7.216322e+07
12,30,20,6.955127e+07
12,30,30,2.285091e+07
12,30,40,2.895192e+06
12,30,50,2.836483e+06
12,30,60,2.735374e+06
12,30,70,2.735374e+06
12,30,80,2.726180e+06
12,30,90,2.726180e+06
12,30,100,2.726180e+06
12,30,1,3.071622e+09
12,30,2,2.713568e+09
12,30,3,2.711359e+09
12,30,5,2.711359e+09
12,30,10,7.705300e+08
12,30,20,4.374393e+08
12,30,30,2.312357e+07
12,30,40,1.985217e+07
12,30,50,1.481909e+07
12,30,60,7.582594e+06
12,30,70,7.032858e+06
12,30,80,7.027984e+06
12,30,90,4.363041e+06
12,30,100,2.363998e+06
12,30,1,2.044442e+09
12,30,2,1.260218e+09
12,30,3,1.258723e+09
12,30,5,1.258723e+09
12,30,10,1.842289e+08
12,30,20,6.598501e+07
12,30,30,3.407534e+07
12,30,40,3.320639e+07
12,30,50,2.868765e+07
12,30,60,2.639065e+07
12,30,70,2.608187e+07
12,30,80,2.137980e+07
12,30,90,2.119162e+07
12,30,100,2.113346e+07
12,30,1,1.867150e+09
12,30,2,1.668779e+09
12,30,3,1.648362e+09
12,30,5,1.648362e+09
12,30,10,2.698105e+08
12,30,20,2.729031e+07
12,30,30,1.171427e+07
12,30,40,1.123977e+07
12,30,50,9.989556e+06
12,30,60,9.902336e+06
12,30,70,9.807290e+06
12,30,80,8.917910e+06
12,30,90,8.737870e+06
12,30,100,7.394920e+06
12,30,1,6.395431e+08
12,30,2,4.349643e+08
12,30,3,4.310642e+08
12,30,5,4.310642e+08
12,30,10,2.241115e+08
12,30,20,4.123937e+07
12,30,30,1.139211e+07
12,30,40,1.043897e+07
12,30,50,9.660994e+06
12,30,60,9.118036e+06
12,30,70,9.117892e+06
12,30,80,9.117892e+06
12,30,90,9.117892e+06
12,30,100,9.084313e+06
12,30,1,2.151639e+08
12,30,2,1.891470e+08
12,30,3,1.887542e+08
12,30,5,1.887542e+08
12,30,10,8.465280e+07
12,30,20,8.399801e+07
12,30,30,6.683192e+07
12,30,40,5.799157e+07
12,30,50,5.472295e+07
12,30,60,4.974817e+07
12,30,70,3.563345e+07
12,30,80,1.663600e+07
12,30,90,1.342003e+07
12,30,100,1.203237e+07
12,30,1,1.875652e+09
12,30,2,1.866622e+09
12,30,3,1.865013e+09
12,30,5,1.865013e+09
12,30,10,3.179178e+08
12,30,20,4.593646e+07
12,30,30,3.149247e+07
12,30,40,2.881789e+07
12,30,50,2.521097e+07
12,30,60,1.556651e+07
12,30,70,1.334478e+07
12,30,80,1.126950e+07
12,30,90,9.921305e+06
12,30,100,8.404776e+06
