funcid,dim,milestone,error
10,10,1,1.502959e+03
10,10,2,1.272312e+03
10,10,3,1.165324e+03
10,10,5,1.165324e+03
10,10,10,1.070161e+03
10,10,20,1.068123e+03
10,10,30,8.234577e+02
10,10,40,8.155050e+02
10,10,50,7.782553e+02
10,10,60,5.722881e+02
10,10,70,5.449465e+02
10,10,80,5.449465e+02
10,10,90,5.449465e+02
10,10,100,5.449465e+02
10,10,1,1.455937e+03
10,10,2,1.060812e+03
10,10,3,1.050079e+03
10,10,5,1.050079e+03
10,10,10,1.050026e+03
10,10,20,1.049083e+03
10,10,30,7.521024e+02
10,10,40,7.521005e+02
10,10,50,7.521001e+02
10,10,60,7.520996e+02
10,10,70,7.520992e+02
10,10,80,7.520984e+02
10,10,90,7.520984e+02
10,10,100,7.520984e+02
10,10,1,7.110713e+02
10,10,2,6.655531e+02
10,10,3,6.644905e+02
10,10,5,6.644905e+02
10,10,10,6.644900e+02
10,10,20,6.644860e+02
10,10,30,6.299592e+02
10,10,40,6.299559e+02
10,10,50,6.299559e+02
10,10,60,6.299559e+02
10,10,70,6.030828e+02
10,10,80,6.030817e+02
10,10,90,6.030815e+02
10,10,100,6.030790e+02
10,10,1,1.433485e+03
10,10,2,1.324288e+03
10,10,3,1.322752e+03
10,10,5,1.322752e+03
10,10,10,6.660780e+02
10,10,20,6.657319e+02
10,10,30,5.456192e+02
10,10,40,5.016456e+02
10,10,50,5.000425e+02
10,10,60,5.000425e+02
10,10,70,5.000410e+02
10,10,80,5.000410e+02
10,10,90,5.000410e+02
10,10,100,5.000410e+02
10,10,1,1.388930e+03
10,10,2,1.213128e+03
10,10,3,1.212745e+03
10,10,5,1.212745e+03
10,10,10,1.212724e+03
10,10,20,1.066686e+03
10,10,30,9.654654e+02
10,10,40,9.630902e+02
10,10,50,9.606222e+02
10,10,60,9.605132e+02
10,10,70,9.582486e+02
10,10,80,9.461355e+02
10,10,90,9.454043e+02
10,10,100,9.454043e+02
10,10,1,1.290076e+03
10,10,2,1.126872e+03
10,10,3,1.116139e+03
10,10,5,1.116139e+03
10,10,10,1.111448e+03
10,10,20,7.260838e+02
10,10,30,6.470182e+02
10,10,40,5.531973e+02
10,10,50,5.031915e+02
10,10,60,3.901839e+02
10,10,70,3.901839e+02
10,10,80,3.901839e+02
10,10,90,3.901839e+02
10,10,100,3.901839e+02
10,10,1,1.436785e+03
10,10,2,1.220267e+03
10,10,3,1.220228e+03
10,10,5,1.220228e+03
10,10,10,1.129006e+03
10,10,20,4.931519e+02
10,10,30,4.287275e+02
10,10,40,4.287275e+02
10,10,50,4.055875e+02
10,10,60,4.055875e+02
10,10,70,3.897915e+02
10,10,80,3.644514e+02
10,10,90,3.644513e+02
10,10,100,3.644513e+02
10,10,1,1.156649e+03
10,10,2,1.098944e+03
10,10,3,1.083931e+03
10,10,5,1.083931e+03
10,10,10,1.071060e+03
10,10,20,9.284114e+02
10,10,30,9.264669e+02
10,10,40,9.262490e+02
10,10,50,9.262480e+02
10,10,60,9.202015e+02
10,10,70,9.188635e+02
10,10,80,8.506217e+02
10,10,90,8.506217e+02
10,10,100,8.506217e+02
10,10,1,1.187748e+03
10,10,2,8.066395e+02
10,10,3,8.053306e+02
10,10,5,8.053306e+02
10,10,10,7.857783e+02
10,10,20,7.857762e+02
10,10,30,7.784475e+02
10,10,40,7.780733e+02
10,10,50,7.652340e+02
10,10,60,7.652230e+02
10,10,70,5.930370e+02
10,10,80,5.930365e+02
10,10,90,5.930365e+02
10,10,100,5.930364e+02
10,10,1,8.904534e+02
10,10,2,8.852870e+02
10,10,3,8.803919e+02
10,10,5,8.803919e+02
10,10,10,8.353825e+02
10,10,20,6.167549e+02
10,10,30,5.396519e+02
10,10,40,5.396518e+02
10,10,50,5.371952e+02
10,10,60,5.371943e+02
10,10,70,5.324426e+02
10,10,80,5.320709e+02
10,10,90,5.280861e+02
10,10,100,5.280861e+02
