funcid,dim,milestone,error
2,10,1,6.862725e+08
2,10,2,6.860104e+08
2,10,3,6.850208e+08
2,10,5,6.850208e+08
2,10,10,1.252006e+07
2,10,20,1.251810e+07
2,10,30,1.021848e+07
2,10,40,5.713644e+06
2,10,50,8.003660e+05
2,10,60,1.234800e+04
2,10,70,1.234700e+04
2,10,80,5.225000e+03
2,10,90,4.121000e+03
2,10,100,4.121000e+03
2,10,1,1.976542e+08
2,10,2,1.616109e+08
2,10,3,1.612582e+08
2,10,5,1.612582e+08
2,10,10,2.026033e+07
2,10,20,2.024311e+07
2,10,30,1.056792e+07
2,10,40,7.509003e+06
2,10,50,6.455076e+06
2,10,60,4.303230e+06
2,10,70,3.087403e+06
2,10,80,1.760709e+06
2,10,90,3.225760e+05
2,10,100,3.209180e+05
2,10,1,4.768980e+06
2,10,2,4.768852e+06
2,10,3,4.768832e+06
2,10,5,4.768832e+06
2,10,10,4.762060e+06
2,10,20,4.742889e+06
2,10,30,4.742888e+06
2,10,40,4.736504e+06
2,10,50,3.156163e+06
2,10,60,3.152775e+06
2,10,70,3.127056e+06
2,10,80,2.599841e+06
2,10,90,2.599840e+06
2,10,100,2.599840e+06
2,10,1,8.129534e+07
2,10,2,7.650284e+07
2,10,3,7.650283e+07
2,10,5,7.650283e+07
2,10,10,7.166055e+07
2,10,20,7.165931e+07
2,10,30,6.638548e+07
2,10,40,2.499982e+07
2,10,50,2.095535e+06
2,10,60,1.816283e+06
2,10,70,8.389100e+04
2,10,80,1.205000e+04
2,10,90,1.195000e+04
2,10,100,1.069300e+04
2,10,1,1.503446e+08
2,10,2,1.503446e+08
2,10,3,1.503446e+08
2,10,5,1.503446e+08
2,10,10,1.503446e+08
2,10,20,1.503446e+08
2,10,30,1.503446e+08
2,10,40,1.042844e+08
2,10,50,1.947261e+07
2,10,60,1.093314e+07
2,10,70,6.269100e+04
2,10,80,3.703900e+04
2,10,90,1.092700e+04
2,10,100,1.092700e+04
2,10,1,9.240688e+08
2,10,2,1.352388e+08
2,10,3,2.718776e+07
2,10,5,2.718776e+07
2,10,10,1.984100e+05
2,10,20,1.331950e+05
2,10,30,8.740400e+04
2,10,40,8.080600e+04
2,10,50,7.800000e+02
2,10,60,7.800000e+02
2,10,70,7.120000e+02
2,10,80,7.120000e+02
2,10,90,7.120000e+02
2,10,100,4.350000e+02
2,10,1,1.884897e+08
2,10,2,3.552242e+07
2,10,3,5.470820e+06
2,10,5,5.470820e+06
2,10,10,2.627020e+06
2,10,20,2.229411e+06
2,10,30,2.010355e+06
2,10,40,1.885534e+06
2,10,50,1.884983e+06
2,10,60,1.884701e+06
2,10,70,1.884691e+06
2,10,80,6.991420e+05
2,10,90,3.218200e+05
2,10,100,8.319600e+04
2,10,1,2.882854e+06
2,10,2,1.245484e+06
2,10,3,1.006593e+06
2,10,5,1.006593e+06
2,10,10,3.630930e+05
2,10,20,9.003200e+04
2,10,30,7.127800e+04
2,10,40,6.159200e+04
2,10,50,6.159200e+04
2,10,60,6.159200e+04
2,10,70,6.159200e+04
2,10,80,6.159200e+04
2,10,90,6.021300e+04
2,10,100,6.021300e+04
2,10,1,4.732985e+08
2,10,2,4.193898e+08
2,10,3,4.193882e+08
2,10,5,4.193882e+08
2,10,10,1.196679e+08
2,10,20,3.597573e+07
2,10,30,9.838127e+06
2,10,40,9.660912e+06
2,10,50,7.409093e+06
2,10,60,7.106555e+06
2,10,70,4.821592e+06
2,10,80,1.110227e+06
2,10,90,7.842800e+05
2,10,100,7.842800e+05
2,10,1,3.843647e+08
2,10,2,3.843645e+08
2,10,3,3.842776e+08
2,10,5,3.842776e+08
2,10,10,3.825138e+08
2,10,20,3.825090e+08
2,10,30,7.359556e+07
2,10,40,3.977263e+07
2,10,50,1.239093e+07
2,10,60,1.454984e+06
2,10,70,1.153479e+06
2,10,80,4.079190e+05
2,10,90,6.781500e+04
2,10,100,2.944700e+04
