funcid,dim,milestone,error
19,30,1,1.388675e+09
19,30,2,1.388672e+09
19,30,3,2.827902e+08
19,30,5,1.010003e+08
19,30,10,1.010003e+08
19,30,20,5.044549e+06
19,30,30,1.269384e+06
19,30,40,3.157442e+05
19,30,50,2.972011e+04
19,30,60,1.679657e+04
19,30,70,1.414318e+04
19,30,80,1.300226e+04
19,30,90,1.295925e+04
19,30,100,1.294929e+04
19,30,1,3.443710e+07
19,30,2,3.439372e+07
19,30,3,3.409859e+07
19,30,5,3.409859e+07
19,30,10,3.346980e+07
19,30,20,3.294064e+07
19,30,30,2.361888e+07
19,30,40,1.061781e+07
19,30,50,3.675606e+05
19,30,60,5.338014e+04
19,30,70,4.465017e+04
19,30,80,5.650155e+03
19,30,90,4.456792e+03
19,30,100,4.243001e+03
19,30,1,6.822398e+08
19,30,2,5.180561e+08
19,30,3,5.177893e+08
19,30,5,5.177893e+08
19,30,10,1.009332e+08
19,30,20,2.688981e+07
19,30,30,5.788283e+06
19,30,40,2.728563e+06
19,30,50,2.728548e+06
19,30,60,2.728544e+06
19,30,70,1.434787e+06
19,30,80,5.786364e+05
19,30,90,5.436768e+04
19,30,100,1.689122e+04
19,30,1,8.059756e+08
19,30,2,7.713690e+08
19,30,3,7.700867e+08
19,30,5,7.700867e+08
19,30,10,1.149263e+08
19,30,20,4.214183e+07
19,30,30,1.941001e+06
19,30,40,7.060116e+05
19,30,50,1.833550e+05
19,30,60,8.211615e+04
19,30,70,3.270599e+04
19,30,80,1.094653e+04
19,30,90,6.262553e+03
19,30,100,4.025583e+03
19,30,1,9.568851e+07
19,30,2,9.129177e+07
19,30,3,4.282624e+07
19,30,5,1.677623e+07
19,30,10,1.677623e+07
19,30,20,2.045827e+05
19,30,30,9.635524e+04
19,30,40,1.722781e+04
19,30,50,5.707711e+03
19,30,60,3.506766e+03
19,30,70,2.879476e+03
19,30,80,2.720874e+03
19,30,90,2.720059e+03
19,30,100,2.719875e+03
19,30,1,1.898311e+08
19,30,2,1.869627e+08
19,30,3,1.857990e+08
19,30,5,1.857990e+08
19,30,10,1.829293e+08
19,30,20,1.041482e+08
19,30,30,4.870355e+06
19,30,40,6.509424e+05
19,30,50,4.514284e+04
19,30,60,2.359753e+04
19,30,70,1.222742e+04
19,30,80,9.991756e+03
19,30,90,9.900612e+03
19,30,100,9.856245e+03
19,30,1,1.511296e+08
19,30,2,2.413208e+06
19,30,3,2.291559e+06
19,30,5,2.291559e+06
19,30,10,1.487699e+06
19,30,20,1.486938e+06
19,30,30,5.291062e+05
19,30,40,5.222840e+05
19,30,50,5.012235e+04
19,30,60,1.024227e+04
19,30,70,7.908504e+03
19,30,80,5.031200e+03
19,30,90,4.933446e+03
19,30,100,4.828307e+03
19,30,1,3.820485e+07
19,30,2,2.780671e+07
19,30,3,2.780670e+07
19,30,5,7.083811e+06
19,30,10,6.999490e+06
19,30,20,6.257945e+05
19,30,30,1.178809e+05
19,30,40,1.546999e+04
19,30,50,1.140257e+03
19,30,60,5.220133e+02
19,30,70,4.184335e+02
19,30,80,3.708930e+02
19,30,90,3.644040e+02
19,30,100,3.629911e+02
19,30,1,4.031228e+05
19,30,2,1.383229e+05
19,30,3,1.176261e+05
19,30,5,1.176261e+05
19,30,10,1.170773e+05
19,30,20,1.168442e+05
19,30,30,1.168428e+05
19,30,40,1.166737e+05
19,30,50,1.156088e+04
19,30,60,3.051772e+03
19,30,70,1.495054e+03
19,30,80,1.138435e+03
19,30,90,1.136565e+03
19,30,100,1.134626e+03
19,30,1,8.557886e+08
19,30,2,2.934764e+08
19,30,3,2.931750e+08
19,30,5,1.953248e+08
19,30,10,2.715853e+07
19,30,20,1.246746e+06
19,30,30,2.485017e+04
19,30,40,1.583477e+03
19,30,50,3.215395e+02
19,30,60,2.793098e+02
19,30,70,2.719381e+02
19,30,80,2.535768e+02
19,30,90,2.526579e+02
19,30,100,2.513242e+02
