funcid,dim,milestone,error
5,10,1,5.274652e+01
5,10,2,5.256019e+01
5,10,3,5.210651e+01
5,10,5,5.210651e+01
5,10,10,3.769521e+01
5,10,20,2.298764e+01
5,10,30,1.946744e+01
5,10,40,1.605304e+01
5,10,50,1.605081e+01
5,10,60,1.604321e+01
5,10,70,1.604114e+01
5,10,80,1.603837e+01
5,10,90,1.301732e+01
5,10,100,1.301732e+01
5,10,1,6.490908e+01
5,10,2,6.104088e+01
5,10,3,6.102582e+01
5,10,5,6.102582e+01
5,10,10,3.339705e+01
5,10,20,2.170138e+01
5,10,30,2.130098e+01
5,10,40,2.122944e+01
5,10,50,2.122944e+01
5,10,60,2.104473e+01
5,10,70,1.944173e+01
5,10,80,1.944173e+01
5,10,90,1.818181e+01
5,10,100,1.818181e+01
5,10,1,2.966869e+01
5,10,2,2.605204e+01
5,10,3,2.588499e+01
5,10,5,2.588499e+01
5,10,10,2.580223e+01
5,10,20,2.345681e+01
5,10,30,1.697561e+01
5,10,40,1.697561e+01
5,10,50,1.697561e+01
5,10,60,1.604379e+01
5,10,70,1.604379e+01
5,10,80,1.604379e+01
5,10,90,1.604127e+01
5,10,100,1.498360e+01
5,10,1,4.871511e+01
5,10,2,4.488199e+01
5,10,3,3.842114e+01
5,10,5,3.842114e+01
5,10,10,3.754202e+01
5,10,20,3.169963e+01
5,10,30,2.165503e+01
5,10,40,2.165503e+01
5,10,50,2.162747e+01
5,10,60,1.969687e+01
5,10,70,1.964680e+01
5,10,80,1.964680e+01
5,10,90,1.964680e+01
5,10,100,1.964680e+01
5,10,1,6.218820e+01
5,10,2,5.326782e+01
5,10,3,5.310621e+01
5,10,5,5.310621e+01
5,10,10,4.026027e+01
5,10,20,3.238587e+01
5,10,30,2.762545e+01
5,10,40,2.719845e+01
5,10,50,2.032177e+01
5,10,60,1.934787e+01
5,10,70,1.934787e+01
5,10,80,1.934787e+01
5,10,90,1.934787e+01
5,10,100,1.934787e+01
5,10,1,3.330871e+01
5,10,2,3.129282e+01
5,10,3,3.129239e+01
5,10,5,3.129239e+01
5,10,10,2.991428e+01
5,10,20,2.987960e+01
5,10,30,2.987947e+01
5,10,40,2.987016e+01
5,10,50,2.986620e+01
5,10,60,2.894834e+01
5,10,70,2.699739e+01
5,10,80,2.565287e+01
5,10,90,2.565287e+01
5,10,100,2.565287e+01
5,10,1,3.323144e+01
5,10,2,2.702769e+01
5,10,3,2.565909e+01
5,10,5,2.565909e+01
5,10,10,2.281751e+01
5,10,20,2.117657e+01
5,10,30,2.116830e+01
5,10,40,1.955866e+01
5,10,50,1.939317e+01
5,10,60,1.908482e+01
5,10,70,1.880995e+01
5,10,80,1.876076e+01
5,10,90,1.876072e+01
5,10,100,1.715818e+01
5,10,1,5.575234e+01
5,10,2,5.296290e+01
5,10,3,5.293748e+01
5,10,5,5.293748e+01
5,10,10,5.291493e+01
5,10,20,4.141803e+01
5,10,30,3.688620e+01
5,10,40,3.688620e+01
5,10,50,3.688620e+01
5,10,60,3.236821e+01
5,10,70,3.236821e+01
5,10,80,3.235485e+01
5,10,90,3.094877e+01
5,10,100,3.094877e+01
5,10,1,5.473017e+01
5,10,2,5.166270e+01
5,10,3,5.163057e+01
5,10,5,3.836187e+01
5,10,10,3.786400e+01
5,10,20,2.347589e+01
5,10,30,2.187036e+01
5,10,40,1.935807e+01
5,10,50,1.935807e+01
5,10,60,1.935807e+01
5,10,70,1.819898e+01
5,10,80,1.819898e+01
5,10,90,1.819898e+01
5,10,100,1.819898e+01
5,10,1,2.226410e+01
5,10,2,1.827038e+01
5,10,3,1.652842e+01
5,10,5,1.652842e+01
5,10,10,1.635681e+01
5,10,20,1.621674e+01
5,10,30,1.457055e+01
5,10,40,1.421028e+01
5,10,50,1.420814e+01
5,10,60,1.420746e+01
5,10,70,1.420711e+01
5,10,80,1.420711e+01
5,10,90,1.420708e+01
5,10,100,1.420708e+01
