funcid,dim,milestone,error
24,30,1,8.106314e+02
24,30,2,7.666310e+02
24,30,3,7.634570e+02
24,30,5,7.634570e+02
24,30,10,7.116732e+02
24,30,20,7.085137e+02
24,30,30,6.846773e+02
24,30,40,6.720619e+02
24,30,50,6.711333e+02
24,30,60,6.691648e+02
24,30,70,6.684854e+02
24,30,80,6.679091e+02
24,30,90,6.584148e+02
24,30,100,6.578234e+02
24,30,1,1.084165e+03
24,30,2,1.035272e+03
24,30,3,1.032659e+03
24,30,5,1.032659e+03
24,30,10,8.429399e+02
24,30,20,7.881044e+02
24,30,30,7.022071e+02
24,30,40,6.905290e+02
24,30,50,6.858273e+02
24,30,60,6.702728e+02
24,30,70,6.660127e+02
24,30,80,6.625172e+02
24,30,90,6.598026e+02
24,30,100,6.580882e+02
24,30,1,7.782924e+02
24,30,2,7.238205e+02
24,30,3,7.210540e+02
24,30,5,7.210540e+02
24,30,10,7.002322e+02
24,30,20,6.993220e+02
24,30,30,6.991331e+02
24,30,40,6.813659e+02
24,30,50,6.810294e+02
24,30,60,6.791213e+02
24,30,70,6.732993e+02
24,30,80,6.681020e+02
24,30,90,6.679396e+02
24,30,100,6.616165e+02
24,30,1,8.134826e+02
24,30,2,7.917464e+02
24,30,3,7.908676e+02
24,30,5,7.908676e+02
24,30,10,7.785903e+02
24,30,20,7.707375e+02
24,30,30,7.531466e+02
24,30,40,7.313536e+02
24,30,50,7.305040e+02
24,30,60,7.304641e+02
24,30,70,7.299633e+02
24,30,80,7.293915e+02
24,30,90,7.293913e+02
24,30,100,7.293523e+02
24,30,1,9.219504e+02
24,30,2,8.977302e+02
24,30,3,8.934993e+02
24,30,5,8.934993e+02
24,30,10,7.981620e+02
24,30,20,7.919491e+02
24,30,30,6.970647e+02
24,30,40,6.767055e+02
24,30,50,6.715465e+02
24,30,60,6.651592e+02
24,30,70,6.545207e+02
24,30,80,6.543935e+02
24,30,90,6.507543e+02
24,30,100,6.507543e+02
24,30,1,9.339345e+02
24,30,2,9.135400e+02
24,30,3,9.051181e+02
24,30,5,9.051181e+02
24,30,10,8.263161e+02
24,30,20,8.263161e+02
24,30,30,7.829759e+02
24,30,40,7.676937e+02
24,30,50,7.662912e+02
24,30,60,7.652431e+02
24,30,70,7.570086e+02
24,30,80,7.564022e+02
24,30,90,7.556990e+02
24,30,100,7.556990e+02
24,30,1,1.152827e+03
24,30,2,1.100307e+03
24,30,3,1.098560e+03
24,30,5,1.098560e+03
24,30,10,8.494284e+02
24,30,20,8.219968e+02
24,30,30,8.016847e+02
24,30,40,7.984487e+02
24,30,50,7.984306e+02
24,30,60,7.940312e+02
24,30,70,7.939439e+02
24,30,80,7.935080e+02
24,30,90,7.876418e+02
24,30,100,7.823281e+02
24,30,1,8.889830e+02
24,30,2,8.751879e+02
24,30,3,8.656585e+02
24,30,5,8.656585e+02
24,30,10,8.232090e+02
24,30,20,8.147351e+02
24,30,30,8.106681e+02
24,30,40,7.971390e+02
24,30,50,7.844761e+02
24,30,60,7.841395e+02
24,30,70,7.831243e+02
24,30,80,7.829675e+02
24,30,90,7.820103e+02
24,30,100,7.792671e+02
24,30,1,9.372081e+02
24,30,2,9.016628e+02
24,30,3,8.953567e+02
24,30,5,8.953567e+02
24,30,10,8.718561e+02
24,30,20,8.332841e+02
24,30,30,8.024467e+02
24,30,40,8.000057e+02
24,30,50,7.993182e+02
24,30,60,7.972751e+02
24,30,70,7.969714e+02
24,30,80,7.964176e+02
24,30,90,7.959375e+02
24,30,100,7.956564e+02
24,30,1,9.252057e+02
24,30,2,9.061747e+02
24,30,3,9.048209e+02
24,30,5,9.048209e+02
24,30,10,8.759099e+02
24,30,20,8.145093e+02
24,30,30,7.609953e+02
24,30,40,7.533321e+02
24,30,50,7.508716e+02
24,30,60,7.441330e+02
24,30,70,7.441330e+02
24,30,80,7.402177e+02
24,30,90,7.397565e+02
24,30,100,7.397565e+02
