funcid,dim,milestone,error
28,10,1,1.172066e+03
28,10,2,1.161775e+03
28,10,3,1.160648e+03
28,10,5,1.160648e+03
28,10,10,7.209840e+02
28,10,20,6.518769e+02
28,10,30,6.492195e+02
28,10,40,6.481208e+02
28,10,50,6.477545e+02
28,10,60,6.473860e+02
28,10,70,6.471872e+02
28,10,80,6.471872e+02
28,10,90,6.471611e+02
28,10,100,6.469841e+02
28,10,1,8.345074e+02
28,10,2,8.262460e+02
28,10,3,8.261232e+02
28,10,5,8.261232e+02
28,10,10,8.235037e+02
28,10,20,7.781938e+02
28,10,30,6.939112e+02
28,10,40,6.369315e+02
28,10,50,6.199545e+02
28,10,60,6.147142e+02
28,10,70,6.085389e+02
28,10,80,6.063250e+02
28,10,90,5.990955e+02
28,10,100,5.973594e+02
28,10,1,3.856573e+02
28,10,2,3.855452e+02
28,10,3,3.821544e+02
28,10,5,3.821544e+02
28,10,10,3.798534e+02
28,10,20,3.788931e+02
28,10,30,3.788031e+02
28,10,40,3.650378e+02
28,10,50,3.647556e+02
28,10,60,3.647458e+02
28,10,70,3.644784e+02
28,10,80,3.644726e+02
28,10,90,3.495905e+02
28,10,100,3.492883e+02
28,10,1,7.929087e+02
28,10,2,7.489770e+02
28,10,3,7.486453e+02
28,10,5,7.486453e+02
28,10,10,4.042208e+02
28,10,20,3.935170e+02
28,10,30,3.839461e+02
28,10,40,3.835916e+02
28,10,50,3.835916e+02
28,10,60,3.834631e+02
28,10,70,3.834631e+02
28,10,80,3.831461e+02
28,10,90,3.831461e+02
28,10,100,3.829936e+02
28,10,1,8.411933e+02
28,10,2,8.381645e+02
28,10,3,8.381256e+02
28,10,5,8.381256e+02
28,10,10,7.250535e+02
28,10,20,6.523316e+02
28,10,30,5.529216e+02
28,10,40,4.771053e+02
28,10,50,3.972160e+02
28,10,60,3.785680e+02
28,10,70,3.708442e+02
28,10,80,3.687216e+02
28,10,90,3.683838e+02
28,10,100,3.681978e+02
28,10,1,7.705235e+02
28,10,2,7.640834e+02
28,10,3,7.640760e+02
28,10,5,7.640760e+02
28,10,10,6.349068e+02
28,10,20,6.092361e+02
28,10,30,6.037743e+02
28,10,40,5.995346e+02
28,10,50,5.949364e+02
28,10,60,5.944658e+02
28,10,70,5.939687e+02
28,10,80,5.939677e+02
28,10,90,5.884129e+02
28,10,100,5.878621e+02
28,10,1,8.490943e+02
28,10,2,8.172989e+02
28,10,3,8.170993e+02
28,10,5,8.170993e+02
28,10,10,6.848686e+02
28,10,20,6.359533e+02
28,10,30,6.262013e+02
28,10,40,6.206539e+02
28,10,50,5.423155e+02
28,10,60,4.746817e+02
28,10,70,4.268814e+02
28,10,80,3.769156e+02
28,10,90,3.515849e+02
28,10,100,3.349560e+02
28,10,1,8.133985e+02
28,10,2,8.060424e+02
28,10,3,8.059853e+02
28,10,5,8.059853e+02
28,10,10,8.039697e+02
28,10,20,8.002771e+02
28,10,30,8.002438e+02
28,10,40,8.002400e+02
28,10,50,7.854590e+02
28,10,60,7.792254e+02
28,10,70,7.789020e+02
28,10,80,7.676285e+02
28,10,90,7.340602e+02
28,10,100,7.129877e+02
28,10,1,7.689357e+02
28,10,2,7.676987e+02
28,10,3,7.676470e+02
28,10,5,7.676470e+02
28,10,10,7.239948e+02
28,10,20,7.233469e+02
28,10,30,7.232418e+02
28,10,40,7.180846e+02
28,10,50,6.186752e+02
28,10,60,4.737817e+02
28,10,70,4.288299e+02
28,10,80,4.185729e+02
28,10,90,4.020294e+02
28,10,100,3.968885e+02
28,10,1,8.297264e+02
28,10,2,7.454965e+02
28,10,3,7.435442e+02
28,10,5,7.435442e+02
28,10,10,6.638370e+02
28,10,20,6.568918e+02
28,10,30,6.362066e+02
28,10,40,6.292237e+02
28,10,50,6.239069e+02
28,10,60,6.084888e+02
28,10,70,5.861552e+02
28,10,80,5.391732e+02
28,10,90,4.934431e+02
28,10,100,4.639090e+02
