funcid,dim,milestone,error
23,30,1,7.437417e+02
23,30,2,7.120609e+02
23,30,3,7.115208e+02
23,30,5,7.115208e+02
23,30,10,5.704330e+02
23,30,20,5.385666e+02
23,30,30,5.371240e+02
23,30,40,5.328981e+02
23,30,50,5.322891e+02
23,30,60,5.315358e+02
23,30,70,5.311813e+02
23,30,80,5.300882e+02
23,30,90,5.297358e+02
23,30,100,5.290057e+02
23,30,1,6.711971e+02
23,30,2,6.434898e+02
23,30,3,6.421631e+02
23,30,5,6.421631e+02
23,30,10,6.239203e+02
23,30,20,5.284770e+02
23,30,30,5.277098e+02
23,30,40,5.265365e+02
23,30,50,5.263911e+02
23,30,60,5.263435e+02
23,30,70,5.263309e+02
23,30,80,5.262707e+02
23,30,90,5.261675e+02
23,30,100,4.962409e+02
23,30,1,6.438388e+02
23,30,2,6.258044e+02
23,30,3,6.244953e+02
23,30,5,6.244953e+02
23,30,10,5.719734e+02
23,30,20,5.065998e+02
23,30,30,4.810973e+02
23,30,40,4.789747e+02
23,30,50,4.770001e+02
23,30,60,4.421465e+02
23,30,70,4.350136e+02
23,30,80,4.339936e+02
23,30,90,4.336535e+02
23,30,100,4.335662e+02
23,30,1,6.126439e+02
23,30,2,5.955681e+02
23,30,3,5.874497e+02
23,30,5,5.874497e+02
23,30,10,5.592466e+02
23,30,20,4.780932e+02
23,30,30,4.757084e+02
23,30,40,4.741978e+02
23,30,50,4.732353e+02
23,30,60,4.716158e+02
23,30,70,4.715950e+02
23,30,80,4.715765e+02
23,30,90,4.715742e+02
23,30,100,4.715560e+02
23,30,1,7.121354e+02
23,30,2,6.962021e+02
23,30,3,6.866623e+02
23,30,5,6.866623e+02
23,30,10,5.676108e+02
23,30,20,4.899609e+02
23,30,30,4.844084e+02
23,30,40,4.793515e+02
23,30,50,4.789487e+02
23,30,60,4.786970e+02
23,30,70,4.784832e+02
23,30,80,4.783597e+02
23,30,90,4.781119e+02
23,30,100,4.776122e+02
23,30,1,5.017120e+02
23,30,2,4.759405e+02
23,30,3,4.756898e+02
23,30,5,4.756898e+02
23,30,10,4.661443e+02
23,30,20,4.531428e+02
23,30,30,4.531428e+02
23,30,40,4.531428e+02
23,30,50,4.531428e+02
23,30,60,4.529285e+02
23,30,70,4.528873e+02
23,30,80,4.527875e+02
23,30,90,4.527670e+02
23,30,100,4.527632e+02
23,30,1,7.483370e+02
23,30,2,7.194595e+02
23,30,3,7.109746e+02
23,30,5,7.109746e+02
23,30,10,5.276891e+02
23,30,20,5.029428e+02
23,30,30,4.891938e+02
23,30,40,4.879525e+02
23,30,50,4.877056e+02
23,30,60,4.864937e+02
23,30,70,4.859215e+02
23,30,80,4.857399e+02
23,30,90,4.857372e+02
23,30,100,4.855738e+02
23,30,1,6.890913e+02
23,30,2,6.472734e+02
23,30,3,6.463400e+02
23,30,5,6.463400e+02
23,30,10,5.306517e+02
23,30,20,4.993453e+02
23,30,30,4.887994e+02
23,30,40,4.871471e+02
23,30,50,4.865873e+02
23,30,60,4.863314e+02
23,30,70,4.862961e+02
23,30,80,4.862600e+02
23,30,90,4.856759e+02
23,30,100,4.852053e+02
23,30,1,6.185185e+02
23,30,2,5.960852e+02
23,30,3,5.907998e+02
23,30,5,5.907998e+02
23,30,10,5.536537e+02
23,30,20,5.286518e+02
23,30,30,5.272794e+02
23,30,40,5.263105e+02
23,30,50,5.242937e+02
23,30,60,5.241428e+02
23,30,70,5.236543e+02
23,30,80,5.235706e+02
23,30,90,5.227694e+02
23,30,100,5.227083e+02
23,30,1,5.121661e+02
23,30,2,4.952399e+02
23,30,3,4.908048e+02
23,30,5,4.908048e+02
23,30,10,4.789531e+02
23,30,20,4.778689e+02
23,30,30,4.484334e+02
23,30,40,4.398904e+02
23,30,50,4.398902e+02
23,30,60,4.398901e+02
23,30,70,4.398901e+02
23,30,80,4.398901e+02
23,30,90,4.398901e+02
23,30,100,4.398609e+02
