funcid,dim,milestone,error
5,10,1,6.414413e+01
5,10,2,5.949149e+01
5,10,3,5.943621e+01
5,10,5,5.159381e+01
5,10,10,2.326990e+01
5,10,20,1.591933e+01
5,10,30,1.591933e+01
5,10,40,1.591933e+01
5,10,50,1.591933e+01
5,10,60,1.591933e+01
5,10,70,1.591933e+01
5,10,80,1.591933e+01
5,10,90,1.591933e+01
5,10,100,1.591933e+01
5,10,1,4.119584e+01
5,10,2,3.841121e+01
5,10,3,3.596290e+01
5,10,5,3.596290e+01
5,10,10,2.954849e+01
5,10,20,2.288395e+01
5,10,30,2.231250e+01
5,10,40,2.231250e+01
5,10,50,1.692256e+01
5,10,60,1.492437e+01
5,10,70,1.492437e+01
5,10,80,1.492437e+01
5,10,90,1.492437e+01
5,10,100,1.492437e+01
5,10,1,2.792404e+01
5,10,2,2.741780e+01
5,10,3,2.713514e+01
5,10,5,2.713514e+01
5,10,10,2.032810e+01
5,10,20,1.890421e+01
5,10,30,1.890421e+01
5,10,40,1.890421e+01
5,10,50,1.890421e+01
5,10,60,1.890421e+01
5,10,70,1.890421e+01
5,10,80,1.890421e+01
5,10,90,1.890421e+01
5,10,100,1.890421e+01
5,10,1,1.502815e+01
5,10,2,1.443042e+01
5,10,3,1.437238e+01
5,10,5,1.437238e+01
5,10,10,1.402184e+01
5,10,20,1.392940e+01
5,10,30,1.392940e+01
5,10,40,1.392940e+01
5,10,50,1.392940e+01
5,10,60,1.392940e+01
5,10,70,1.392940e+01
5,10,80,1.392940e+01
5,10,90,1.392940e+01
5,10,100,1.392940e+01
5,10,1,6.327503e+01
5,10,2,6.045583e+01
5,10,3,4.264995e+01
5,10,5,3.206637e+01
5,10,10,1.719212e+01
5,10,20,1.492436e+01
5,10,30,1.492436e+01
5,10,40,1.492436e+01
5,10,50,1.492436e+01
5,10,60,1.492436e+01
5,10,70,1.492436e+01
5,10,80,1.492436e+01
5,10,90,1.492436e+01
5,10,100,1.492436e+01
5,10,1,2.683027e+01
5,10,2,2.659828e+01
5,10,3,2.589417e+01
5,10,5,2.589417e+01
5,10,10,2.558592e+01
5,10,20,1.492437e+01
5,10,30,8.584900e+00
5,10,40,7.959667e+00
5,10,50,7.959667e+00
5,10,60,7.959667e+00
5,10,70,7.583945e+00
5,10,80,7.583945e+00
5,10,90,7.583945e+00
5,10,100,7.583945e+00
5,10,1,4.809218e+01
5,10,2,4.674212e+01
5,10,3,4.330415e+01
5,10,5,4.330415e+01
5,10,10,4.011494e+01
5,10,20,2.188906e+01
5,10,30,1.966155e+01
5,10,40,1.966155e+01
5,10,50,1.966155e+01
5,10,60,1.890419e+01
5,10,70,1.890419e+01
5,10,80,1.890419e+01
5,10,90,1.890419e+01
5,10,100,1.890419e+01
5,10,1,5.921033e+01
5,10,2,5.737805e+01
5,10,3,5.709004e+01
5,10,5,5.709004e+01
5,10,10,4.896335e+01
5,10,20,2.188906e+01
5,10,30,2.188906e+01
5,10,40,2.188906e+01
5,10,50,2.188906e+01
5,10,60,2.188906e+01
5,10,70,2.188906e+01
5,10,80,2.188906e+01
5,10,90,2.188906e+01
5,10,100,2.188906e+01
5,10,1,1.464767e+01
5,10,2,1.389716e+01
5,10,3,1.353452e+01
5,10,5,1.353452e+01
5,10,10,1.333608e+01
5,10,20,1.193950e+01
5,10,30,1.193950e+01
5,10,40,1.193950e+01
5,10,50,1.193950e+01
5,10,60,1.193950e+01
5,10,70,1.193950e+01
5,10,80,1.193950e+01
5,10,90,1.193950e+01
5,10,100,1.193950e+01
5,10,1,2.702376e+01
5,10,2,2.579410e+01
5,10,3,2.558890e+01
5,10,5,2.558890e+01
5,10,10,2.498204e+01
5,10,20,2.487391e+01
5,10,30,2.487391e+01
5,10,40,2.487391e+01
5,10,50,2.487391e+01
5,10,60,2.487391e+01
5,10,70,2.487391e+01
5,10,80,2.487391e+01
5,10,90,2.487391e+01
5,10,100,2.487391e+01
