funcid,dim,milestone,error
19,30,1,2.507737e+07
19,30,2,1.495005e+06
19,30,3,1.460794e+06
19,30,5,1.460794e+06
19,30,10,9.383070e+05
19,30,20,2.415951e+03
19,30,30,2.399280e+03
19,30,40,2.381330e+03
19,30,50,2.379633e+03
19,30,60,2.379633e+03
19,30,70,2.379503e+03
19,30,80,2.379503e+03
19,30,90,2.379503e+03
19,30,100,2.379500e+03
19,30,1,1.077904e+07
19,30,2,4.657392e+06
19,30,3,4.609991e+06
19,30,5,4.609991e+06
19,30,10,3.931781e+05
19,30,20,1.278489e+03
19,30,30,1.202605e+03
19,30,40,5.216327e+02
19,30,50,5.001271e+02
19,30,60,2.437566e+02
19,30,70,1.212208e+02
19,30,80,1.138950e+02
19,30,90,1.138374e+02
19,30,100,9.590067e+01
19,30,1,9.569834e+07
19,30,2,7.046220e+07
19,30,3,7.046060e+07
19,30,5,7.046060e+07
19,30,10,5.827167e+06
19,30,20,1.593938e+03
19,30,30,1.575053e+03
19,30,40,1.567708e+03
19,30,50,1.566008e+03
19,30,60,1.565870e+03
19,30,70,1.565870e+03
19,30,80,1.565407e+03
19,30,90,1.565142e+03
19,30,100,1.565142e+03
19,30,1,3.243921e+08
19,30,2,3.210641e+08
19,30,3,3.177255e+08
19,30,5,3.177255e+08
19,30,10,6.643569e+06
19,30,20,5.099309e+03
19,30,30,5.092998e+03
19,30,40,5.089938e+03
19,30,50,5.088520e+03
19,30,60,5.083429e+03
19,30,70,5.080728e+03
19,30,80,3.851548e+03
19,30,90,2.978317e+02
19,30,100,2.668762e+02
19,30,1,3.071160e+08
19,30,2,2.674942e+08
19,30,3,2.661604e+08
19,30,5,2.661604e+08
19,30,10,3.705840e+07
19,30,20,1.282123e+03
19,30,30,1.251573e+03
19,30,40,1.251573e+03
19,30,50,3.157135e+02
19,30,60,2.724555e+02
19,30,70,2.573324e+02
19,30,80,2.469001e+02
19,30,90,2.460661e+02
19,30,100,2.460305e+02
19,30,1,1.473227e+08
19,30,2,1.410950e+08
19,30,3,1.410073e+08
19,30,5,3.980157e+07
19,30,10,3.840443e+07
19,30,20,5.929812e+02
19,30,30,5.803339e+02
19,30,40,5.732453e+02
19,30,50,5.721149e+02
19,30,60,5.662378e+02
19,30,70,5.656407e+02
19,30,80,5.652473e+02
19,30,90,5.633379e+02
19,30,100,5.630289e+02
19,30,1,2.244672e+07
19,30,2,1.902746e+07
19,30,3,1.902746e+07
19,30,5,1.093229e+06
19,30,10,1.093229e+06
19,30,20,1.449936e+03
19,30,30,2.651259e+02
19,30,40,2.104858e+02
19,30,50,1.276353e+02
19,30,60,1.226440e+02
19,30,70,9.638096e+01
19,30,80,9.590879e+01
19,30,90,9.571489e+01
19,30,100,9.571489e+01
19,30,1,5.732493e+07
19,30,2,2.976731e+06
19,30,3,2.976719e+06
19,30,5,2.976719e+06
19,30,10,1.718870e+06
19,30,20,2.039397e+03
19,30,30,2.027488e+03
19,30,40,1.994284e+03
19,30,50,1.991829e+03
19,30,60,1.969459e+03
19,30,70,1.969400e+03
19,30,80,1.969392e+03
19,30,90,1.969390e+03
19,30,100,1.969291e+03
19,30,1,1.336081e+07
19,30,2,1.168357e+07
19,30,3,1.099815e+07
19,30,5,1.099815e+07
19,30,10,1.098832e+07
19,30,20,9.502224e+01
19,30,30,9.019775e+01
19,30,40,9.008313e+01
19,30,50,8.122519e+01
19,30,60,7.732442e+01
19,30,70,7.628358e+01
19,30,80,7.597767e+01
19,30,90,7.584975e+01
19,30,100,7.584923e+01
19,30,1,7.881176e+07
19,30,2,2.776642e+07
19,30,3,2.661867e+07
19,30,5,2.661867e+07
19,30,10,5.406904e+06
19,30,20,3.473127e+02
19,30,30,3.185162e+02
19,30,40,3.172704e+02
19,30,50,3.168066e+02
19,30,60,3.165726e+02
19,30,70,3.130587e+02
19,30,80,3.126710e+02
19,30,90,3.113890e+02
19,30,100,3.097675e+02
