funcid,dim,milestone,error
3,10,1,3.342158e+04
3,10,2,3.342158e+04
3,10,3,3.342158e+04
3,10,5,3.342158e+04
3,10,10,3.313376e+04
3,10,20,1.077975e+04
3,10,30,8.117238e+03
3,10,40,2.413136e+03
3,10,50,2.149720e+03
3,10,60,3.234908e+02
3,10,70,2.736314e+02
3,10,80,1.735720e+01
3,10,90,7.503852e+00
3,10,100,8.375084e-02
3,10,1,3.482881e+04
3,10,2,3.444381e+04
3,10,3,2.510699e+04
3,10,5,2.300115e+04
3,10,10,2.217901e+04
3,10,20,8.489713e+03
3,10,30,2.635675e+03
3,10,40,5.997075e+02
3,10,50,1.468178e+02
3,10,60,2.587501e+00
3,10,70,1.888805e+00
3,10,80,3.306493e-02
3,10,90,1.024274e-02
3,10,100,5.939326e-05
3,10,1,2.519119e+04
3,10,2,2.518676e+04
3,10,3,1.316514e+04
3,10,5,1.230834e+04
3,10,10,1.230834e+04
3,10,20,5.257196e+03
3,10,30,3.897188e+03
3,10,40,1.172882e+03
3,10,50,8.204585e+02
3,10,60,1.040342e+02
3,10,70,4.232422e+01
3,10,80,3.646271e-01
3,10,90,2.365867e-01
3,10,100,3.044556e-03
3,10,1,1.945726e+04
3,10,2,1.917928e+04
3,10,3,1.913398e+04
3,10,5,1.889221e+04
3,10,10,1.868702e+04
3,10,20,6.992544e+03
3,10,30,4.999819e+03
3,10,40,1.262892e+03
3,10,50,1.021965e+03
3,10,60,1.515422e+02
3,10,70,5.215078e+01
3,10,80,6.016204e-01
3,10,90,3.528621e-01
3,10,100,1.150378e-02
3,10,1,2.290066e+04
3,10,2,2.253552e+04
3,10,3,1.879878e+04
3,10,5,1.566441e+04
3,10,10,1.564183e+04
3,10,20,3.651339e+03
3,10,30,2.629660e+03
3,10,40,5.720216e+02
3,10,50,4.014584e+02
3,10,60,4.010225e+01
3,10,70,4.010225e+01
3,10,80,1.044499e+00
3,10,90,5.322930e-01
3,10,100,8.581431e-03
3,10,1,2.760838e+04
3,10,2,2.697070e+04
3,10,3,1.177539e+04
3,10,5,9.457933e+03
3,10,10,9.457933e+03
3,10,20,2.307176e+03
3,10,30,1.855578e+03
3,10,40,2.449594e+02
3,10,50,2.449594e+02
3,10,60,2.538166e+01
3,10,70,1.744442e+01
3,10,80,6.332426e-01
3,10,90,6.332426e-01
3,10,100,2.233668e-02
3,10,1,4.023239e+04
3,10,2,3.982563e+04
3,10,3,1.676721e+04
3,10,5,1.472585e+04
3,10,10,1.471843e+04
3,10,20,5.298674e+03
3,10,30,3.778906e+03
3,10,40,8.515944e+02
3,10,50,1.743691e+02
3,10,60,3.116024e+00
3,10,70,2.087206e+00
3,10,80,7.203375e-02
3,10,90,2.080754e-02
3,10,100,5.906474e-04
3,10,1,2.862578e+04
3,10,2,2.862578e+04
3,10,3,9.656702e+03
3,10,5,9.126902e+03
3,10,10,9.126902e+03
3,10,20,3.170172e+03
3,10,30,2.316221e+03
3,10,40,4.524673e+02
3,10,50,1.097153e+02
3,10,60,1.734871e+00
3,10,70,1.215048e+00
3,10,80,3.890305e-02
3,10,90,1.376313e-02
3,10,100,1.624259e-04
3,10,1,6.285921e+04
3,10,2,6.267039e+04
3,10,3,1.573929e+04
3,10,5,1.358438e+04
3,10,10,9.681743e+03
3,10,20,1.846668e+03
3,10,30,7.010680e+02
3,10,40,7.068736e+01
3,10,50,4.653759e+01
3,10,60,7.198789e-01
3,10,70,2.900433e-01
3,10,80,2.928560e-03
3,10,90,1.756566e-03
3,10,100,1.616807e-05
3,10,1,2.818107e+04
3,10,2,2.675068e+04
3,10,3,1.524541e+04
3,10,5,1.417503e+04
3,10,10,1.410269e+04
3,10,20,5.281127e+03
3,10,30,3.578705e+03
3,10,40,8.402865e+02
3,10,50,2.587470e+02
3,10,60,1.233006e+01
3,10,70,5.085798e+00
3,10,80,4.663517e-02
3,10,90,2.237762e-02
3,10,100,3.205437e-04
