funcid,dim,milestone,error
1,10,1,1.303342e+09
1,10,2,1.211845e+09
1,10,3,1.121567e+09
1,10,5,9.312172e+08
1,10,10,1.982679e+08
1,10,20,2.347912e+02
1,10,30,2.347649e+02
1,10,40,2.347014e+02
1,10,50,2.347013e+02
1,10,60,2.346963e+02
1,10,70,2.346833e+02
1,10,80,2.346721e+02
1,10,90,2.346697e+02
1,10,100,2.346632e+02
1,10,1,3.401338e+09
1,10,2,3.039395e+09
1,10,3,3.028946e+09
1,10,5,3.028946e+09
1,10,10,3.448353e+08
1,10,20,2.656935e+01
1,10,30,2.656935e+01
1,10,40,2.656935e+01
1,10,50,2.656935e+01
1,10,60,2.656935e+01
1,10,70,2.656935e+01
1,10,80,2.656935e+01
1,10,90,2.656935e+01
1,10,100,2.656935e+01
1,10,1,1.449606e+09
1,10,2,1.054788e+09
1,10,3,9.910187e+08
1,10,5,9.910187e+08
1,10,10,9.877360e+08
1,10,20,1.785629e+02
1,10,30,1.785629e+02
1,10,40,1.785629e+02
1,10,50,1.785629e+02
1,10,60,1.785629e+02
1,10,70,1.785629e+02
1,10,80,1.785629e+02
1,10,90,1.785629e+02
1,10,100,1.785629e+02
1,10,1,6.081916e+08
1,10,2,5.132436e+08
1,10,3,5.109349e+08
1,10,5,5.109349e+08
1,10,10,3.419462e+08
1,10,20,8.085472e+02
1,10,30,8.085472e+02
1,10,40,7.169774e+02
1,10,50,7.169774e+02
1,10,60,7.169630e+02
1,10,70,7.169630e+02
1,10,80,7.169473e+02
1,10,90,7.169473e+02
1,10,100,7.169334e+02
1,10,1,7.482592e+09
1,10,2,7.250766e+09
1,10,3,7.155131e+09
1,10,5,7.155131e+09
1,10,10,4.643657e+07
1,10,20,1.407177e+02
1,10,30,1.407177e+02
1,10,40,1.407114e+02
1,10,50,1.407108e+02
1,10,60,1.407067e+02
1,10,70,1.407017e+02
1,10,80,1.406941e+02
1,10,90,1.406937e+02
1,10,100,1.406905e+02
1,10,1,1.504586e+09
1,10,2,1.372560e+09
1,10,3,1.372446e+09
1,10,5,1.372446e+09
1,10,10,1.524841e+08
1,10,20,2.058479e+00
1,10,30,1.997260e+00
1,10,40,6.893982e-01
1,10,50,6.893982e-01
1,10,60,6.889518e-01
1,10,70,6.889517e-01
1,10,80,6.889517e-01
1,10,90,6.889517e-01
1,10,100,6.889517e-01
1,10,1,2.704239e+09
1,10,2,2.533464e+09
1,10,3,2.517728e+09
1,10,5,2.517728e+09
1,10,10,4.381781e+08
1,10,20,6.886827e+02
1,10,30,6.886827e+02
1,10,40,6.553702e+02
1,10,50,6.553702e+02
1,10,60,6.553450e+02
1,10,70,6.553449e+02
1,10,80,6.553246e+02
1,10,90,6.553236e+02
1,10,100,6.553041e+02
1,10,1,1.323288e+10
1,10,2,1.311813e+10
1,10,3,1.199788e+10
1,10,5,8.724873e+09
1,10,10,4.324507e+08
1,10,20,4.194769e+01
1,10,30,4.194615e+01
1,10,40,4.189682e+01
1,10,50,4.189681e+01
1,10,60,4.189594e+01
1,10,70,4.188934e+01
1,10,80,4.188302e+01
1,10,90,4.188113e+01
1,10,100,4.187923e+01
1,10,1,5.331606e+07
1,10,2,3.331799e+07
1,10,3,3.315080e+07
1,10,5,3.315080e+07
1,10,10,2.839859e+07
1,10,20,1.406445e+02
1,10,30,1.271352e+02
1,10,40,1.124300e+02
1,10,50,1.124300e+02
1,10,60,1.124280e+02
1,10,70,1.124280e+02
1,10,80,1.124257e+02
1,10,90,1.124257e+02
1,10,100,1.124233e+02
1,10,1,4.223978e+08
1,10,2,3.190351e+08
1,10,3,3.188285e+08
1,10,5,3.188285e+08
1,10,10,2.341960e+08
1,10,20,2.384216e+02
1,10,30,2.379424e+02
1,10,40,2.374779e+02
1,10,50,2.374778e+02
1,10,60,2.374728e+02
1,10,70,2.374728e+02
1,10,80,2.374674e+02
1,10,90,2.374674e+02
1,10,100,2.374628e+02
