funcid,dim,milestone,error
14,10,1,2.600741e+03
14,10,2,2.578814e+03
14,10,3,2.500603e+03
14,10,5,2.464714e+03
14,10,10,2.464714e+03
14,10,20,2.424659e+03
14,10,30,2.424583e+03
14,10,40,2.409107e+03
14,10,50,2.408844e+03
14,10,60,2.382595e+03
14,10,70,2.382595e+03
14,10,80,2.339620e+03
14,10,90,2.337119e+03
14,10,100,2.305810e+03
14,10,1,3.376251e+03
14,10,2,3.375874e+03
14,10,3,3.375853e+03
14,10,5,3.375853e+03
14,10,10,9.116837e+02
14,10,20,8.968833e+02
14,10,30,8.365990e+02
14,10,40,8.220512e+02
14,10,50,8.220051e+02
14,10,60,8.202653e+02
14,10,70,8.138076e+02
14,10,80,8.116222e+02
14,10,90,8.113146e+02
14,10,100,8.106607e+02
14,10,1,5.520692e+03
14,10,2,5.519729e+03
14,10,3,5.519717e+03
14,10,5,5.519717e+03
14,10,10,3.157288e+01
14,10,20,3.051967e+01
14,10,30,2.307926e+01
14,10,40,2.307926e+01
14,10,50,2.307926e+01
14,10,60,7.344300e+00
14,10,70,7.344300e+00
14,10,80,7.344300e+00
14,10,90,7.344300e+00
14,10,100,7.344300e+00
14,10,1,5.812434e+03
14,10,2,5.812425e+03
14,10,3,5.812425e+03
14,10,5,5.812425e+03
14,10,10,2.502589e+02
14,10,20,2.571387e+01
14,10,30,2.522974e+01
14,10,40,9.182030e+00
14,10,50,7.282711e+00
14,10,60,7.159779e+00
14,10,70,7.118052e+00
14,10,80,7.057239e+00
14,10,90,7.056529e+00
14,10,100,4.836253e+00
14,10,1,3.525873e+03
14,10,2,3.525873e+03
14,10,3,3.276404e+03
14,10,5,3.256913e+03
14,10,10,8.601969e+02
14,10,20,8.482427e+02
14,10,30,8.472242e+02
14,10,40,8.411180e+02
14,10,50,8.373628e+02
14,10,60,8.342930e+02
14,10,70,8.303351e+02
14,10,80,8.277184e+02
14,10,90,8.185291e+02
14,10,100,8.115966e+02
14,10,1,6.976925e+03
14,10,2,6.973573e+03
14,10,3,1.988404e+03
14,10,5,1.957127e+03
14,10,10,1.956525e+03
14,10,20,1.934226e+03
14,10,30,1.933511e+03
14,10,40,1.926226e+03
14,10,50,1.926046e+03
14,10,60,1.918238e+03
14,10,70,1.918065e+03
14,10,80,1.905692e+03
14,10,90,1.905284e+03
14,10,100,1.871121e+03
14,10,1,1.544803e+04
14,10,2,1.544803e+04
14,10,3,5.848682e+03
14,10,5,5.848682e+03
14,10,10,3.283725e+01
14,10,20,3.091371e+01
14,10,30,2.515847e+01
14,10,40,2.507330e+01
14,10,50,2.507330e+01
14,10,60,2.507071e+01
14,10,70,2.506703e+01
14,10,80,2.506683e+01
14,10,90,2.506661e+01
14,10,100,2.506639e+01
14,10,1,9.218718e+03
14,10,2,9.218718e+03
14,10,3,9.218718e+03
14,10,5,9.218718e+03
14,10,10,8.240017e+01
14,10,20,7.459156e+01
14,10,30,6.899978e+01
14,10,40,6.880600e+01
14,10,50,6.880600e+01
14,10,60,6.880600e+01
14,10,70,6.877134e+01
14,10,80,6.877134e+01
14,10,90,6.807660e+01
14,10,100,6.803478e+01
14,10,1,1.642147e+04
14,10,2,1.642147e+04
14,10,3,2.557964e+03
14,10,5,2.542127e+03
14,10,10,5.533719e+01
14,10,20,4.126805e+01
14,10,30,4.003008e+01
14,10,40,4.002430e+01
14,10,50,4.002430e+01
14,10,60,4.002430e+01
14,10,70,3.996951e+01
14,10,80,2.180810e+01
14,10,90,2.169494e+01
14,10,100,2.166979e+01
14,10,1,8.521383e+03
14,10,2,8.521255e+03
14,10,3,6.068939e+03
14,10,5,6.068939e+03
14,10,10,1.901760e+02
14,10,20,1.080646e+02
14,10,30,1.064378e+02
14,10,40,1.061301e+02
14,10,50,1.061283e+02
14,10,60,1.061089e+02
14,10,70,1.054539e+02
14,10,80,1.054081e+02
14,10,90,1.054055e+02
14,10,100,1.053914e+02
