funcid,dim,milestone,error
19,10,1,3.001942e+04
19,10,2,1.686718e+04
19,10,3,3.393118e+02
19,10,5,3.267952e+02
19,10,10,3.267952e+02
19,10,20,3.262854e+02
19,10,30,3.257621e+02
19,10,40,3.256772e+02
19,10,50,3.256086e+02
19,10,60,3.255626e+02
19,10,70,3.255277e+02
19,10,80,3.255210e+02
19,10,90,3.253938e+02
19,10,100,3.253938e+02
19,10,1,7.827674e+03
19,10,2,7.827212e+03
19,10,3,7.827194e+03
19,10,5,7.827194e+03
19,10,10,7.827128e+03
19,10,20,5.040813e+03
19,10,30,4.076774e+02
19,10,40,3.521219e+02
19,10,50,3.516274e+02
19,10,60,3.515468e+02
19,10,70,3.515453e+02
19,10,80,3.515331e+02
19,10,90,3.512295e+02
19,10,100,3.512293e+02
19,10,1,2.169405e+04
19,10,2,2.169169e+04
19,10,3,2.169127e+04
19,10,5,2.169127e+04
19,10,10,9.529741e+03
19,10,20,6.159605e+03
19,10,30,3.862254e+03
19,10,40,3.820981e+03
19,10,50,3.809712e+03
19,10,60,3.803515e+03
19,10,70,3.798019e+03
19,10,80,3.795642e+03
19,10,90,3.795307e+03
19,10,100,3.793948e+03
19,10,1,4.403739e+06
19,10,2,3.922781e+06
19,10,3,3.916862e+06
19,10,5,2.197559e+06
19,10,10,5.850814e+03
19,10,20,5.842715e+03
19,10,30,5.836068e+03
19,10,40,2.206365e+03
19,10,50,3.125142e+01
19,10,60,3.124929e+01
19,10,70,3.124922e+01
19,10,80,3.124907e+01
19,10,90,3.124589e+01
19,10,100,3.124587e+01
19,10,1,2.077290e+05
19,10,2,1.509534e+05
19,10,3,1.506857e+05
19,10,5,1.506857e+05
19,10,10,8.850856e+03
19,10,20,8.299478e+03
19,10,30,8.298755e+03
19,10,40,3.334003e+03
19,10,50,2.808191e+03
19,10,60,2.755377e+03
19,10,70,2.736201e+03
19,10,80,2.735872e+03
19,10,90,2.734361e+03
19,10,100,2.734165e+03
19,10,1,2.683612e+04
19,10,2,2.683488e+04
19,10,3,2.683482e+04
19,10,5,2.683482e+04
19,10,10,2.039704e+02
19,10,20,1.851957e+02
19,10,30,1.844785e+02
19,10,40,1.843067e+02
19,10,50,1.842857e+02
19,10,60,1.842687e+02
19,10,70,1.842671e+02
19,10,80,1.837737e+02
19,10,90,1.837731e+02
19,10,100,1.837723e+02
19,10,1,3.634155e+04
19,10,2,3.624724e+04
19,10,3,7.341666e+03
19,10,5,4.186452e+03
19,10,10,4.186341e+03
19,10,20,3.790097e+03
19,10,30,7.427841e+01
19,10,40,7.370970e+01
19,10,50,4.511046e+01
19,10,60,4.436836e+01
19,10,70,4.402497e+01
19,10,80,4.398145e+01
19,10,90,4.398081e+01
19,10,100,4.398081e+01
19,10,1,1.877969e+04
19,10,2,1.877969e+04
19,10,3,1.877969e+04
19,10,5,1.877969e+04
19,10,10,1.877969e+04
19,10,20,1.358745e+04
19,10,30,1.036805e+04
19,10,40,7.719022e+03
19,10,50,7.692517e+03
19,10,60,7.691509e+03
19,10,70,7.687226e+03
19,10,80,7.685528e+03
19,10,90,7.685492e+03
19,10,100,7.684575e+03
19,10,1,8.834196e+03
19,10,2,8.833029e+03
19,10,3,5.835637e+03
19,10,5,5.561138e+03
19,10,10,2.926480e+03
19,10,20,2.913676e+03
19,10,30,2.913105e+03
19,10,40,2.912559e+03
19,10,50,2.911390e+03
19,10,60,2.909794e+03
19,10,70,2.909751e+03
19,10,80,2.909274e+03
19,10,90,2.908481e+03
19,10,100,2.907202e+03
19,10,1,6.083325e+03
19,10,2,6.079786e+03
19,10,3,6.079754e+03
19,10,5,3.614573e+03
19,10,10,2.099337e+03
19,10,20,2.063360e+03
19,10,30,2.062709e+03
19,10,40,2.055465e+03
19,10,50,2.053163e+03
19,10,60,2.050074e+03
19,10,70,2.050055e+03
19,10,80,2.049814e+03
19,10,90,2.049046e+03
19,10,100,2.047859e+03
