funcid,dim,milestone,error
30,30,1,8.292218e+08
30,30,2,7.250186e+08
30,30,3,6.194115e+08
30,30,5,6.194115e+08
30,30,10,3.100278e+07
30,30,20,2.131677e+05
30,30,30,1.427933e+05
30,30,40,8.384261e+04
30,30,50,6.456602e+04
30,30,60,6.156964e+04
30,30,70,5.733970e+04
30,30,80,5.381198e+04
30,30,90,4.553211e+04
30,30,100,4.206259e+04
30,30,1,3.888364e+06
30,30,2,2.575026e+06
30,30,3,2.131744e+06
30,30,5,2.131744e+06
30,30,10,2.098294e+06
30,30,20,4.227065e+05
30,30,30,7.841887e+04
30,30,40,2.946543e+04
30,30,50,2.804298e+04
30,30,60,2.749655e+04
30,30,70,2.700232e+04
30,30,80,2.497303e+04
30,30,90,2.437111e+04
30,30,100,2.353805e+04
30,30,1,3.823674e+06
30,30,2,2.837195e+06
30,30,3,2.811811e+06
30,30,5,2.811811e+06
30,30,10,2.637611e+06
30,30,20,3.174865e+05
30,30,30,1.534724e+05
30,30,40,9.861810e+04
30,30,50,7.956411e+04
30,30,60,7.219990e+04
30,30,70,4.268725e+04
30,30,80,3.439335e+04
30,30,90,1.975972e+04
30,30,100,1.829122e+04
30,30,1,4.543517e+06
30,30,2,1.595687e+06
30,30,3,1.518099e+06
30,30,5,1.518099e+06
30,30,10,1.242727e+06
30,30,20,2.684998e+05
30,30,30,1.484532e+04
30,30,40,1.179327e+04
30,30,50,1.179117e+04
30,30,60,1.178649e+04
30,30,70,1.177969e+04
30,30,80,1.174708e+04
30,30,90,1.174625e+04
30,30,100,1.174399e+04
30,30,1,9.467701e+07
30,30,2,8.904847e+07
30,30,3,8.788337e+07
30,30,5,8.788337e+07
30,30,10,3.138203e+05
30,30,20,5.101776e+04
30,30,30,2.418214e+04
30,30,40,1.638826e+04
30,30,50,1.607514e+04
30,30,60,1.412352e+04
30,30,70,1.386044e+04
30,30,80,1.385280e+04
30,30,90,1.365235e+04
30,30,100,1.356902e+04
30,30,1,2.596218e+07
30,30,2,4.645110e+06
30,30,3,4.607601e+06
30,30,5,4.607601e+06
30,30,10,4.641185e+05
30,30,20,3.041372e+04
30,30,30,2.435228e+04
30,30,40,2.139764e+04
30,30,50,2.056827e+04
30,30,60,2.038817e+04
30,30,70,1.958937e+04
30,30,80,1.876632e+04
30,30,90,1.845532e+04
30,30,100,1.837059e+04
30,30,1,5.926201e+07
30,30,2,5.901991e+07
30,30,3,5.871504e+07
30,30,5,5.871504e+07
30,30,10,1.153070e+07
30,30,20,5.280472e+04
30,30,30,3.391921e+04
30,30,40,1.662758e+04
30,30,50,1.088825e+04
30,30,60,9.076777e+03
30,30,70,8.985867e+03
30,30,80,8.826148e+03
30,30,90,8.433150e+03
30,30,100,8.232715e+03
30,30,1,5.306032e+06
30,30,2,4.190095e+06
30,30,3,4.022080e+06
30,30,5,4.022080e+06
30,30,10,3.956298e+06
30,30,20,5.371905e+04
30,30,30,4.099812e+04
30,30,40,4.001824e+04
30,30,50,3.226027e+04
30,30,60,3.129890e+04
30,30,70,3.013972e+04
30,30,80,2.944295e+04
30,30,90,2.548047e+04
30,30,100,2.180188e+04
30,30,1,2.592081e+07
30,30,2,2.449551e+06
30,30,3,2.433075e+06
30,30,5,2.433075e+06
30,30,10,8.586965e+05
30,30,20,2.897635e+05
30,30,30,3.754824e+04
30,30,40,1.891300e+04
30,30,50,1.881908e+04
30,30,60,1.865878e+04
30,30,70,1.734982e+04
30,30,80,1.709991e+04
30,30,90,1.678282e+04
30,30,100,1.646161e+04
30,30,1,1.492086e+08
30,30,2,1.480399e+08
30,30,3,1.470941e+08
30,30,5,1.470941e+08
30,30,10,4.766782e+07
30,30,20,7.995229e+05
30,30,30,3.033483e+04
30,30,40,1.039881e+04
30,30,50,1.036105e+04
30,30,60,1.035117e+04
30,30,70,1.032857e+04
30,30,80,1.030167e+04
30,30,90,9.252873e+03
30,30,100,8.795073e+03
