funcid,dim,milestone,error
24,30,1,8.235492e+02
24,30,2,8.097456e+02
24,30,3,8.079922e+02
24,30,5,8.079922e+02
24,30,10,7.947103e+02
24,30,20,7.492973e+02
24,30,30,7.303155e+02
24,30,40,7.263955e+02
24,30,50,7.259991e+02
24,30,60,7.259553e+02
24,30,70,7.255908e+02
24,30,80,7.252470e+02
24,30,90,7.251772e+02
24,30,100,7.251740e+02
24,30,1,7.792406e+02
24,30,2,7.518413e+02
24,30,3,7.486592e+02
24,30,5,7.486592e+02
24,30,10,7.238353e+02
24,30,20,6.551608e+02
24,30,30,6.551608e+02
24,30,40,6.551608e+02
24,30,50,6.551608e+02
24,30,60,6.551608e+02
24,30,70,6.551608e+02
24,30,80,6.551608e+02
24,30,90,6.551608e+02
24,30,100,6.551608e+02
24,30,1,8.318942e+02
24,30,2,8.230928e+02
24,30,3,8.229496e+02
24,30,5,8.229496e+02
24,30,10,7.838788e+02
24,30,20,7.217697e+02
24,30,30,6.939503e+02
24,30,40,6.905376e+02
24,30,50,6.904681e+02
24,30,60,6.895804e+02
24,30,70,6.881405e+02
24,30,80,6.881404e+02
24,30,90,6.879032e+02
24,30,100,6.872244e+02
24,30,1,8.754705e+02
24,30,2,8.480125e+02
24,30,3,8.340531e+02
24,30,5,8.340531e+02
24,30,10,7.965938e+02
24,30,20,7.812918e+02
24,30,30,7.809702e+02
24,30,40,7.809023e+02
24,30,50,7.808724e+02
24,30,60,7.808623e+02
24,30,70,7.808421e+02
24,30,80,7.808420e+02
24,30,90,7.808298e+02
24,30,100,7.808298e+02
24,30,1,7.084665e+02
24,30,2,6.832807e+02
24,30,3,6.825004e+02
24,30,5,6.825004e+02
24,30,10,6.633664e+02
24,30,20,6.558973e+02
24,30,30,6.521368e+02
24,30,40,6.515110e+02
24,30,50,6.485352e+02
24,30,60,6.483564e+02
24,30,70,6.480424e+02
24,30,80,6.464804e+02
24,30,90,6.464306e+02
24,30,100,6.462052e+02
24,30,1,1.014094e+03
24,30,2,9.917751e+02
24,30,3,9.908959e+02
24,30,5,9.908959e+02
24,30,10,8.539324e+02
24,30,20,7.626943e+02
24,30,30,7.576162e+02
24,30,40,7.573468e+02
24,30,50,7.573215e+02
24,30,60,7.570164e+02
24,30,70,7.568729e+02
24,30,80,7.568642e+02
24,30,90,7.568166e+02
24,30,100,7.568083e+02
24,30,1,7.477731e+02
24,30,2,7.307154e+02
24,30,3,7.296524e+02
24,30,5,7.296524e+02
24,30,10,6.878100e+02
24,30,20,6.257284e+02
24,30,30,6.242178e+02
24,30,40,6.240680e+02
24,30,50,6.240680e+02
24,30,60,6.240407e+02
24,30,70,6.239832e+02
24,30,80,6.239634e+02
24,30,90,6.239400e+02
24,30,100,6.238891e+02
24,30,1,8.764486e+02
24,30,2,8.600814e+02
24,30,3,8.597943e+02
24,30,5,8.597943e+02
24,30,10,8.047274e+02
24,30,20,7.583784e+02
24,30,30,7.565518e+02
24,30,40,7.564079e+02
24,30,50,7.551904e+02
24,30,60,7.535988e+02
24,30,70,7.523037e+02
24,30,80,7.517236e+02
24,30,90,7.503551e+02
24,30,100,7.492228e+02
24,30,1,8.374085e+02
24,30,2,8.193968e+02
24,30,3,8.190012e+02
24,30,5,8.190012e+02
24,30,10,8.033730e+02
24,30,20,7.891378e+02
24,30,30,7.891378e+02
24,30,40,7.891378e+02
24,30,50,7.889268e+02
24,30,60,7.883313e+02
24,30,70,7.882287e+02
24,30,80,7.882181e+02
24,30,90,7.880982e+02
24,30,100,7.880725e+02
24,30,1,8.039730e+02
24,30,2,7.833657e+02
24,30,3,7.829030e+02
24,30,5,7.829030e+02
24,30,10,7.664275e+02
24,30,20,7.375004e+02
24,30,30,7.375004e+02
24,30,40,7.375004e+02
24,30,50,7.375004e+02
24,30,60,7.375004e+02
24,30,70,7.375004e+02
24,30,80,7.375004e+02
24,30,90,7.375004e+02
24,30,100,7.375004e+02
