funcid,dim,milestone,error
12,30,1,6.467889e+08
12,30,2,5.589338e+08
12,30,3,5.473583e+08
12,30,5,5.473583e+08
12,30,10,2.102576e+08
12,30,20,5.056860e+06
12,30,30,4.925815e+06
12,30,40,3.068941e+06
12,30,50,1.908950e+06
12,30,60,9.159293e+05
12,30,70,7.547552e+05
12,30,80,5.743657e+05
12,30,90,4.736573e+05
12,30,100,4.173550e+05
12,30,1,9.338393e+08
12,30,2,7.819778e+08
12,30,3,7.812664e+08
12,30,5,7.812664e+08
12,30,10,2.517397e+08
12,30,20,1.154997e+07
12,30,30,6.082289e+06
12,30,40,2.711039e+06
12,30,50,2.009710e+06
12,30,60,8.783953e+05
12,30,70,4.524411e+05
12,30,80,3.178747e+05
12,30,90,2.533952e+05
12,30,100,2.356773e+05
12,30,1,5.269218e+08
12,30,2,4.593837e+08
12,30,3,4.568275e+08
12,30,5,4.568275e+08
12,30,10,7.668306e+07
12,30,20,1.254603e+07
12,30,30,6.650099e+06
12,30,40,3.655291e+06
12,30,50,2.932371e+06
12,30,60,2.027872e+06
12,30,70,1.760657e+06
12,30,80,1.581759e+06
12,30,90,1.499179e+06
12,30,100,1.426389e+06
12,30,1,1.068985e+09
12,30,2,9.430765e+08
12,30,3,9.281332e+08
12,30,5,9.281332e+08
12,30,10,9.756178e+07
12,30,20,6.573436e+06
12,30,30,4.627401e+06
12,30,40,4.549121e+06
12,30,50,2.719699e+06
12,30,60,2.322775e+06
12,30,70,1.597053e+06
12,30,80,1.165680e+06
12,30,90,8.592831e+05
12,30,100,7.266796e+05
12,30,1,7.820257e+07
12,30,2,5.611754e+07
12,30,3,4.829579e+07
12,30,5,4.829579e+07
12,30,10,3.313910e+07
12,30,20,1.013697e+07
12,30,30,5.950733e+06
12,30,40,4.886203e+06
12,30,50,3.157023e+06
12,30,60,2.512052e+06
12,30,70,2.475245e+06
12,30,80,1.952545e+06
12,30,90,1.580795e+06
12,30,100,1.459408e+06
12,30,1,1.167486e+09
12,30,2,5.559473e+08
12,30,3,5.558713e+08
12,30,5,5.558713e+08
12,30,10,2.749564e+08
12,30,20,2.301411e+06
12,30,30,2.281135e+06
12,30,40,2.208071e+06
12,30,50,2.169085e+06
12,30,60,2.126313e+06
12,30,70,2.052956e+06
12,30,80,1.992939e+06
12,30,90,1.942186e+06
12,30,100,1.805652e+06
12,30,1,2.716153e+09
12,30,2,2.571101e+09
12,30,3,2.566831e+09
12,30,5,2.566831e+09
12,30,10,1.149578e+08
12,30,20,2.145922e+06
12,30,30,2.145922e+06
12,30,40,7.672744e+05
12,30,50,6.046290e+05
12,30,60,4.903671e+05
12,30,70,4.552238e+05
12,30,80,3.874694e+05
12,30,90,3.796182e+05
12,30,100,3.364671e+05
12,30,1,5.462203e+08
12,30,2,3.968170e+08
12,30,3,3.827433e+08
12,30,5,3.827433e+08
12,30,10,3.023635e+08
12,30,20,4.831173e+06
12,30,30,4.459213e+06
12,30,40,3.907042e+06
12,30,50,2.656576e+06
12,30,60,2.229057e+06
12,30,70,2.174822e+06
12,30,80,1.867031e+06
12,30,90,1.734561e+06
12,30,100,1.593240e+06
12,30,1,1.243809e+09
12,30,2,1.188113e+09
12,30,3,1.126066e+09
12,30,5,1.126066e+09
12,30,10,1.579233e+08
12,30,20,7.794721e+05
12,30,30,7.110815e+05
12,30,40,5.438081e+05
12,30,50,5.009241e+05
12,30,60,3.818277e+05
12,30,70,3.714426e+05
12,30,80,3.388332e+05
12,30,90,3.262341e+05
12,30,100,2.885594e+05
12,30,1,1.972729e+09
12,30,2,1.883168e+09
12,30,3,1.878725e+09
12,30,5,1.878725e+09
12,30,10,1.074706e+08
12,30,20,1.844185e+07
12,30,30,9.612858e+06
12,30,40,8.328143e+06
12,30,50,7.520370e+06
12,30,60,5.121182e+06
12,30,70,3.841287e+06
12,30,80,3.041637e+06
12,30,90,2.752604e+06
12,30,100,2.472358e+06
