funcid,dim,milestone,error
3,30,1,1.468414e+05
3,30,2,1.440938e+05
3,30,3,1.419767e+05
3,30,5,1.419767e+05
3,30,10,1.365503e+05
3,30,20,1.302964e+05
3,30,30,1.259703e+05
3,30,40,1.216774e+05
3,30,50,1.173161e+05
3,30,60,1.121788e+05
3,30,70,1.101557e+05
3,30,80,1.062900e+05
3,30,90,1.010973e+05
3,30,100,1.010973e+05
3,30,1,3.256956e+05
3,30,2,3.238267e+05
3,30,3,1.455496e+05
3,30,5,1.386992e+05
3,30,10,1.386992e+05
3,30,20,1.272950e+05
3,30,30,1.204054e+05
3,30,40,1.129170e+05
3,30,50,1.080484e+05
3,30,60,1.020576e+05
3,30,70,9.870910e+04
3,30,80,9.364698e+04
3,30,90,8.994606e+04
3,30,100,8.611342e+04
3,30,1,3.280043e+05
3,30,2,3.151596e+05
3,30,3,1.387795e+05
3,30,5,1.352159e+05
3,30,10,1.352150e+05
3,30,20,1.243382e+05
3,30,30,1.191334e+05
3,30,40,1.119379e+05
3,30,50,1.088326e+05
3,30,60,1.041634e+05
3,30,70,1.001084e+05
3,30,80,9.670512e+04
3,30,90,9.356125e+04
3,30,100,9.111670e+04
3,30,1,2.143633e+05
3,30,2,2.097016e+05
3,30,3,1.332612e+05
3,30,5,1.289116e+05
3,30,10,1.289064e+05
3,30,20,1.219279e+05
3,30,30,1.132076e+05
3,30,40,1.083031e+05
3,30,50,7.594647e+04
3,30,60,7.217558e+04
3,30,70,6.581415e+04
3,30,80,6.275734e+04
3,30,90,5.174566e+04
3,30,100,4.948620e+04
3,30,1,1.104595e+05
3,30,2,1.091539e+05
3,30,3,1.077628e+05
3,30,5,1.077628e+05
3,30,10,1.060894e+05
3,30,20,1.035084e+05
3,30,30,9.843913e+04
3,30,40,9.631867e+04
3,30,50,7.247176e+04
3,30,60,6.954064e+04
3,30,70,6.438603e+04
3,30,80,6.223461e+04
3,30,90,1.909354e+04
3,30,100,1.847489e+04
3,30,1,1.987487e+05
3,30,2,1.987487e+05
3,30,3,1.016334e+05
3,30,5,9.831315e+04
3,30,10,9.831171e+04
3,30,20,9.308889e+04
3,30,30,8.198325e+04
3,30,40,7.819736e+04
3,30,50,6.705751e+04
3,30,60,6.395468e+04
3,30,70,5.013477e+04
3,30,80,4.783278e+04
3,30,90,3.789687e+04
3,30,100,3.602926e+04
3,30,1,1.815477e+05
3,30,2,1.791696e+05
3,30,3,1.013563e+05
3,30,5,9.811665e+04
3,30,10,9.623419e+04
3,30,20,9.109986e+04
3,30,30,8.643687e+04
3,30,40,8.034348e+04
3,30,50,5.611827e+04
3,30,60,5.378092e+04
3,30,70,4.601762e+04
3,30,80,4.406960e+04
3,30,90,1.868020e+04
3,30,100,1.781671e+04
3,30,1,1.940068e+05
3,30,2,1.873763e+05
3,30,3,1.383125e+05
3,30,5,1.327457e+05
3,30,10,1.327073e+05
3,30,20,1.227812e+05
3,30,30,1.190108e+05
3,30,40,1.130107e+05
3,30,50,1.041127e+05
3,30,60,9.981900e+04
3,30,70,2.254423e+04
3,30,80,2.047252e+04
3,30,90,1.880202e+04
3,30,100,1.802186e+04
3,30,1,2.209142e+05
3,30,2,2.209142e+05
3,30,3,1.465829e+05
3,30,5,1.432586e+05
3,30,10,1.427337e+05
3,30,20,1.321224e+05
3,30,30,1.317315e+05
3,30,40,1.249273e+05
3,30,50,1.212098e+05
3,30,60,1.164727e+05
3,30,70,1.141977e+05
3,30,80,1.106489e+05
3,30,90,1.054870e+05
3,30,100,1.028229e+05
3,30,1,2.570209e+05
3,30,2,2.570209e+05
3,30,3,1.313230e+05
3,30,5,1.279721e+05
3,30,10,1.146776e+05
3,30,20,1.095709e+05
3,30,30,9.970753e+04
3,30,40,9.332659e+04
3,30,50,7.183607e+04
3,30,60,6.781752e+04
3,30,70,6.308347e+04
3,30,80,6.022130e+04
3,30,90,5.119427e+04
3,30,100,4.863625e+04
