funcid,dim,milestone,error
2,30,1,4.153935e+47
2,30,2,4.153935e+47
2,30,3,2.068209e+43
2,30,5,2.068209e+43
2,30,10,1.125387e+30
2,30,20,3.099328e+26
2,30,30,4.604975e+25
2,30,40,2.690392e+22
2,30,50,5.677020e+21
2,30,60,5.168799e+21
2,30,70,3.167222e+17
2,30,80,3.142311e+17
2,30,90,2.853370e+17
2,30,100,2.840350e+17
2,30,1,1.160893e+50
2,30,2,1.160893e+50
2,30,3,1.160893e+50
2,30,5,1.160893e+50
2,30,10,1.709090e+34
2,30,20,3.768797e+25
2,30,30,1.242377e+23
2,30,40,3.634246e+22
2,30,50,6.779947e+21
2,30,60,4.724743e+21
2,30,70,1.641668e+17
2,30,80,6.545899e+16
2,30,90,1.923754e+16
2,30,100,6.253609e+15
2,30,1,2.304297e+47
2,30,2,2.304297e+47
2,30,3,2.304297e+47
2,30,5,2.304297e+47
2,30,10,5.276246e+39
2,30,20,1.589917e+31
2,30,30,1.922676e+25
2,30,40,7.533454e+23
2,30,50,2.737181e+22
2,30,60,8.242245e+21
2,30,70,8.242228e+21
2,30,80,5.607040e+21
2,30,90,2.378810e+21
2,30,100,1.110982e+21
2,30,1,4.466457e+43
2,30,2,4.466457e+43
2,30,3,4.466457e+43
2,30,5,4.466457e+43
2,30,10,9.123810e+34
2,30,20,3.288162e+26
2,30,30,7.856899e+21
2,30,40,2.247502e+17
2,30,50,1.348754e+16
2,30,60,2.302234e+15
2,30,70,1.286679e+15
2,30,80,1.172669e+15
2,30,90,1.168985e+15
2,30,100,1.071897e+15
2,30,1,1.330769e+49
2,30,2,1.330769e+49
2,30,3,1.330769e+49
2,30,5,1.330769e+49
2,30,10,6.265393e+34
2,30,20,6.619236e+28
2,30,30,1.765181e+28
2,30,40,1.259117e+27
2,30,50,1.259117e+27
2,30,60,1.259117e+27
2,30,70,1.259117e+27
2,30,80,9.749342e+26
2,30,90,7.671972e+26
2,30,100,7.671972e+26
2,30,1,1.189531e+46
2,30,2,1.189531e+46
2,30,3,1.189531e+46
2,30,5,1.189531e+46
2,30,10,7.771304e+35
2,30,20,8.383384e+28
2,30,30,1.376849e+28
2,30,40,1.310236e+28
2,30,50,9.729874e+24
2,30,60,1.176325e+21
2,30,70,3.107826e+20
2,30,80,7.855670e+15
2,30,90,7.689771e+15
2,30,100,2.502064e+15
2,30,1,8.020047e+49
2,30,2,8.020047e+49
2,30,3,8.020047e+49
2,30,5,8.020047e+49
2,30,10,7.444168e+29
2,30,20,1.089626e+21
2,30,30,4.963065e+20
2,30,40,1.910931e+17
2,30,50,9.648845e+15
2,30,60,1.395437e+15
2,30,70,4.707934e+14
2,30,80,2.647119e+14
2,30,90,1.808027e+14
2,30,100,1.574022e+14
2,30,1,3.657582e+43
2,30,2,3.657582e+43
2,30,3,3.657582e+43
2,30,5,3.657582e+43
2,30,10,1.120257e+41
2,30,20,4.296749e+29
2,30,30,3.091048e+21
2,30,40,9.310445e+19
2,30,50,3.747915e+19
2,30,60,1.602886e+19
2,30,70,1.381927e+19
2,30,80,1.062322e+19
2,30,90,1.233400e+18
2,30,100,2.639564e+17
2,30,1,1.668227e+46
2,30,2,1.668227e+46
2,30,3,1.668227e+46
2,30,5,1.668227e+46
2,30,10,1.722305e+32
2,30,20,2.028421e+30
2,30,30,6.708749e+18
2,30,40,3.448376e+18
2,30,50,3.672476e+17
2,30,60,3.563554e+17
2,30,70,1.669130e+16
2,30,80,4.788431e+15
2,30,90,4.788430e+15
2,30,100,2.872449e+14
2,30,1,3.607562e+50
2,30,2,3.607562e+50
2,30,3,1.731080e+48
2,30,5,1.731080e+48
2,30,10,7.326635e+30
2,30,20,4.522905e+23
2,30,30,6.803240e+19
2,30,40,2.611818e+16
2,30,50,2.219812e+16
2,30,60,3.252581e+13
2,30,70,2.352216e+13
2,30,80,1.677405e+13
2,30,90,1.207566e+13
2,30,100,1.179440e+13
