funcid,dim,milestone,error
28,10,1,8.738230e+02
28,10,2,8.307898e+02
28,10,3,8.278676e+02
28,10,5,8.278676e+02
28,10,10,6.238295e+02
28,10,20,4.076663e+02
28,10,30,3.999999e+02
28,10,40,3.722243e+02
28,10,50,3.722243e+02
28,10,60,3.529590e+02
28,10,70,3.413268e+02
28,10,80,3.000002e+02
28,10,90,3.000002e+02
28,10,100,3.000000e+02
28,10,1,6.755599e+02
28,10,2,6.671622e+02
28,10,3,6.663889e+02
28,10,5,6.663889e+02
28,10,10,4.583789e+02
28,10,20,3.762316e+02
28,10,30,3.713703e+02
28,10,40,3.582843e+02
28,10,50,3.514176e+02
28,10,60,3.000081e+02
28,10,70,3.000081e+02
28,10,80,3.000000e+02
28,10,90,3.000000e+02
28,10,100,3.000000e+02
28,10,1,9.688659e+02
28,10,2,9.636116e+02
28,10,3,9.634963e+02
28,10,5,9.634963e+02
28,10,10,8.646320e+02
28,10,20,6.368620e+02
28,10,30,6.036610e+02
28,10,40,5.993655e+02
28,10,50,5.958481e+02
28,10,60,5.898613e+02
28,10,70,5.866186e+02
28,10,80,5.855356e+02
28,10,90,5.850072e+02
28,10,100,5.847535e+02
28,10,1,9.221507e+02
28,10,2,8.991361e+02
28,10,3,8.977044e+02
28,10,5,8.977044e+02
28,10,10,4.122206e+02
28,10,20,3.045010e+02
28,10,30,3.038413e+02
28,10,40,3.000000e+02
28,10,50,3.000000e+02
28,10,60,3.000000e+02
28,10,70,3.000000e+02
28,10,80,3.000000e+02
28,10,90,3.000000e+02
28,10,100,3.000000e+02
28,10,1,8.456560e+02
28,10,2,8.149356e+02
28,10,3,8.126842e+02
28,10,5,8.126842e+02
28,10,10,6.915730e+02
28,10,20,3.596359e+02
28,10,30,3.501794e+02
28,10,40,3.000003e+02
28,10,50,3.000003e+02
28,10,60,3.000000e+02
28,10,70,3.000000e+02
28,10,80,3.000000e+02
28,10,90,3.000000e+02
28,10,100,3.000000e+02
28,10,1,6.880174e+02
28,10,2,6.816502e+02
28,10,3,6.731634e+02
28,10,5,6.731634e+02
28,10,10,6.562074e+02
28,10,20,5.000266e+02
28,10,30,5.000266e+02
28,10,40,5.000000e+02
28,10,50,5.000000e+02
28,10,60,5.000000e+02
28,10,70,5.000000e+02
28,10,80,5.000000e+02
28,10,90,5.000000e+02
28,10,100,5.000000e+02
28,10,1,6.904058e+02
28,10,2,6.904058e+02
28,10,3,6.723713e+02
28,10,5,6.328735e+02
28,10,10,5.195525e+02
28,10,20,5.123857e+02
28,10,30,5.121149e+02
28,10,40,5.112571e+02
28,10,50,5.105580e+02
28,10,60,5.080016e+02
28,10,70,5.058135e+02
28,10,80,5.018307e+02
28,10,90,4.936031e+02
28,10,100,4.886830e+02
28,10,1,7.307990e+02
28,10,2,7.297675e+02
28,10,3,7.295994e+02
28,10,5,7.295994e+02
28,10,10,3.936207e+02
28,10,20,3.645441e+02
28,10,30,3.644169e+02
28,10,40,3.623133e+02
28,10,50,3.505315e+02
28,10,60,3.000000e+02
28,10,70,3.000000e+02
28,10,80,3.000000e+02
28,10,90,3.000000e+02
28,10,100,3.000000e+02
28,10,1,8.530511e+02
28,10,2,7.741764e+02
28,10,3,7.717051e+02
28,10,5,7.717051e+02
28,10,10,6.669173e+02
28,10,20,6.492094e+02
28,10,30,6.489698e+02
28,10,40,6.485191e+02
28,10,50,6.478586e+02
28,10,60,6.476164e+02
28,10,70,6.451122e+02
28,10,80,6.398809e+02
28,10,90,6.289017e+02
28,10,100,6.267961e+02
28,10,1,8.010874e+02
28,10,2,7.916288e+02
28,10,3,7.915067e+02
28,10,5,7.915067e+02
28,10,10,7.323517e+02
28,10,20,6.144281e+02
28,10,30,6.144281e+02
28,10,40,6.144281e+02
28,10,50,6.047586e+02
28,10,60,6.026957e+02
28,10,70,5.934508e+02
28,10,80,5.891450e+02
28,10,90,5.842767e+02
28,10,100,5.840460e+02
