funcid,dim,milestone,error
25,10,1,4.755694e+02
25,10,2,4.638959e+02
25,10,3,4.600429e+02
25,10,5,4.600429e+02
25,10,10,4.497736e+02
25,10,20,4.290591e+02
25,10,30,4.290591e+02
25,10,40,3.998587e+02
25,10,50,3.997350e+02
25,10,60,3.996100e+02
25,10,70,3.996100e+02
25,10,80,3.996100e+02
25,10,90,3.996100e+02
25,10,100,3.996100e+02
25,10,1,5.536539e+02
25,10,2,5.495201e+02
25,10,3,5.488696e+02
25,10,5,5.488696e+02
25,10,10,5.360385e+02
25,10,20,4.678798e+02
25,10,30,4.564370e+02
25,10,40,4.498077e+02
25,10,50,4.498077e+02
25,10,60,4.498077e+02
25,10,70,4.498077e+02
25,10,80,4.498077e+02
25,10,90,4.496367e+02
25,10,100,4.496065e+02
25,10,1,5.004488e+02
25,10,2,4.974405e+02
25,10,3,4.972784e+02
25,10,5,4.972784e+02
25,10,10,4.629391e+02
25,10,20,4.540844e+02
25,10,30,4.525643e+02
25,10,40,4.448121e+02
25,10,50,4.266295e+02
25,10,60,4.182530e+02
25,10,70,4.166295e+02
25,10,80,4.132916e+02
25,10,90,4.067849e+02
25,10,100,4.056854e+02
25,10,1,4.547089e+02
25,10,2,4.542847e+02
25,10,3,4.540253e+02
25,10,5,4.540253e+02
25,10,10,4.512908e+02
25,10,20,4.505379e+02
25,10,30,4.502313e+02
25,10,40,4.500324e+02
25,10,50,4.500324e+02
25,10,60,4.500324e+02
25,10,70,4.498020e+02
25,10,80,4.496264e+02
25,10,90,4.496264e+02
25,10,100,4.495900e+02
25,10,1,6.251485e+02
25,10,2,6.150290e+02
25,10,3,6.132260e+02
25,10,5,6.132260e+02
25,10,10,4.493881e+02
25,10,20,3.993387e+02
25,10,30,3.986353e+02
25,10,40,3.981719e+02
25,10,50,3.981345e+02
25,10,60,3.980647e+02
25,10,70,3.980647e+02
25,10,80,3.980647e+02
25,10,90,3.980647e+02
25,10,100,3.980647e+02
25,10,1,4.735251e+02
25,10,2,4.715041e+02
25,10,3,4.713542e+02
25,10,5,4.713542e+02
25,10,10,4.620807e+02
25,10,20,4.552552e+02
25,10,30,4.528225e+02
25,10,40,4.111559e+02
25,10,50,4.038965e+02
25,10,60,4.008459e+02
25,10,70,4.004673e+02
25,10,80,3.998983e+02
25,10,90,3.998983e+02
25,10,100,3.998982e+02
25,10,1,4.955593e+02
25,10,2,4.808595e+02
25,10,3,4.803405e+02
25,10,5,4.803405e+02
25,10,10,4.524571e+02
25,10,20,4.449759e+02
25,10,30,4.339291e+02
25,10,40,3.998282e+02
25,10,50,3.996526e+02
25,10,60,3.996173e+02
25,10,70,3.996151e+02
25,10,80,3.996099e+02
25,10,90,3.996009e+02
25,10,100,3.995850e+02
25,10,1,4.581982e+02
25,10,2,4.543908e+02
25,10,3,4.540358e+02
25,10,5,4.540358e+02
25,10,10,4.510278e+02
25,10,20,4.505041e+02
25,10,30,4.467835e+02
25,10,40,4.450832e+02
25,10,50,4.450832e+02
25,10,60,4.450832e+02
25,10,70,4.450832e+02
25,10,80,4.450832e+02
25,10,90,4.450832e+02
25,10,100,4.450832e+02
25,10,1,6.334450e+02
25,10,2,6.244729e+02
25,10,3,6.244572e+02
25,10,5,6.244572e+02
25,10,10,4.539643e+02
25,10,20,4.474159e+02
25,10,30,4.466198e+02
25,10,40,4.462509e+02
25,10,50,4.462509e+02
25,10,60,4.455674e+02
25,10,70,4.453876e+02
25,10,80,4.453485e+02
25,10,90,4.453485e+02
25,10,100,4.453485e+02
25,10,1,8.759083e+02
25,10,2,8.638133e+02
25,10,3,6.938512e+02
25,10,5,5.680757e+02
25,10,10,4.804576e+02
25,10,20,4.595122e+02
25,10,30,4.544837e+02
25,10,40,4.512374e+02
25,10,50,4.460332e+02
25,10,60,4.001454e+02
25,10,70,3.999106e+02
25,10,80,3.996551e+02
25,10,90,3.996342e+02
25,10,100,3.996303e+02
