funcid,dim,milestone,error
28,30,1,1.416043e+03
28,30,2,1.297108e+03
28,30,3,1.284613e+03
28,30,5,1.284613e+03
28,30,10,8.444160e+02
28,30,20,4.258202e+02
28,30,30,4.197142e+02
28,30,40,4.118440e+02
28,30,50,4.118440e+02
28,30,60,4.117249e+02
28,30,70,4.116583e+02
28,30,80,4.050707e+02
28,30,90,4.050707e+02
28,30,100,4.035312e+02
28,30,1,1.069224e+03
28,30,2,1.035603e+03
28,30,3,1.034862e+03
28,30,5,1.034862e+03
28,30,10,7.951085e+02
28,30,20,4.454044e+02
28,30,30,4.357685e+02
28,30,40,4.114935e+02
28,30,50,4.100987e+02
28,30,60,3.974430e+02
28,30,70,3.970407e+02
28,30,80,3.955642e+02
28,30,90,3.955642e+02
28,30,100,3.948207e+02
28,30,1,2.165060e+03
28,30,2,2.090475e+03
28,30,3,2.083166e+03
28,30,5,2.083166e+03
28,30,10,7.119542e+02
28,30,20,4.281387e+02
28,30,30,4.281387e+02
28,30,40,4.120575e+02
28,30,50,4.066152e+02
28,30,60,3.972259e+02
28,30,70,3.961721e+02
28,30,80,3.927007e+02
28,30,90,3.818792e+02
28,30,100,3.240038e+02
28,30,1,2.465246e+03
28,30,2,2.308794e+03
28,30,3,2.307843e+03
28,30,5,2.307843e+03
28,30,10,8.075273e+02
28,30,20,4.500701e+02
28,30,30,4.385768e+02
28,30,40,4.240799e+02
28,30,50,4.226336e+02
28,30,60,3.988882e+02
28,30,70,3.984469e+02
28,30,80,3.955166e+02
28,30,90,3.953476e+02
28,30,100,3.912990e+02
28,30,1,1.390920e+03
28,30,2,1.364776e+03
28,30,3,1.364022e+03
28,30,5,1.364022e+03
28,30,10,7.136885e+02
28,30,20,4.400380e+02
28,30,30,4.286228e+02
28,30,40,4.132332e+02
28,30,50,4.117212e+02
28,30,60,4.075838e+02
28,30,70,4.044366e+02
28,30,80,4.024141e+02
28,30,90,4.007577e+02
28,30,100,3.973966e+02
28,30,1,2.052965e+03
28,30,2,1.919632e+03
28,30,3,1.918205e+03
28,30,5,1.918205e+03
28,30,10,1.053280e+03
28,30,20,4.942231e+02
28,30,30,4.802366e+02
28,30,40,4.577817e+02
28,30,50,4.548988e+02
28,30,60,4.147733e+02
28,30,70,4.141590e+02
28,30,80,4.050571e+02
28,30,90,4.011718e+02
28,30,100,3.960536e+02
28,30,1,1.767298e+03
28,30,2,1.741299e+03
28,30,3,1.736588e+03
28,30,5,1.736588e+03
28,30,10,1.092179e+03
28,30,20,4.900439e+02
28,30,30,4.824375e+02
28,30,40,4.662695e+02
28,30,50,4.549720e+02
28,30,60,4.066695e+02
28,30,70,4.066695e+02
28,30,80,4.032618e+02
28,30,90,4.022425e+02
28,30,100,3.994476e+02
28,30,1,2.813159e+03
28,30,2,2.684117e+03
28,30,3,2.683741e+03
28,30,5,2.683741e+03
28,30,10,7.418282e+02
28,30,20,4.924738e+02
28,30,30,4.814392e+02
28,30,40,4.401640e+02
28,30,50,4.301078e+02
28,30,60,4.204974e+02
28,30,70,4.204974e+02
28,30,80,4.204974e+02
28,30,90,4.204974e+02
28,30,100,4.091342e+02
28,30,1,9.448131e+02
28,30,2,9.230982e+02
28,30,3,9.171944e+02
28,30,5,9.171944e+02
28,30,10,6.789956e+02
28,30,20,4.733603e+02
28,30,30,4.725522e+02
28,30,40,4.143335e+02
28,30,50,4.140726e+02
28,30,60,4.105041e+02
28,30,70,4.100085e+02
28,30,80,4.088919e+02
28,30,90,4.086396e+02
28,30,100,4.077342e+02
28,30,1,2.107090e+03
28,30,2,2.028518e+03
28,30,3,2.016767e+03
28,30,5,2.016767e+03
28,30,10,7.916197e+02
28,30,20,4.980606e+02
28,30,30,4.880691e+02
28,30,40,4.359510e+02
28,30,50,4.188400e+02
28,30,60,4.069596e+02
28,30,70,4.062743e+02
28,30,80,4.043699e+02
28,30,90,4.039779e+02
28,30,100,4.015185e+02
