funcid,dim,milestone,error
20,10,1,3.224449e+02
20,10,2,2.564066e+02
20,10,3,2.563917e+02
20,10,5,2.563917e+02
20,10,10,6.786228e+01
20,10,20,1.550802e+01
20,10,30,1.510993e+01
20,10,40,1.488249e+01
20,10,50,1.472397e+01
20,10,60,1.470722e+01
20,10,70,1.470458e+01
20,10,80,1.434397e+01
20,10,90,1.417208e+01
20,10,100,1.417208e+01
20,10,1,9.100177e+01
20,10,2,9.059868e+01
20,10,3,9.059825e+01
20,10,5,9.059825e+01
20,10,10,2.162193e+01
20,10,20,9.430562e+00
20,10,30,9.388396e+00
20,10,40,9.365528e+00
20,10,50,9.223298e+00
20,10,60,9.180598e+00
20,10,70,7.927360e+00
20,10,80,7.846558e+00
20,10,90,5.490623e+00
20,10,100,5.374131e+00
20,10,1,8.281620e+01
20,10,2,7.919099e+01
20,10,3,7.058625e+01
20,10,5,7.058625e+01
20,10,10,7.010743e+01
20,10,20,4.321717e+01
20,10,30,2.223778e+01
20,10,40,1.499812e+01
20,10,50,1.231548e+01
20,10,60,1.005802e+01
20,10,70,9.849505e+00
20,10,80,9.279285e+00
20,10,90,9.205109e+00
20,10,100,9.024535e+00
20,10,1,1.011320e+02
20,10,2,8.537398e+01
20,10,3,8.492042e+01
20,10,5,8.492042e+01
20,10,10,8.492042e+01
20,10,20,7.054797e+01
20,10,30,6.660402e+01
20,10,40,4.283296e+01
20,10,50,3.162721e+01
20,10,60,3.159316e+01
20,10,70,2.704325e+01
20,10,80,2.702694e+01
20,10,90,1.956056e+01
20,10,100,1.956056e+01
20,10,1,1.010551e+02
20,10,2,7.778228e+01
20,10,3,7.737659e+01
20,10,5,7.737659e+01
20,10,10,6.990295e+01
20,10,20,6.587972e+01
20,10,30,2.452428e+01
20,10,40,2.428281e+01
20,10,50,2.428281e+01
20,10,60,2.428281e+01
20,10,70,2.333618e+01
20,10,80,2.293502e+01
20,10,90,2.293502e+01
20,10,100,2.293502e+01
20,10,1,2.812458e+02
20,10,2,2.803574e+02
20,10,3,2.802620e+02
20,10,5,2.640003e+02
20,10,10,1.154718e+02
20,10,20,1.150935e+01
20,10,30,1.129744e+01
20,10,40,1.043157e+01
20,10,50,8.495553e+00
20,10,60,8.479812e+00
20,10,70,8.444024e+00
20,10,80,8.432021e+00
20,10,90,8.432021e+00
20,10,100,8.135585e+00
20,10,1,8.489584e+01
20,10,2,6.654989e+01
20,10,3,6.560822e+01
20,10,5,5.348257e+01
20,10,10,5.093894e+01
20,10,20,4.870993e+01
20,10,30,4.551001e+01
20,10,40,4.076907e+01
20,10,50,1.527503e+01
20,10,60,1.527503e+01
20,10,70,1.527503e+01
20,10,80,1.527503e+01
20,10,90,1.527503e+01
20,10,100,1.527503e+01
20,10,1,8.883850e+01
20,10,2,3.273942e+01
20,10,3,3.257590e+01
20,10,5,3.257590e+01
20,10,10,3.124620e+01
20,10,20,3.122947e+01
20,10,30,2.918490e+01
20,10,40,2.916895e+01
20,10,50,2.916884e+01
20,10,60,7.330689e+00
20,10,70,6.271201e+00
20,10,80,6.019645e+00
20,10,90,3.832174e+00
20,10,100,3.831876e+00
20,10,1,1.127326e+02
20,10,2,1.080316e+02
20,10,3,1.080316e+02
20,10,5,1.080316e+02
20,10,10,9.931620e+01
20,10,20,9.773170e+01
20,10,30,9.700389e+01
20,10,40,2.849168e+01
20,10,50,2.849168e+01
20,10,60,2.849168e+01
20,10,70,2.849168e+01
20,10,80,2.849168e+01
20,10,90,2.849168e+01
20,10,100,2.849168e+01
20,10,1,2.717416e+02
20,10,2,2.553626e+02
20,10,3,2.545895e+02
20,10,5,1.995417e+02
20,10,10,4.890627e+01
20,10,20,2.776960e+01
20,10,30,2.509365e+01
20,10,40,2.509365e+01
20,10,50,2.509365e+01
20,10,60,2.509365e+01
20,10,70,2.509365e+01
20,10,80,2.509365e+01
20,10,90,6.975845e+00
20,10,100,6.975809e+00
