funcid,dim,milestone,error
7,30,1,5.833460e+02
7,30,2,5.569220e+02
7,30,3,5.517042e+02
7,30,5,5.517042e+02
7,30,10,2.789509e+02
7,30,20,1.847186e+02
7,30,30,1.847186e+02
7,30,40,1.847186e+02
7,30,50,1.847186e+02
7,30,60,1.847186e+02
7,30,70,1.847186e+02
7,30,80,1.847186e+02
7,30,90,1.847186e+02
7,30,100,1.847186e+02
7,30,1,4.874890e+02
7,30,2,4.270207e+02
7,30,3,4.183379e+02
7,30,5,4.183379e+02
7,30,10,2.233947e+02
7,30,20,9.901222e+01
7,30,30,9.901222e+01
7,30,40,9.847322e+01
7,30,50,8.757105e+01
7,30,60,8.244912e+01
7,30,70,8.244912e+01
7,30,80,8.244912e+01
7,30,90,8.198956e+01
7,30,100,8.198956e+01
7,30,1,3.830954e+02
7,30,2,3.512974e+02
7,30,3,3.461915e+02
7,30,5,3.461915e+02
7,30,10,2.771680e+02
7,30,20,2.081114e+02
7,30,30,2.081114e+02
7,30,40,2.081114e+02
7,30,50,2.061132e+02
7,30,60,2.061132e+02
7,30,70,2.061132e+02
7,30,80,2.061132e+02
7,30,90,2.061132e+02
7,30,100,2.061132e+02
7,30,1,4.436795e+02
7,30,2,3.805953e+02
7,30,3,3.610221e+02
7,30,5,3.610221e+02
7,30,10,3.239441e+02
7,30,20,2.242548e+02
7,30,30,2.242548e+02
7,30,40,2.242548e+02
7,30,50,2.242548e+02
7,30,60,2.242548e+02
7,30,70,2.242548e+02
7,30,80,2.242548e+02
7,30,90,2.242548e+02
7,30,100,2.242548e+02
7,30,1,4.338662e+02
7,30,2,4.035380e+02
7,30,3,3.816995e+02
7,30,5,3.816995e+02
7,30,10,2.511566e+02
7,30,20,1.509052e+02
7,30,30,1.509052e+02
7,30,40,1.509052e+02
7,30,50,1.509052e+02
7,30,60,1.509052e+02
7,30,70,1.509052e+02
7,30,80,1.509052e+02
7,30,90,1.509052e+02
7,30,100,1.159440e+02
7,30,1,6.275437e+02
7,30,2,5.176462e+02
7,30,3,5.136743e+02
7,30,5,5.136743e+02
7,30,10,2.690295e+02
7,30,20,1.213383e+02
7,30,30,1.213383e+02
7,30,40,1.213383e+02
7,30,50,1.213383e+02
7,30,60,1.213383e+02
7,30,70,1.213383e+02
7,30,80,1.213383e+02
7,30,90,1.213383e+02
7,30,100,1.213383e+02
7,30,1,5.696809e+02
7,30,2,5.313604e+02
7,30,3,5.266848e+02
7,30,5,5.266848e+02
7,30,10,3.237720e+02
7,30,20,1.787020e+02
7,30,30,1.738690e+02
7,30,40,1.730692e+02
7,30,50,1.730692e+02
7,30,60,1.730692e+02
7,30,70,1.730692e+02
7,30,80,1.711282e+02
7,30,90,1.711282e+02
7,30,100,1.711282e+02
7,30,1,5.975869e+02
7,30,2,5.535905e+02
7,30,3,5.419100e+02
7,30,5,5.419100e+02
7,30,10,3.609973e+02
7,30,20,1.879233e+02
7,30,30,1.805856e+02
7,30,40,1.789865e+02
7,30,50,1.789865e+02
7,30,60,1.789865e+02
7,30,70,1.742468e+02
7,30,80,1.553763e+02
7,30,90,1.489818e+02
7,30,100,1.463595e+02
7,30,1,6.904893e+02
7,30,2,6.397564e+02
7,30,3,6.292301e+02
7,30,5,6.292301e+02
7,30,10,2.551164e+02
7,30,20,1.400072e+02
7,30,30,1.400072e+02
7,30,40,1.400072e+02
7,30,50,1.400072e+02
7,30,60,1.400072e+02
7,30,70,1.400072e+02
7,30,80,1.400072e+02
7,30,90,1.400072e+02
7,30,100,1.331696e+02
7,30,1,5.291697e+02
7,30,2,4.898807e+02
7,30,3,4.590685e+02
7,30,5,4.590685e+02
7,30,10,2.917448e+02
7,30,20,1.825252e+02
7,30,30,1.655270e+02
7,30,40,1.649270e+02
7,30,50,1.649270e+02
7,30,60,1.649270e+02
7,30,70,1.649270e+02
7,30,80,1.649270e+02
7,30,90,1.649270e+02
7,30,100,1.649270e+02
