funcid,dim,milestone,error
1,30,1,1.052048e+10
1,30,2,9.240404e+09
1,30,3,9.223448e+09
1,30,5,9.223448e+09
1,30,10,8.999224e+08
1,30,20,1.585160e+03
1,30,30,1.585160e+03
1,30,40,1.583720e+03
1,30,50,1.583720e+03
1,30,60,1.583688e+03
1,30,70,1.583361e+03
1,30,80,1.582989e+03
1,30,90,1.582988e+03
1,30,100,1.582952e+03
1,30,1,4.103433e+09
1,30,2,3.996715e+09
1,30,3,3.868457e+09
1,30,5,3.868457e+09
1,30,10,1.140325e+09
1,30,20,2.432827e+02
1,30,30,2.432723e+02
1,30,40,2.429140e+02
1,30,50,2.429139e+02
1,30,60,2.429139e+02
1,30,70,2.429139e+02
1,30,80,2.429139e+02
1,30,90,2.429139e+02
1,30,100,2.429139e+02
1,30,1,9.673073e+09
1,30,2,9.018632e+09
1,30,3,8.588280e+09
1,30,5,8.588280e+09
1,30,10,8.112131e+08
1,30,20,5.885946e+03
1,30,30,5.632051e+03
1,30,40,5.563289e+03
1,30,50,5.563289e+03
1,30,60,5.563271e+03
1,30,70,5.563271e+03
1,30,80,5.563150e+03
1,30,90,5.563150e+03
1,30,100,5.563020e+03
1,30,1,1.044637e+10
1,30,2,8.939567e+09
1,30,3,8.904400e+09
1,30,5,8.904400e+09
1,30,10,1.332468e+09
1,30,20,9.317590e+03
1,30,30,9.317590e+03
1,30,40,9.123446e+03
1,30,50,9.121308e+03
1,30,60,9.117556e+03
1,30,70,9.117556e+03
1,30,80,9.117384e+03
1,30,90,9.117384e+03
1,30,100,9.117384e+03
1,30,1,1.528107e+10
1,30,2,1.478265e+10
1,30,3,1.474090e+10
1,30,5,1.474090e+10
1,30,10,2.554751e+08
1,30,20,4.991929e+02
1,30,30,4.991929e+02
1,30,40,2.544802e+02
1,30,50,2.481199e+02
1,30,60,2.405644e+02
1,30,70,2.405644e+02
1,30,80,2.405587e+02
1,30,90,2.405587e+02
1,30,100,2.405546e+02
1,30,1,4.376262e+09
1,30,2,4.202892e+09
1,30,3,4.046271e+09
1,30,5,4.046271e+09
1,30,10,1.406944e+09
1,30,20,5.194850e+00
1,30,30,5.185077e+00
1,30,40,3.668126e+00
1,30,50,3.668126e+00
1,30,60,3.668042e+00
1,30,70,3.666682e+00
1,30,80,3.665202e+00
1,30,90,3.665201e+00
1,30,100,3.665200e+00
1,30,1,5.972740e+09
1,30,2,4.504105e+09
1,30,3,4.479393e+09
1,30,5,4.479393e+09
1,30,10,9.131026e+08
1,30,20,9.280731e+02
1,30,30,9.280731e+02
1,30,40,3.389088e+02
1,30,50,3.387920e+02
1,30,60,3.334615e+02
1,30,70,3.334615e+02
1,30,80,3.334542e+02
1,30,90,3.334542e+02
1,30,100,3.334470e+02
1,30,1,1.907763e+10
1,30,2,1.559418e+10
1,30,3,1.537852e+10
1,30,5,1.537852e+10
1,30,10,9.752618e+08
1,30,20,2.461014e+02
1,30,30,2.460504e+02
1,30,40,2.459187e+02
1,30,50,2.459187e+02
1,30,60,2.459132e+02
1,30,70,2.458502e+02
1,30,80,2.457806e+02
1,30,90,2.457805e+02
1,30,100,2.457754e+02
1,30,1,7.835194e+09
1,30,2,7.378322e+09
1,30,3,7.336562e+09
1,30,5,7.336562e+09
1,30,10,1.568539e+09
1,30,20,1.233509e+03
1,30,30,1.126034e+03
1,30,40,1.080432e+03
1,30,50,1.080432e+03
1,30,60,1.080432e+03
1,30,70,1.080432e+03
1,30,80,1.080407e+03
1,30,90,1.080402e+03
1,30,100,1.080376e+03
1,30,1,1.156971e+10
1,30,2,1.093094e+10
1,30,3,1.090348e+10
1,30,5,1.090348e+10
1,30,10,1.570461e+09
1,30,20,2.679817e+03
1,30,30,2.679817e+03
1,30,40,2.657014e+03
1,30,50,2.657014e+03
1,30,60,2.656937e+03
1,30,70,2.656937e+03
1,30,80,2.656867e+03
1,30,90,2.656867e+03
1,30,100,2.656867e+03
