funcid,dim,milestone,error
18,30,1,1.330092e+07
18,30,2,6.223316e+06
18,30,3,6.221752e+06
18,30,5,6.221752e+06
18,30,10,3.019680e+05
18,30,20,6.600565e+04
18,30,30,5.515893e+04
18,30,40,5.203818e+04
18,30,50,5.202668e+04
18,30,60,5.189606e+04
18,30,70,5.146347e+04
18,30,80,5.134290e+04
18,30,90,5.132647e+04
18,30,100,5.127098e+04
18,30,1,6.056629e+07
18,30,2,5.868164e+07
18,30,3,3.283871e+07
18,30,5,1.164183e+07
18,30,10,1.163976e+07
18,30,20,4.421756e+05
18,30,30,4.421756e+05
18,30,40,7.053723e+04
18,30,50,6.602250e+04
18,30,60,3.781894e+04
18,30,70,3.736644e+04
18,30,80,3.689966e+04
18,30,90,3.688551e+04
18,30,100,3.665157e+04
18,30,1,3.120025e+06
18,30,2,1.880497e+06
18,30,3,1.412325e+06
18,30,5,1.412325e+06
18,30,10,3.760095e+05
18,30,20,1.704937e+05
18,30,30,1.699517e+05
18,30,40,1.252845e+05
18,30,50,1.252845e+05
18,30,60,1.165724e+05
18,30,70,1.164779e+05
18,30,80,1.113998e+05
18,30,90,1.113998e+05
18,30,100,1.095238e+05
18,30,1,1.023610e+07
18,30,2,9.926474e+06
18,30,3,9.890678e+06
18,30,5,9.309125e+06
18,30,10,2.659620e+06
18,30,20,7.011575e+05
18,30,30,6.308166e+05
18,30,40,5.135242e+05
18,30,50,3.177802e+05
18,30,60,2.957146e+05
18,30,70,2.688396e+05
18,30,80,2.459185e+05
18,30,90,2.446054e+05
18,30,100,2.380109e+05
18,30,1,1.882462e+06
18,30,2,1.821957e+06
18,30,3,1.015781e+06
18,30,5,6.325376e+05
18,30,10,6.325376e+05
18,30,20,4.343921e+05
18,30,30,4.343921e+05
18,30,40,3.431283e+05
18,30,50,1.702876e+05
18,30,60,1.384512e+05
18,30,70,1.362190e+05
18,30,80,1.260135e+05
18,30,90,1.001807e+05
18,30,100,9.710372e+04
18,30,1,2.170697e+08
18,30,2,2.128299e+08
18,30,3,1.421637e+07
18,30,5,8.433359e+05
18,30,10,8.433359e+05
18,30,20,2.290008e+05
18,30,30,2.290008e+05
18,30,40,1.924739e+05
18,30,50,1.913932e+05
18,30,60,1.707475e+05
18,30,70,1.707475e+05
18,30,80,1.621688e+05
18,30,90,1.621688e+05
18,30,100,1.555131e+05
18,30,1,2.382414e+06
18,30,2,2.053497e+06
18,30,3,1.979418e+06
18,30,5,1.979418e+06
18,30,10,1.252889e+06
18,30,20,5.889911e+05
18,30,30,5.531609e+05
18,30,40,4.541138e+05
18,30,50,2.225893e+05
18,30,60,1.541752e+05
18,30,70,1.513375e+05
18,30,80,1.454931e+05
18,30,90,1.394882e+05
18,30,100,1.332155e+05
18,30,1,8.556165e+06
18,30,2,6.850051e+06
18,30,3,6.842352e+06
18,30,5,6.842352e+06
18,30,10,6.799603e+06
18,30,20,1.907146e+06
18,30,30,1.714316e+06
18,30,40,6.642321e+05
18,30,50,6.405560e+05
18,30,60,4.804775e+05
18,30,70,4.804775e+05
18,30,80,4.083027e+05
18,30,90,3.439241e+05
18,30,100,2.370758e+05
18,30,1,6.154460e+07
18,30,2,1.233003e+07
18,30,3,9.845004e+06
18,30,5,7.194351e+06
18,30,10,7.194345e+06
18,30,20,6.381919e+05
18,30,30,3.978613e+05
18,30,40,2.628573e+05
18,30,50,2.516249e+05
18,30,60,2.063250e+05
18,30,70,1.824906e+05
18,30,80,1.444402e+05
18,30,90,1.228314e+05
18,30,100,1.045128e+05
18,30,1,4.961631e+07
18,30,2,3.068390e+07
18,30,3,2.544957e+07
18,30,5,2.506877e+07
18,30,10,1.943623e+07
18,30,20,2.193688e+06
18,30,30,1.511776e+06
18,30,40,9.764297e+05
18,30,50,9.694231e+05
18,30,60,7.553237e+05
18,30,70,7.507694e+05
18,30,80,5.944159e+05
18,30,90,5.907889e+05
18,30,100,4.731067e+05
